Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_54,b_carD_p.age_55up,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_p.disability_lot,b_carD_hh.income_agg_high,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_54,b_carP_p.age_55up,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_p.disability_lot,b_carP_hh.income_agg_high,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_54,b_pt_p.age_55up,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_p.disability_lot,b_pt_hh.income_agg_high,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_54,b_bike_p.age_55up,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_p.disability_lot,b_bike_hh.income_agg_high,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_54,b_walk_p.age_55up,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_p.disability_lot,b_walk_hh.income_agg_high,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_f,g_walk_vgvi,g_walk_stressJct
24,3664.2866885307667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2652307126682754,0.9916649814877814,-0.4187632564270597,0.0,0.7704589671801715,2.4569270808467283,-1.2087484374016364,-1.573322728851221,1.416252685111905,0.09098651636245163,-1.303654587135239,0.9893283643842191,-0.4142111587053145,-0.5275314965209571,0.3683379967688752,3.724680879217906,-1.4580545159233749,-1.859961430057408,1.1079547580634317,0.3465343947704573,-0.929621674574135,1.0899725468774277,-0.6682490726783822,-1.2078642400887714,0.20347429649253485,3.6246575527806577,-1.1735304303609404,-1.3259728030605296,-1.0509974466141057,0.5940459722769057,2.1926574269431787,1.199061273282188,0.0,0.0,0.08646903621339243,3.8998918882823874,-0.972155255191723,-1.4848245256979276,-2.437155256552953,0.3680351052620388,-0.16122114871753332,-0.038434195367718846,-0.12915950479918864,-0.08139116156448091,0.010137940873850497,-0.11611993309339763,1.0645389415364521,1.284136781460068,1.0499416821035896
25,3659.9669241910256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2771395962231837,1.1251079644171746,-0.4059645919912249,0.0,0.7984706219924624,2.498624008275073,-1.278513409564653,-1.7065444871942386,1.0427713550923323,0.28103708234882346,-1.2596728311815664,0.9406030165172251,-0.48548471835093543,-0.5609407539736849,0.3661006440155328,3.7283653467316142,-1.5272851222101245,-1.8768791726569085,0.7621417823457038,0.38499490307450174,-0.9321609031196844,1.0046131075999774,-0.7095202467145689,-1.1677920430335726,0.1331294599123608,3.6637940247128524,-1.352064780045399,-1.4673650547862924,-1.038675138436806,0.5019944202704267,2.2332089777299537,1.2744515804845575,0.0,0.0,0.03518146956511232,3.7404608725732813,-0.9982487303533367,-1.538425041768323,-2.4920991198237354,0.24265989672158847,-0.1642347708449209,-0.038572746964523855,-0.12668126890566087,-0.08111333454626275,0.039682112641689214,-0.1150384109320991,1.0175108202753829,1.268385456909809,1.127568345219569
26,3657.932921590373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.157210169239119,1.1724171329154158,-0.48791071384420936,0.0,0.6186482867100107,2.460369088270012,-1.1945323890246564,-1.7785729544455389,0.6838278425386795,0.3449816577118385,-1.2094881660362764,1.1048951466178127,-0.42924664682583,-0.43260015716322553,0.3351419026502307,3.681310397450009,-1.6362307817694035,-2.13752148918752,0.6242086204974499,0.5008806637286772,-0.6452854711372202,1.1744904170290735,-0.7445291679583138,-1.3186674324510088,-0.09714160505308003,3.5361929433570802,-1.4838573946304547,-1.930212652694924,-1.0501631439118477,0.4828969809310515,2.3181262862990635,1.2844124065955382,0.0,0.0,-0.017077154039255048,3.8277437825526013,-1.2110565530950619,-1.592743563019556,-2.578941068089874,0.14307954648089702,-0.16305420995399905,-0.038267065653917506,-0.12929312491403774,-0.0806833145293074,0.0959624048673431,-0.08283489959582918,0.9508842842813022,1.248723454077023,1.2677443831662212
27,3655.419076788017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1040218672913715,1.129693822229248,-0.46075157093275254,0.0,0.645177373446871,2.5134095381967683,-1.2865620244833142,-1.795965719216988,0.5993033052181815,0.23670755415161826,-1.2280357094166536,1.17477300760156,-0.38718528917174083,-0.41388175694785834,0.33268951402709995,3.6823867871358726,-1.6366686580774517,-2.259781098508891,0.6636865493878621,0.4456931387481556,-0.543751481429136,1.2247167120599076,-0.7153923244736566,-1.4123394635210396,-0.19105725620627298,3.4893519121913075,-1.5805118796730202,-2.1775250937318225,-1.0680487285396978,0.5270064166592976,2.366535336380342,1.3567431326920671,0.0,0.0,-0.11386055717252044,3.817694708095608,-1.1202321914241258,-1.6268223658038334,-2.627093992316532,0.24318184561196393,-0.16358665982512596,-0.03783016041106187,-0.1300617767059207,-0.08150327470564132,0.1302686096361801,-0.07106981903390774,0.9157861505277386,1.240879667067159,1.351190191164966
28,3651.6472227845284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1921853931601754,1.1970752869689945,-0.3508914769893647,0.0,0.6634799082763163,2.527171079560597,-1.158436318431748,-1.746451124090287,0.7548168798541425,0.18903630339511013,-1.2722749062522316,1.1047179131494875,-0.43663426183843507,-0.567908066267163,0.3896466791035406,3.855075312011258,-1.547629828754108,-2.189447226407723,0.9831998749939921,0.42244709204370307,-0.5850948790603957,1.2618973053291116,-0.656251783319996,-1.4689032137928983,-0.20459385641561448,3.6200602184264734,-1.7189636572031617,-2.4341966146771723,-1.1309417205408523,0.7241894490480111,2.267510397680017,1.4097037958758774,0.0,0.0,-0.0903230284557141,3.898484889385151,-1.1606601898595892,-1.772613533393643,-2.7188763549963126,0.39137164385827083,-0.16812177798947017,-0.0383302985918261,-0.1295551031335874,-0.08049642061734422,0.20135880913945045,-0.06301207032823437,0.9028702166060962,1.2187788067406609,1.519211785222658
29,3650.0262220379295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2474182617167195,1.3029836314641179,-0.4385021791170438,0.0,0.8116464376873491,3.0117227727415954,-1.315042423564982,-1.66025584975903,1.312156315176571,0.3064346857198258,-1.18342343312445,1.1135894019047174,-0.4580227296503501,-0.6005630944260936,0.4789384813166574,3.9725015916737,-1.7005914584690323,-1.8539280539354008,1.6573584701074746,0.446601016427227,-0.6152223562488531,1.354134376668101,-0.6197939417647468,-1.3563083081179275,0.002994564220876572,3.8654457240246525,-1.7298145302591041,-2.5613995012462385,-1.2669850463382195,0.9110711297559829,2.2656404077275516,1.3308638669618669,0.0,0.0,-0.07423911559488233,4.157498577688302,-1.2409228992552976,-1.938982713987542,-2.8947176719075167,0.48841591075576973,-0.17625761414925029,-0.041429174811917054,-0.13454798922697095,-0.0800167322172012,0.3396666250998584,-0.0453226779590892,0.9946008541084661,1.1932763158091901,1.8472287004428911
30,3646.3241266237424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.212844373824718,1.1540522481521354,-0.4254531599814326,0.0,0.7764530810943798,3.18323351149432,-1.3868501028866242,-1.6707194077143244,1.7407496571173013,0.4052433301092236,-1.1599710342449427,1.0712323598323348,-0.432524028350494,-0.5151243430452893,0.4441340221740547,4.2092997514109,-1.6000009645100455,-1.876300600434519,1.9789546586869418,0.4733376869712167,-0.6471777192138707,1.3037718767107862,-0.6441039162660709,-1.229808678581953,0.11750540839426911,4.10315780881304,-1.7388253593747822,-2.491244015038282,-1.3495576539682295,0.8362192049928836,2.3151049294177595,1.408022824905351,0.0,0.0,-0.15197453466690022,4.282518037381467,-1.2922002149052132,-1.9125978616016641,-2.992790123596934,0.41238350049404976,-0.17816892268608164,-0.042943826900098965,-0.13498191975720739,-0.07956369984216674,0.41820646804695283,-0.04387745921662423,1.057629005545362,1.1865913672477373,2.034986445420174
31,3646.2765488010655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1516774931566975,1.2273365050055451,-0.5435134119833731,0.0,0.7524620947512819,3.3731055637795446,-1.3544293552840743,-1.8647081838101833,2.443506075671464,0.3004023143955881,-1.3779827467464427,1.0576879861037305,-0.46464668791936004,-0.6272994525545246,0.5792406697656879,4.412720119714334,-1.5212228964415415,-2.127974422486658,2.1716157826268887,0.3916695171693964,-0.6897008281725322,1.2012736789282548,-0.6808488113637207,-1.0932312380625777,-0.054551362645495996,4.363505973712054,-1.6171240402196512,-2.1459570539490507,-1.475344277554319,0.6465437385625249,2.254876977064899,1.2279780430934306,0.0,0.0,-0.19374450031037516,4.482006716436603,-1.1153961707897986,-1.7841874723783413,-3.1207998312710483,0.13410598343743196,-0.17818216574305434,-0.03960186291089624,-0.13351017350404176,-0.07898849169281015,0.5255201825212724,-0.015715552872876914,0.9807473641055313,1.1569619802257418,2.2956055364840005
32,3644.9818048636944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.214530541737413,1.2411202840473563,-0.4582070093507002,0.0,0.8200276813067221,3.368167775034874,-1.3091481099388922,-1.9331134389949935,2.5761158092995435,0.2637563545340416,-1.316759383435329,1.0578997882108738,-0.449118265485162,-0.5878779641829219,0.5477810327382171,4.412923371748633,-1.5802764186135223,-2.141448099377257,2.163431104124806,0.40123123551741147,-0.6761689253401384,1.203910134964568,-0.6658316339723456,-1.1353526705109658,-0.14644910203877193,4.435572270065634,-1.6051623558653614,-2.019932499504953,-1.5137713509815423,0.5834138914359168,2.2054865032501323,1.2675859280512052,0.0,0.0,-0.1947058265330729,4.570053343554009,-1.0580496798416983,-1.7260309411292982,-3.1507854741218937,0.0909817281869402,-0.17759821001792575,-0.03998687160879184,-0.13313840053067605,-0.07892006313550116,0.5516864524623271,-0.004580063645990904,0.9463133218157107,1.1482065492558886,2.360239411009675
33,3643.131027452983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2183473108859677,1.391073793321381,-0.39096200226620414,0.0,0.7454464997639411,3.399715761846883,-1.3703091504080593,-1.9167867787373563,2.5603505925062944,0.3008858093339992,-1.294827803631438,1.1208052957240526,-0.4334685424597385,-0.6352525176143732,0.49265140516379946,4.48252844457488,-1.5298830594487263,-2.0878665358081125,2.0556483265438206,0.3980886961311839,-0.6356203308514111,1.2645679835149664,-0.6310170202685056,-1.3241035244042598,-0.21747533327422475,4.47867616026658,-1.6274509898482166,-1.8573219789170439,-1.5837379926851411,0.5536142608520012,2.2331743252072678,1.379949735210917,0.0,0.0,-0.2425875076191855,4.604725848136682,-1.092998872718714,-1.6341037075917466,-3.1884292064036277,0.14739301189623738,-0.17325280050129932,-0.039558758756591136,-0.13142672767365457,-0.07898343970849847,0.5856916855790508,0.0010773267135034707,0.9323818099394877,1.147496782324413,2.443758938083062
34,3638.5407420312354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2835721464192384,1.2103630920981645,-0.430697713483679,0.0,0.8372078749507722,3.400692960595696,-1.2984954876425132,-1.8500312989661174,2.0396938027884106,0.358973025182794,-1.389027050598218,1.110089507386446,-0.3959927267005536,-0.5399534188054529,0.5093225500299059,4.600978823800629,-1.5504210553341653,-2.0454331963766124,1.7666837915458,0.4223703094118367,-0.6338142923431123,1.1767044890863878,-0.6911364853699029,-1.6158563982849332,-0.2236423863731779,4.590739800044165,-1.5571924254050373,-1.7967553341193196,-1.7950328255849488,0.6549186499592436,2.3620516231686866,1.4253321596439212,0.0,0.0,-0.2490710215960064,4.528447362211664,-1.158763784571814,-1.737725543356447,-3.285567033420651,0.22549091372396007,-0.16346094976771,-0.03655946396800784,-0.12445789127144034,-0.07920014033512116,0.6763442523362959,0.009982503342811741,0.9266242170674516,1.1610618861970994,2.65886520246877
35,3636.8946204503895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.239835334938051,1.1590709443117944,-0.41711590088669465,0.0,0.8226435915895796,3.4374542499688245,-1.3899740206824722,-1.7492977115765795,1.5285767852302183,0.15140702456329808,-1.1550977774657794,0.9790221895479955,-0.48989775254395285,-0.6559338564490214,0.41154081608793514,4.744188780543497,-1.565969556358404,-2.155152858055265,1.4775968016156071,0.45992072075542456,-0.5529156660785985,1.1029404503383486,-0.7748169252797954,-1.4991456047329001,-0.0472562535961889,4.632721876489624,-1.7129573367688986,-1.9781990153322315,-1.9887688981330012,0.539208819818759,2.285416483011738,1.3788187495239468,0.0,0.0,-0.10987411440848802,4.752866042531433,-1.1725642972862256,-1.8067172882590268,-3.3774861661336493,0.3181968597051775,-0.15441697116305994,-0.03646960191558418,-0.11842964277762673,-0.07784915106385058,0.7663063217563317,0.002970137255038592,1.0152804951242287,1.162545034541419,2.867939281542815
36,3636.073916491255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2620981090236594,1.1963911797929758,-0.3806094283190681,0.0,0.8089383773623612,3.4968889560498035,-1.355044850007553,-1.7872002703023897,1.4702830950417907,0.13525550826729968,-1.1726646162530916,1.0159710030259423,-0.4711504960647604,-0.6103581322751361,0.40522836295145753,4.79793308160136,-1.546368663811093,-2.086350828270102,1.397818860412903,0.40631475154842767,-0.5969588755114055,1.1791609567010297,-0.7652537697611514,-1.3137921812692523,-0.057660292340468655,4.693094091607562,-1.681806332388358,-2.1559645717771367,-2.0351426581793657,0.5943298831651282,2.2969163969109245,1.4153141135989948,0.0,0.0,-0.13009475321962694,4.817956428425688,-1.161203068523746,-1.661045559978095,-3.4073253173099816,0.29357350796488374,-0.15363769845533215,-0.03637996245000503,-0.11732680315085844,-0.07839986615307801,0.801607572768481,0.009473481226791355,1.011552785544702,1.1622529142410036,2.938027393762291
37,3635.9048472679237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2622293268835474,1.1846500690372666,-0.38874312324127785,0.0,0.8024017944148069,3.5253079031794345,-1.359784042230183,-1.7701726038082908,1.4963872228447341,0.18116557185377619,-1.2344371208361014,1.037704817188558,-0.4448085841219185,-0.582075663591164,0.4073595294395079,4.868058083399347,-1.5482645912625945,-2.0463784768968805,1.3568689990050073,0.5075778818705337,-0.648570247546639,1.2843809455844633,-0.6551431470258994,-1.2500126043020938,-0.06959502063855937,4.702781490468104,-1.7250868532910453,-2.2089567636230556,-2.067908254695621,0.6207840577709813,2.2840968649567874,1.420437262089364,0.0,0.0,-0.14304383435618848,4.875450427421309,-1.068837540555656,-1.6545200314309836,-3.4386815522845495,0.24227363787381037,-0.1537112535483275,-0.0360766058644847,-0.11637760013573227,-0.07868783728536938,0.8406168425910715,0.013052964995539042,1.012665170215828,1.1586863864585863,3.0099488973932442
38,3635.305557833612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.265166907477865,1.1718113914603294,-0.409344191437292,0.0,0.821040707358207,3.587273729286749,-1.3898666855887891,-1.730813156109273,1.5699216289900608,0.22872481113076018,-1.248574200541412,1.0806868467844686,-0.4205870071766658,-0.545269089931791,0.4136513642900911,4.899309214181405,-1.5506785494999547,-2.0795347580006935,1.3452285726688475,0.448371062569153,-0.6980358141512871,1.3324662197602002,-0.587563915476805,-1.2535528864663172,-0.09360568667160206,4.767489972655219,-1.760508713473526,-2.199380582553888,-2.106658464799388,0.6731024549201233,2.245253193986807,1.4371938141901843,0.0,0.0,-0.09687994998384393,4.908317029912221,-1.1038750883941963,-1.6724874898008826,-3.4848583164425238,0.1952171264876587,-0.15564918801229546,-0.036295958215989736,-0.11578802251008832,-0.07864317946206838,0.8987513109670351,0.01973722734433809,1.0017886609903532,1.1443060008874897,3.1138738806478217
39,3633.5261363734144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3236989203108447,1.2391402901579829,-0.4172914964925889,0.0,0.8496131900783505,3.8133389991589155,-1.2876941790339511,-1.720397848548764,1.7786659358286052,0.2417270604614326,-1.275291534157694,1.1365060940861011,-0.40847779265214507,-0.5312308955798272,0.4343215241485134,4.992205686858171,-1.564456972876954,-2.129498884123037,1.3919491669871216,0.4808353581612443,-0.6773056939075126,1.3316392238621233,-0.6402840950322929,-1.3010597820574183,-0.07334354503877076,4.916996176307545,-1.6865100737040084,-2.0986712468737547,-2.2206553505335638,0.7407767752039263,2.3464653483628473,1.4862791612700443,0.0,0.0,-0.16273812483855118,4.987014458779381,-1.1592877137841446,-1.7209808690237804,-3.6313543622720603,0.23048538618161962,-0.16057325916804419,-0.03685909804468466,-0.11793743013033202,-0.08014831308030601,1.0818464660911669,0.04757694254252857,1.0247285745258865,1.1244024675655857,3.439817286627872
40,3633.038341156051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3015133461120394,1.2557014226469836,-0.35206117928604913,0.0,0.7980736721294976,3.9279959851901434,-1.336643972890423,-1.829903446933947,1.8143102837544667,0.32733629175925827,-1.3218842095396002,1.1217895506212463,-0.3805974271603508,-0.4894139600337514,0.4465950265400033,5.127952682314636,-1.5531354888619027,-2.0099255327126455,1.5293168485651458,0.4249601713656333,-0.620820988628473,1.2537876724058625,-0.6935383252787362,-1.4019877214895131,-0.17428981933526724,5.0790666391753705,-1.595187741190711,-2.085778011547352,-2.3029848440999716,0.6635737237232803,2.3606226104922334,1.383998630232348,0.0,0.0,-0.18562128868320993,5.157098652364681,-1.144020853690389,-1.79260669913982,-3.7303468650183134,0.2632352290195549,-0.16230163195379582,-0.03689018403344393,-0.11818366910066773,-0.08074932467392865,1.2066144904925307,0.07221367879412849,0.9892584768003351,1.103491309932648,3.6581533535487893
41,3632.930085917132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2761756154918094,1.2102737992673602,-0.4291706895302447,0.0,0.8051081765173402,4.032060001202043,-1.310478431240896,-1.9394391648593727,1.7638001425981755,0.33454798326518703,-1.304065726697038,1.0991558908688435,-0.4117162051265573,-0.5297157216034416,0.44370617344828667,5.186657107199494,-1.5353894458100108,-1.9717342632437964,1.6229395781934703,0.4198965944794075,-0.6022959494952161,1.2540567372990277,-0.6833165199013103,-1.4473992826806916,-0.21146761807056963,5.129545442692591,-1.6072264867867871,-2.0494269445102544,-2.34661762725034,0.6593207867336267,2.3352102009315194,1.4153660691358732,0.0,0.0,-0.17984636951005806,5.220832141687868,-1.1448405896735687,-1.7431627718702005,-3.775457064580308,0.253649452961637,-0.16238702803472163,-0.037055168809222744,-0.1179141340759061,-0.08076672616228206,1.2631363837661231,0.08048210036738883,0.9789380139438016,1.093471439176666,3.7518900961952975
42,3632.553284781711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2750712272121008,1.2383909298067364,-0.4095680374401812,0.0,0.8093863243727193,4.0418363958981525,-1.34126046265082,-1.948687818075391,1.6731510288140432,0.3400058249677062,-1.2911414424942547,1.100265057709326,-0.4174845946049724,-0.5547306821798301,0.4461252506606892,5.219051427693945,-1.5574967986165744,-2.043757859217191,1.7139900559416401,0.43718135142970516,-0.6404119971775878,1.2519184626960647,-0.6763317778870767,-1.4393296763214167,-0.17371636533325735,5.1982169981096416,-1.59950999089797,-1.9978437627007426,-2.421874729924079,0.699804101157986,2.3348089442408178,1.3955146576015474,0.0,0.0,-0.18480386219887587,5.273944165573169,-1.128364028026103,-1.656436077781367,-3.844624914814916,0.2268942892319697,-0.16239838046640512,-0.03691720223237079,-0.11659279039826526,-0.08062059415236106,1.3472465139826801,0.08504889367720078,0.9985330805918465,1.0898998961375657,3.8817369043281693
43,3631.644524406032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3048971687195037,1.2965954217481765,-0.416560782087428,0.0,0.8544366710501428,4.173573294152754,-1.341896285257132,-1.8710688488248008,1.6410484592661347,0.23372168283510988,-1.324875070715747,1.156629792340497,-0.4021585230600796,-0.5274061883932398,0.4604151510819738,5.385679476838723,-1.5504729898086616,-2.0682389580369716,1.654999272618323,0.4308390295473906,-0.6196060223734352,1.2455571755423915,-0.7254356645802875,-1.340597349204763,-0.12170959328033679,5.3020427943721575,-1.6437731050813755,-1.9617023443407458,-2.6344906119630456,0.6508698332762963,2.31315511113152,1.4643731421406418,0.0,0.0,-0.14541340146529946,5.393863644054221,-1.158325625656182,-1.7059869401398013,-4.0341441088513,0.1965053530973273,-0.16180966550520862,-0.036652109876535284,-0.11390064658336184,-0.0797813593664733,1.5776280239715392,0.10431208435012299,1.0346166483711319,1.0764100924325501,4.224621807381492
44,3631.1209486343046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.314121759004787,1.2604347289502906,-0.42871492799270733,0.0,0.8421196319383228,4.349318869511402,-1.324837646483976,-1.7929671480273437,1.7162724642345601,0.1855034202167213,-1.2237589494884498,1.0865251666226157,-0.44501702390952236,-0.5976787259987096,0.43290211649238486,5.518130249012301,-1.5746003045287211,-2.1216135111419367,1.4691644435687654,0.4094436608703996,-0.6646465551620898,1.2766664442071467,-0.6737676632384133,-1.31073950417742,-0.11893438206823592,5.476239973198484,-1.604084946019766,-2.0262465224314528,-2.8516375275902894,0.6290659480513049,2.3857903811175754,1.430376270721496,0.0,0.0,-0.17934687883931497,5.509231042834148,-1.1975323443491517,-1.7593071831357696,-4.227050787827642,0.22528950303150144,-0.15939456339561894,-0.03662498858725374,-0.109374800443827,-0.07943876762860808,1.8177383427951048,0.12310408774412934,1.0527237474304965,1.0666872410444892,4.571150900256554
45,3630.963625341915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3116474362668615,1.2448633514334415,-0.4470035434559458,0.0,0.8476738572411558,4.376964340498882,-1.3385355564606436,-1.7911541621174023,1.7599627368094886,0.23020391076997127,-1.2200312728866372,1.0755220897854934,-0.45099958881729385,-0.5975708176871369,0.43652327365726157,5.558803723972391,-1.5776698425905173,-2.1305717997321816,1.403074302917406,0.4264411520617386,-0.6320945878778047,1.2311775692134104,-0.7138356885122266,-1.3200960647776403,-0.11204255740200125,5.505975848338544,-1.6339337963139662,-2.04821292399027,-2.900356046071909,0.6945700562221656,2.3668013714569107,1.4157865668320113,0.0,0.0,-0.17242806434249544,5.576533964422108,-1.1800237360177404,-1.7213575789866897,-4.272246569832856,0.26169251327203513,-0.15924809620949584,-0.03662837555177736,-0.1090856447048968,-0.0794626846234654,1.8816566756037498,0.12949408563304313,1.0588386029490395,1.061756336023394,4.6529611080250115
