Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_54,b_carD_p.age_group_agg_55,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_54,b_carP_p.age_group_agg_55,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_54,b_pt_p.age_group_agg_55,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_54,b_bike_p.age_group_agg_55,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_54,b_walk_p.age_group_agg_55,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_f,g_walk_vgvi,g_walk_stressJct,g_walk_speed,g_walk_aadt
226,3631.5333188799877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.24605976626696,1.232686896091099,-0.4277257044780913,0.0,0.816551826411668,4.204748076034775,-1.3633860296432745,-1.8582530810027438,0.2483692267103017,-1.2224971560442084,1.0910941113930657,-0.4378332221700106,-0.5598816752628755,0.43161316509589837,5.417691168387257,-1.587093826791804,-2.1094191376193296,0.44070787398015865,-0.7084838321242105,1.2010304331730366,-0.7552805587104139,-1.4047365524366622,-0.11623664501374295,5.314571055031386,-1.5894664442469237,-2.018410160886111,0.655953223067329,2.462757070450375,1.286108097436727,-0.15776781079344052,-0.14923133750458267,-0.13938556655680953,5.409044418713044,-1.1227132995238025,-1.6409711183240987,0.23542336086687188,-0.16081082398199056,-0.03714500880598746,-0.04958831060019654,-0.10759480208490213,26.598264408938793,1.5301113387660066,2.61070836536829,0.5121638776236581,3.491393152685431,9.408650213582196E-4,-3.7825906850058294E-5
227,3631.5331294894445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2460499289291027,1.2326462485461234,-0.4277522693597429,0.0,0.8165403791009467,4.204211565376933,-1.3634076449475492,-1.8582733873555128,0.24837331835095328,-1.22248094404801,1.09107698817843,-0.4378296705802824,-0.559875450103154,0.43162660911471296,5.417195482309144,-1.5870783226144194,-2.1094097878387896,0.44069621369621015,-0.70840129231821,1.201019320835505,-0.7552666783078041,-1.4048001300692463,-0.11628901667797588,5.314123546284843,-1.5895289889953863,-2.018527925963795,0.6560153629250671,2.462750071451063,1.2860763065678424,-0.15778389779498475,-0.14925023485434438,-0.13942329034127307,5.4085578355719965,-1.1227138301739208,-1.6409495199159005,0.23542952682820623,-0.1608163841497376,-0.03714678027780161,-0.04964219349044694,-0.10765011888820954,26.5643174461068,1.5289399637957901,2.6092495971709653,0.5118668997864095,3.4905880314759297,9.144393860870704E-4,-3.780007775581478E-5
228,3631.5329828527997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2460564691023173,1.2326867304899087,-0.4277222500830421,0.0,0.8165492464883776,4.204738544072651,-1.363380587795442,-1.8582453518989404,0.24836860663661056,-1.2224988613589975,1.0910919718534264,-0.4378323130614088,-0.5598812273487125,0.4316131838046845,5.417674299084546,-1.587091099917503,-2.109415083944852,0.4407095977076689,-0.7085311834577287,1.2010360200459178,-0.7552766807738516,-1.404729390042893,-0.11623057232248758,5.31455263205015,-1.5894691060551345,-2.0184120081884713,0.6559551546309355,2.4627565720761257,1.2861117548093857,-0.15776430569918756,-0.14922712595569543,-0.1393784197501337,5.409021103742417,-1.122717160664563,-1.6409728204217051,0.23543109647031227,-0.16080703283881967,-0.03714403279178396,-0.04956917754402162,-0.10757062850777792,26.605450132977115,1.5312005178633474,2.6117686582942623,0.5123936024211134,3.4919306608314686,9.587186624241207E-4,-3.7843684379626534E-5
229,3631.5327973742733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2460466555551792,1.232646481126363,-0.42774849471451964,0.0,0.8165378460398564,4.204207117410003,-1.3634018989126708,-1.8582653605226518,0.2483726379936176,-1.2224827870557249,1.0910750509649985,-0.4378287901936326,-0.5598750462011574,0.43162646299857776,5.417183242360782,-1.58707574229351,-2.109405772123334,0.44069806105391945,-0.7084495168262529,1.201025072333103,-0.7552630570698835,-1.4047924986723446,-0.11628225275170508,5.31410921697843,-1.5895311990945704,-2.0185287832502485,0.6560167288155899,2.4627498742796483,1.2860803349205112,-0.15778022800731675,-0.1492458579524266,-0.13941576888683568,5.408539034068453,-1.1227177352240343,-1.6409515048907357,0.23543725302487706,-0.16081253308916266,-0.03714578577427065,-0.049622458975348865,-0.10762532431518093,26.57186323798353,1.530042173943892,2.610326575453318,0.5120999492795696,3.4911345805838043,9.325705918564011E-4,-3.781813111839002E-5
230,3631.5326535075233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.246052544664316,1.2326858343915428,-0.4277189039561704,0.0,0.8165460508032966,4.204719001563078,-1.3633750060185803,-1.8582374292019024,0.2483680219480407,-1.2225002927807431,1.0910897865113551,-0.43783135607178164,-0.5598806323113944,0.43161308986093,5.417647736282731,-1.5870881498461968,-2.1094107128583217,0.4407112766506991,-0.7085777187577459,1.2010417217602398,-0.7552733906892044,-1.4047242467780772,-0.11622375800792133,5.31452464949933,-1.5894736885099179,-2.0184166890673008,0.6559581058637175,2.462757357451009,1.28611508003824,-0.1577610565942794,-0.14922343467837276,-0.13937176527083328,5.40898795076659,-1.122721292807248,-1.6409744373712671,0.23543925563359389,-0.16080325822257815,-0.03714306566172061,-0.04955038869148063,-0.10754681254633504,26.612303738507514,1.5322753167829022,2.6128181534664408,0.5126205653753289,3.4924604050259718,9.761710549973115E-4,-3.7861133206387485E-5
231,3631.532471836817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.246042999276646,1.2326462022169264,-0.4277448446456863,0.0,0.8165349187693259,4.2041953629589806,-1.363396139261341,-1.858257309452599,0.2483719937386342,-1.2224844264222368,1.0910730817872618,-0.4378278874229212,-0.559874546839152,0.4316262436202032,5.417163991011639,-1.5870730154966834,-2.109401561074495,0.4406998611059629,-0.7084970582114455,1.201030921580892,-0.7552598142716086,-1.4047863414240498,-0.11627496547329556,5.3140880319372465,-1.5895347898827548,-2.0185317285935573,0.6560188676509554,2.46275047330962,1.286084080553357,-0.15777675846605418,-0.14924187063022556,-0.1394086392185267,5.408513162028189,-1.1227217892690204,-1.6409533934384846,0.23544521825460732,-0.1608087169879258,-0.03714480356803678,-0.049603079167412384,-0.1076009671445049,26.579034614591905,1.5311296737797782,2.611390625144502,0.51232940753628,3.4916711292495592,9.50282865390674E-4,-3.7835815079611524E-5
232,3631.5323306865985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2460496223391564,1.232685732075776,-0.42771572015611165,0.0,0.8165437217774589,4.204708298347275,-1.3633700713156804,-1.8582303858585743,0.24836746533821802,-1.2225019384986695,1.0910876798785967,-0.43783052424502245,-0.5598802398742163,0.4316131215278159,5.417630107300162,-1.5870855099066064,-2.109406839823886,0.44071291280654734,-0.7086244564457099,1.201047448691777,-0.7552693363981225,-1.4047174146932422,-0.11621756016735536,5.31450579497332,-1.5894765220305365,-2.0184190740091292,0.65596034372456,2.462756233945152,1.2861184673023014,-0.15775766477930592,-0.1492193640521755,-0.13936487381534848,5.408964137402393,-1.1227248924414766,-1.6409759440712963,0.2354466097163893,-0.1607996133160939,-0.0371421272354347,-0.04953191567733361,-0.10752377933137712,26.618608963097703,1.5333358029307032,2.6138454972648337,0.5128398531726973,3.4929691816827644,9.93156490052376E-4,-3.787803360300039E-5
233,3631.532152636306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2460400847050743,1.2326464614853168,-0.4277413585033184,0.0,0.8165326208424831,4.204189288505614,-1.3633909106697577,-1.8582499753022357,0.24837138062607042,-1.222486198289675,1.091071164472365,-0.43782708114106766,-0.5598741929865222,0.43162611783766147,5.417150563743384,-1.5870705091449209,-2.109397717324138,0.4407016140587632,-0.7085446085157032,1.2010368027958525,-0.7552560135741299,-1.404779097419294,-0.11626810708281844,5.314072872468025,-1.589537227134812,-2.018533221226531,0.6560205852400274,2.462749661255965,1.2860878135648248,-0.1577732150011718,-0.1492376518550633,-0.13940140058728323,5.40849343561977,-1.122725437333167,-1.6409551663162423,0.23545257455180083,-0.1608050143170584,-0.037143847454626754,-0.04958403879144334,-0.10757734300669677,26.58568347379513,1.5322024549072077,2.612433815924212,0.5125518887063554,3.492188593649647,9.675319161697839E-4,-3.785297891685756E-5
234,3631.5320140617573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2460460130874575,1.2326848570376334,-0.42771263097423606,0.0,0.8165407275458276,4.204687155989907,-1.3633649526852472,-1.8582230887739428,0.24836694103258933,-1.2225032998783554,1.0910855235619927,-0.43782963632619143,-0.5598796884846152,0.43161303454843153,5.4176023449038935,-1.5870826301757335,-2.1094026213166677,0.4407145070784324,-0.7086703472677831,1.2010532798050588,-0.7552659154126213,-1.4047126803690964,-0.11621061635005282,5.3144769226939745,-1.5894813572627713,-2.0184243898709293,0.6559636277225616,2.462756507943645,1.2861215238916979,-0.1577545359231335,-0.1492158317191139,-0.1393584867911414,5.408930022002365,-1.1227287946024738,-1.640977375378543,0.23545443380889117,-0.160795977142897,-0.037141195927403614,-0.04951376523389173,-0.1075010486308613,26.624629585510032,1.5343827482557475,2.6148633305281335,0.513056902654614,3.493471708615388,0.001009776256711243,-3.789464510895462E-5
235,3631.5318395476907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2460367403344144,1.2326461803637783,-0.4277379825385059,0.0,0.8165298909419871,4.20417564771978,-1.3633856294759985,-1.858242564098075,0.24837080027377975,-1.2224877604173254,1.0910692130270807,-0.43782624569353673,-0.5598737347312704,0.43162591400492845,5.417129850563172,-1.5870678443820248,-2.109393656618177,0.44070332309339444,-0.7085914563771474,1.2010427712178138,-0.7552526270481927,-1.4047733754595746,-0.11626072897053875,5.314050563078109,-1.5895410958738296,-2.0185368557513708,0.6560230866373016,2.462749735319587,1.286091269764984,-0.15776987498614176,-0.14923383306667323,-0.13939455880933663,5.408466344027296,-1.122729259818213,-1.6409568533858259,0.2354602067230107,-0.16080133947988387,-0.03714290195966413,-0.049565329105917565,-0.1075541024466736,26.59200480654032,1.5332614121667596,2.613465335110305,0.5127712737014409,3.492697495938395,9.84397953121243E-4,-3.7869812249313266E-5
236,3631.5317035086764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.246043435849321,1.232684816678001,-0.4277096940990724,0.0,0.8165386316935742,4.204675470900139,-1.363360481225062,-1.8582166713585115,0.24836644166566715,-1.222504891998846,1.0910834488643286,-0.4378288748425592,-0.5598793471318003,0.43161307987914266,5.417584112042282,-1.5870800730599843,-2.1093989174907435,0.4407160615899125,-0.7087164670281141,1.2010591221409685,-0.7552617005876355,-1.404706133256869,-0.11620435723359146,5.314457760344531,-1.589484324437619,-2.0184272287871963,0.6559661304975878,2.4627548105776613,1.2861246647962816,-0.15775124945900282,-0.14921188926408996,-0.13935183552322478,5.408905848986134,-1.1227321513722486,-1.640978704316369,0.23546143149414372,-0.1607924693052607,-0.03714029269252044,-0.04949590888237814,-0.1074790723259763,26.630134241962597,1.5354161666415016,2.6158596079517626,0.5132664992264765,3.493953970373438,0.0010259584570276375,-3.7910733124902E-5
237,3631.531532359664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2460341546431843,1.232646467279275,-0.4277347591292537,0.0,0.8165278104038718,4.20416816477927,-1.3633808722967191,-1.858235860703859,0.2483702477723354,-1.2224894678658986,1.0910673159585238,-0.437825506734656,-0.559873426731205,0.4316258081230059,5.417115417504885,-1.587065408708412,-2.1093899734016697,0.4407049883604467,-0.7086383340407872,1.2010487587843133,-0.7552486647335352,-1.404766471599315,-0.11625383442979288,5.31403471951593,-1.589543720423763,-2.0185388952711842,0.6560251114944867,2.4627483624046573,1.2860947335738562,-0.15776644890883984,-0.14922975880186115,-0.1393875855299354,5.408445856355698,-1.1227326700197666,-1.640958433718537,0.23546721844838844,-0.16079777562466663,-0.03714198171857864,-0.04954693559026088,-0.10753156124646114,26.597838877505726,1.5343064756753202,2.6144767350874485,0.5129839543434589,3.4931881509109375,0.0010008315741653689,-3.788615308970205E-5
238,3631.531398724981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.246040104657526,1.232683953144078,-0.4277068390550806,0.0,0.8165358139768072,4.204652806503228,-1.3633557797634963,-1.858209937314262,0.24836597189996845,-1.2225061863491509,1.0910813200169063,-0.4378280485260787,-0.5598788333465993,0.43161299911025464,5.417555197023272,-1.5870772568746367,-2.109394836288187,0.4407175769254123,-0.7087617053400818,1.2010650599865669,-0.7552581713842185,-1.4047017857122173,-0.11619733315438753,5.314428014519789,-1.5894893967429915,-2.018433128869391,0.655969717508984,2.4627546396495545,1.2861274732951,-0.15774823539511745,-0.14920850865014285,-0.13934570496841994,5.408870798888873,-1.1227358457449519,-1.6409799669247116,0.23546895116202762,-0.16078896212608257,-0.03713939479152084,-0.04947835549717647,-0.10745734483991037,26.63539927196522,1.5364368130356592,2.6168476591653436,0.5134743749731377,3.4944314656400146,0.001041808033545802,-3.7926570444942614E-5
239,3631.53123087422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2460310875902447,1.2326461790397676,-0.4277316325975939,0.0,0.8165252553634755,4.204152773469196,-1.3633760229060838,-1.8582290266272425,0.2483697250870952,-1.2224909572533187,1.0910653821259424,-0.43782473157428947,-0.5598730043020371,0.4316256184084365,5.417093344414324,-1.5870628008308938,-2.1093860491146494,0.4407066128554461,-0.7086844874957702,1.201054824781561,-0.7552451568000127,-1.4047611548442445,-0.11624641180811478,5.31401135385811,-1.5895478436638206,-2.0185431552700277,0.6560279399905944,2.4627479752211228,1.2860979237603514,-0.15776323136547055,-0.1492260990331927,-0.1393810173068724,5.408417628030577,-1.1227362822541738,-1.640959937992764,0.23547454636248613,-0.16079423241273752,-0.03714107043988028,-0.04952885100143433,-0.10750935221157679,26.603389230574855,1.5353385250609721,2.6154776903360513,0.5131940178998832,3.4936716244528347,0.0010169153100491233,-3.7902200191076956E-5
240,3631.531099615571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.246037846939662,1.2326839746880247,-0.42770412778439515,0.0,0.8165339363823068,4.204640326933598,-1.3633517326216382,-1.8582040929607588,0.24836552423340175,-1.2225077306320469,1.0910792765431292,-0.4378273513756481,-0.5598785394547855,0.4316130586685952,5.417536517012716,-1.5870747792986994,-2.109391292036276,0.4407190553569851,-0.7088072071146063,1.201070995993453,-0.7552538097034643,-1.4046954811080499,-0.11619106401044843,5.314408672266526,-1.5894924612859636,-2.0184363438862287,0.6559724467652888,2.4627524127774767,1.2861303897550334,-0.1577450466442191,-0.14920468217795987,-0.1393392786718443,5.408846407960488,-1.1227389760266626,-1.6409811340446099,0.2354756143151682,-0.16078558295478437,-0.03713852454671825,-0.049461076180482726,-0.10743634984175489,26.640175634232353,1.5374446477687727,2.6178146104404876,0.5136749558874353,3.4948892119761332,0.0010572460786481782,-3.794190495114642E-5
241,3631.5309349048966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2460288047319494,1.2326464951884648,-0.4277286487979782,0.0,0.816523376973587,4.20414408984495,-1.3633716962362332,-1.8582228991147145,0.24836922730248492,-1.22249260655578,1.0910635056943023,-0.4378240540268183,-0.559872738625206,0.43162553197056164,5.417078080286255,-1.5870604331413336,-2.1093825166280125,0.4407081966745216,-0.7087306972207851,1.2010608980844328,-0.7552410485540294,-1.404754547807115,-0.1162395273758425,5.313994969214084,-1.5895506184603907,-2.018545660781561,0.6560302314487394,2.4627460888071893,1.286101142237623,-0.15775991426404437,-0.14922215654088433,-0.13937429235240922,5.408396538002719,-1.1227394715453585,-1.6409613433661416,0.23548123580902006,-0.1607907986027378,-0.03714018376277492,-0.0495110613987516,-0.10748781481077958,26.60848271277901,1.5363574284941537,2.616459138993728,0.51339759332444,3.4941375221173447,0.0010325940838041255,-3.791777845971154E-5
242,3631.530805898603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.246034759567854,1.2326831133171514,-0.4277014862507781,0.0,0.8165312719310514,4.2046162035605485,-1.363347406527085,-1.8581978652266318,0.24836510380042268,-1.2225089604198454,1.0910771737653446,-0.4378265799477754,-0.5598780577212006,0.43161298309225116,5.4175064844993654,-1.5870720202926312,-2.1093873340187623,0.44072049712817746,-0.7088517879947783,1.2010770206694126,-0.7552501937934486,-1.4046915032173448,-0.11618399673931401,5.31437806026694,-1.5894977589761587,-2.0184427861282614,0.6559763109531573,2.4627518588836224,1.2861329687105907,-0.15774214246576043,-0.14920144717272935,-0.13933339410204382,5.408810440623259,-1.1227424831811175,-1.6409822433140284,0.23548285793147464,-0.16078219598316834,-0.037137657812648446,-0.0494440820706059,-0.1074155506572155,26.644755371565715,1.5384404169108503,2.6187746298261794,0.5138743345408547,3.4953436651915917,0.0010723823749714395,-3.795702580065026E-5
243,3631.5306442765404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.246025983297529,1.2326461948179028,-0.42772574948804337,0.0,0.8165209759584774,4.204127065043631,-1.3633672364458003,-1.8582165855373514,0.24836875673935155,-1.222494027053929,1.0910615893346218,-0.43782333284882163,-0.559872347201483,0.4316253548318082,5.417054733721177,-1.587057877313734,-2.109378715980492,0.44070974263797313,-0.7087761576934594,1.2010670426543701,-0.7552374401041992,-1.4047496115022169,-0.11623209516723129,5.313970603365767,-1.589554977050177,-2.018550491947948,0.6560333559239165,2.462745299272918,1.2861040875028023,-0.1577568128272406,-0.14921864751979674,-0.1393679841741554,5.408367241959018,-1.12274289315845,-1.6409626816890126,0.23548828597938462,-0.1607873780947787,-0.037139304396695196,-0.04949356097337223,-0.10746655989484877,26.613333755185792,1.537364060038809,2.61743135172507,0.5135990211728167,3.4945975806014977,0.001047953684944058,-3.793309806257612E-5
244,3631.5305175050835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2460327996645857,1.232683197983328,-0.42769898135937967,0.0,0.8165296003123452,4.204603116320994,-1.363343749263917,-1.858192547312374,0.24836470288327428,-1.222510462463555,1.0910751610299143,-0.4378259419412019,-0.5598778083701476,0.4316130573765997,5.417487516084832,-1.587069619743627,-2.1093839413575686,0.44072190468950595,-0.7088966752066826,1.2010830311349125,-0.7552456968218574,-1.4046854006713543,-0.11617775891997147,5.314358670941992,-1.5895008857376898,-2.0184463038572367,0.6559792307110023,2.4627491403193065,1.2861356810104543,-0.1577390440361435,-0.14919772491224909,-0.13932717759952,5.408785977410066,-1.1227454012434233,-1.640983263041283,0.23548920540775886,-0.1607789377947817,-0.03713681853895044,-0.04942734352941927,-0.10739546844077726,26.64886882773447,1.5394240262529042,2.6197138615012867,0.5140665118929547,3.495778700615677,0.0010871300457630509,-3.797166034913009E-5
245,3631.530358823722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.24602398076202,1.232646542452022,-0.4277229845175998,0.0,0.8165192867987877,4.20411738031364,-1.3633633039638946,-1.8582109853063953,0.24836830842016866,-1.2224956241260612,1.0910597339678885,-0.43782271156591135,-0.5598721209224324,0.4316252874071318,5.417038808022735,-1.5870555754711735,-2.109375325896571,0.4407112507918182,-0.7088217067096773,1.201073183459129,-0.7552331995399582,-1.404743261013162,-0.11622525762759801,5.313953818732747,-1.5895578671887522,-2.018553388732532,0.6560358765214795,2.462742940522647,1.2861070825100234,-0.1577535967467899,-0.14921482477898115,-0.13936149100256182,5.408345705117965,-1.1227458764942364,-1.6409639279395185,0.2354946726643402,-0.16078406630662978,-0.03713844916885685,-0.049476336195097205,-0.10744595464728764,26.61775372930073,1.5383582243199732,2.618384542957322,0.5137941214959607,3.4950405735429393,0.0010629326872714027,-3.794796868815724E-5
