Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_45_64,b_carD_age_gr_65up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_45_64,b_carP_age_gr_65up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_45_64,b_pt_age_gr_65up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_45_64,b_bike_age_gr_65up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_45_64,b_walk_age_gr_65up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_walk_grad,g_walk_vgvi,g_walk_speed
412,18845.42575553267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5221964289156067,0.0,-0.587995473090796,-0.09833472605209516,0.5957235037451594,0.17621927706968665,0.11928774504711928,0.33216255273542017,-2.230785142200851,-2.025119980351258,-1.1238159409320245,-0.7597382315590891,0.23307179155743757,0.5880835271826755,-0.23879094785984672,0.2507484763171407,-3.0422468517587786,-2.438678177249436,-0.5426565669828544,-0.9713499498800199,-0.767614524424279,0.4368744509816191,-0.6713875680979292,-0.4852994200460716,1.0021011949984413,-1.5995855558126062,-0.502322705806556,-0.47425470076124243,0.13661551095015273,0.3291610262028734,-0.022382371777661746,0.0848248003746309,-0.00315092061618566,-8.656834657857842E-4,-0.00870335818523807,-0.00752044767864763,103.21650991622401,7.2194817695775715,14.576150474373687,8.27724001812901,16.40721535304614
413,18845.424331195623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5221957039381193,0.0,-0.5879969118860677,-0.09833694300653832,0.595725178629214,0.17621788929240692,0.11928696516043162,0.33216013667429894,-2.230789373435535,-2.0251199104531503,-1.1238163047997078,-0.7597384177812171,0.23307193637733334,0.5880799986116231,-0.23879070356490587,0.2507383498563555,-3.0422654668813713,-2.4387404871725025,-0.5426678468610094,-0.9713246718389782,-0.7676055878245536,0.43687355544597567,-0.6713238444331351,-0.4852995666948496,1.0020805376495918,-1.599578933883874,-0.5023143759013854,-0.47424286133817106,0.13661547915997932,0.3291531503047841,-0.02238389191312181,0.08482452659099539,-0.0031508848066408206,-8.656722463396046E-4,-0.008712735527985852,-0.007529927533415905,103.15811775309348,7.21420180115806,14.564261352898667,8.267472728981716,16.40027277373391
414,18845.423565812394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222102353623672,0.0,-0.5879849065420424,-0.09832049766913188,0.5957249139179992,0.17622978276293166,0.11929746164595312,0.3321771342397191,-2.2306882314073135,-2.0250926036744046,-1.1238218131481266,-0.7597772781216223,0.23309107047423538,0.5881092429302429,-0.23882550941227126,0.250803878132671,-3.0417797313468244,-2.438726693703182,-0.5426546552506688,-0.9713790927332027,-0.767630675650985,0.43689487063224014,-0.671406209998306,-0.4852924558395191,1.002017029799854,-1.599605138815078,-0.5023037413769925,-0.4742254009068904,0.13661077803613894,0.3291782680944398,-0.022372371445158436,0.08483188104287775,-0.0031516939557343655,-8.659343390972532E-4,-0.008712528833037907,-0.007513920821574237,103.28219934573544,7.225927781583293,14.60740441912622,8.284619732560405,16.42015091109954
415,18845.42202605072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222088932892066,0.0,-0.5879868538734484,-0.09832340599946432,0.5957265897639888,0.17622790190397153,0.11929623765808409,0.33217400858461843,-2.2306968173442874,-2.0250936959857846,-1.1238219315259157,-0.7597758011048785,0.23309039774254683,0.5881044900367907,-0.23882377646536665,0.25079101589124286,-3.041819170193805,-2.43878936333144,-0.5426663774103551,-0.9713516119323934,-0.7676207109121898,0.4368930801495701,-0.6713394213209937,-0.4852930408456871,1.0019991968271278,-1.5995974104023272,-0.5022959138518456,-0.4742143772225899,0.136610971274535,0.3291693899576183,-0.02237430662057403,0.0848313656511547,-0.0031516234427702797,-8.659118785834978E-4,-0.008721580974928358,-0.007523771149238218,103.22164648569223,7.220448243008329,14.595109323284115,8.274493944434615,16.412947975421915
416,18845.421531141794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5221922135090493,0.0,-0.5879988861349184,-0.09833908844634405,0.5957229657211872,0.17621650900123595,0.11928479469639369,0.33215832084803526,-2.2308177900818973,-2.025128152187434,-1.1238137266763952,-0.7597261713449321,0.23306583567111444,0.5880760832525475,-0.23878020854797566,0.2507322877382141,-3.0423970343093583,-2.4386681196882996,-0.5426539252898959,-0.9713410565842148,-0.7676092906267993,0.4368689039558983,-0.6713891181283985,-0.4853087468088387,1.0021267384009094,-1.5995784460397415,-0.5023287762150702,-0.47426409756965066,0.13661829870555295,0.32915746590719075,-0.02238161768668443,0.08482653879868718,-0.003150666077294911,-8.656010076681104E-4,-0.008684809721630634,-0.007507839754966307,103.35288642360106,7.232617227102557,14.642365924760654,8.292833431503674,16.43371833770969
417,18845.419783474652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5221915636645151,0.0,-0.5880003557607215,-0.09834137761169279,0.5957248268414717,0.17621509074937336,0.11928404040989407,0.3321558154479796,-2.2308213772885956,-2.0251277858344126,-1.1238141956860233,-0.7597267946779794,0.23306620301205122,0.5880724610824021,-0.23878031160072005,0.25072172055053055,-3.042412429088975,-2.438737283704355,-0.5426663496255786,-0.9713135134092699,-0.7675996265388644,0.436868129645492,-0.6713190489760396,-0.4853087931568138,1.0021030862062117,-1.599571370758744,-0.5023193944399253,-0.4742507391452214,0.13661820280947892,0.3291489639774723,-0.022383207742453406,0.08482629178207124,-0.0031506351366027666,-8.655914062475884E-4,-0.008695332806646394,-0.007518299347954727,103.28835850006313,7.226782493519742,14.629162224117746,8.282049094354887,16.42603332683249
418,18845.419765058177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222158455503878,0.0,-0.5879806390498308,-0.09831458447813123,0.5957252424105866,0.17623442944396658,0.1193014620728611,0.33218339904187755,-2.2306505356627553,-2.025081813126271,-1.1238239828043288,-0.7597926752998159,0.23309873538023304,0.5881197415955383,-0.23883920255493366,0.2508274336914974,-3.0415941299371463,-2.438744335234569,-0.5426507944477151,-0.9713926774604381,-0.7676378662246496,0.43690345920184337,-0.671423743410226,-0.4852944382857243,1.0019848945290208,-1.5996129366453236,-0.5022970788424279,-0.47421503269086696,0.13660971447456435,0.32918701648731385,-0.02236566702300885,0.08483741571846032,-0.0031519976734279654,-8.660328653681249E-4,-0.00870468907792373,-0.007500523229046863,103.42077088282532,7.23932161564714,14.672645047472924,8.300662627229286,16.446805105338836
419,18845.41763936953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222141028049978,0.0,-0.5879830498664329,-0.0983181647816255,0.5957271847331304,0.17623209947667728,0.1192999081566487,0.3321795599525405,-2.2306618168161467,-2.0250834222323126,-1.1238240416271539,-0.7597904624569863,0.23309770742027044,0.5881138732505203,-0.23883674423440895,0.2508117007638471,-3.041646182426805,-2.4388170220558893,-0.5426645093198286,-0.9713601831034724,-0.767626014614219,0.4369011144485525,-0.6713454397843932,-0.48529524660189327,1.0019651244376824,-1.5996036484726512,-0.5022881680309852,-0.4742025178973511,0.1366100067088646,0.32917642670812325,-0.022368040412897992,0.08483673915387681,-0.003151905383249456,-8.660034118026581E-4,-0.008715095311656948,-0.007512065340156402,103.34976360549095,7.232893508049649,14.65817037501351,8.288801618963944,16.43834064357307
420,18845.416693697054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222017995029398,0.0,-0.5879921027447016,-0.098330056114502,0.5957249137402477,0.1762234473442453,0.11929139223587992,0.3321675619438837,-2.2307507550073904,-2.025108323908094,-1.1238181098112512,-0.7597544808483299,0.2330798493150092,0.5880926815315937,-0.238805034365553,0.2507667918669163,-3.0420705854515546,-2.438740516220324,-0.5426582418064729,-0.9713475492012614,-0.7676158751852071,0.4368833211888473,-0.6713678480586204,-0.485305810280278,1.002054010034507,-1.599588597883812,-0.5023103950390795,-0.47423630077746187,0.13661521105636237,0.3291659332298307,-0.02237418467950634,0.08483261714101374,-0.003151201110469507,-8.657748249955479E-4,-0.008692289125334023,-0.007504326199578749,103.4127073031152,7.238677219135177,14.679999032847821,8.297816927746688,16.44799917709731
421,18845.416198230836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222012277704309,0.0,-0.5879930577372917,-0.09833150468372304,0.5957258778432398,0.17622252632590088,0.11929083262737848,0.33216599541895037,-2.230754277328266,-2.0251085772647346,-1.1238182582654317,-0.75975416993542,0.23307973128988999,0.5880903370755163,-0.23880452062193785,0.25076027579545557,-3.042086549216218,-2.438776506107089,-0.5426648311087933,-0.9713324242554838,-0.7676104801268802,0.43688257811990694,-0.6713303987967747,-0.48530602959835195,1.0020428304883175,-1.5995845075935682,-0.5023057259572242,-0.47422969120507963,0.13661525062214294,0.3291611520177302,-0.022375152573539395,0.08483241065455109,-0.0031511718507370823,-8.657655650019851E-4,-0.008697561017498863,-0.007509834360060543,103.37902001463215,7.235633100590743,14.67327684183317,8.292157662399555,16.444029280788396
422,18845.41570963486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222017752573254,0.0,-0.5879921546684468,-0.09833009898696851,0.5957249277195411,0.17622348744759653,0.11929138053438453,0.3321675643489552,-2.2307512413760158,-2.0251083947189294,-1.1238180759524445,-0.759754407594632,0.23307989265240908,0.5880925137108819,-0.23880497140269186,0.25076659945865915,-3.0420728998571915,-2.438742911107097,-0.5426578859916309,-0.9713465454204899,-0.7676157226592557,0.4368833095110955,-0.6713673967739621,-0.4853071033253594,1.0020535218870645,-1.5995882783573492,-0.5023102547146536,-0.4742361106869201,0.13661540767199182,0.32916601832678904,-0.02237356267959984,0.08483328140464214,-0.003151198148737256,-8.657738720291074E-4,-0.008689749714227327,-0.007501995789272096,103.43901823420939,7.241228339315966,14.69303867072653,8.300745765708326,16.453234039912534
423,18845.415227703823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.522201211645326,0.0,-0.5879930963408078,-0.0983315272099379,0.595725877863818,0.17622257976008712,0.11929082872778726,0.3321660196085461,-2.2307547171986988,-2.0251086415715553,-1.1238182213566295,-0.7597541018850791,0.23307977439008518,0.588090206812743,-0.23880446522923915,0.2507601787290241,-3.0420886374587797,-2.4387783720995273,-0.5426643813892589,-0.9713316483562892,-0.7676104040852285,0.43688257888222254,-0.6713304970250225,-0.48530731922294285,1.0020425110121571,-1.5995842471036616,-0.5023056550196605,-0.4742295997112948,0.136615447865299,0.32916130757742473,-0.022374516320870036,0.08483307826477654,-0.0031511692762991976,-8.657647347965335E-4,-0.008694942320486935,-0.007507421769742764,103.40583928751646,7.238230235848888,14.686420152117847,8.295171361686917,16.449324888862073
424,18845.41475209924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222017439470221,0.0,-0.5879922234764654,-0.09833016391641429,0.5957249466166099,0.17622351980841972,0.11929135835172786,0.33216753576883645,-2.2307518482213826,-2.0251084047573413,-1.1238180237162638,-0.7597543494836527,0.23307988703295307,0.5880924222010154,-0.23880490822655545,0.2507663974928266,-3.042075359247208,-2.438745245441538,-0.542657629689292,-0.9713456915154934,-0.767615493462659,0.43688333431945653,-0.6713669135839959,-0.4853083362765176,1.0020531063463762,-1.5995879381152271,-0.502310128974797,-0.4742359460088823,0.1366156266541798,0.32916609787971585,-0.022372964047029008,0.08483392669683269,-0.0031511941729509755,-8.657726032762386E-4,-0.008687265429286491,-0.007499727183204628,103.46464520731637,7.243713174765661,14.705716627560651,8.303600662991586,16.45833096738388
425,18845.414283053084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222011885073519,0.0,-0.5879931516892518,-0.09833157173412357,0.5957258831607002,0.17622262522260387,0.11929081444712307,0.3321660130353265,-2.230755274663711,-2.025108647270319,-1.1238181668739025,-0.7597540485043133,0.23307976996477006,0.5880901493676878,-0.2388044095158644,0.2507600696620382,-3.0420908669739393,-2.438780196838082,-0.5426640324622365,-0.9713310113323871,-0.7676102510198168,0.4368826149386423,-0.6713305447995245,-0.4853085496559644,1.0020422560755369,-1.5995839649400545,-0.502305595825241,-0.4742295294777409,0.13661566657104926,0.329161455301458,-0.022373903777360864,0.08483372685975023,-0.0031511657101604977,-8.657635957696057E-4,-0.008692382123247307,-0.007505073953025561,103.43195618360156,7.2407594213974695,14.699197999155922,8.298108041929886,16.454480363132962
426,18845.413819841327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222017136991774,0.0,-0.5879922940603601,-0.09833023158054195,0.5957249667609263,0.17622355054179728,0.11929133493138933,0.3321675009682541,-2.230752464968319,-2.0251084015599177,-1.1238179698506634,-0.7597542988183251,0.23307986780946388,0.588092353609866,-0.23880484839757796,0.2507662086809273,-3.042077691249054,-2.438747524700853,-0.5426574178586676,-0.9713449148716428,-0.7676152476347012,0.4368833759434744,-0.6713664310779355,-0.48530953024719437,1.0020527160644976,-1.5995876051105318,-0.502310009734509,-0.4742357923968647,0.13661584652456477,0.3291661778899957,-0.022372383689255797,0.0848345555730601,-0.0031511900683491947,-8.657712961714633E-4,-0.008684845206372463,-0.007497517462448914,103.48961832826276,7.246134693692669,14.718049037036751,8.306384715877142,16.46329616104922
427,18845.41336308345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222011661317156,0.0,-0.5879932091667871,-0.09833161956182952,0.5957258901165741,0.17622266859627256,0.11929079869052725,0.3321659996747561,-2.2307558431286463,-2.025108640564219,-1.1238181109642982,-0.7597540020751642,0.23307975226341265,0.5880901128687168,-0.23880435672155997,0.2507599703074523,-3.042092978048724,-2.4387819836886773,-0.5426637303891775,-0.9713304425854224,-0.7676100794269356,0.43688266691637573,-0.6713305751667193,-0.48530974147174677,1.002042020880396,-1.5995836881862666,-0.5023055408690208,-0.47422946706584107,0.13661588594254817,0.32916160105839526,-0.022373309997294772,0.08483435886186803,-0.003151162006505251,-8.657624155546533E-4,-0.00868988863930719,-0.007502787773921761,103.45740223316898,7.243223751954058,14.711626848517225,8.300971037171893,16.45950207676439
428,18845.412911713294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222016841256167,0.0,-0.5879923637101575,-0.09833029865540162,0.5957249867271182,0.17622357962949103,0.11929131119139934,0.33216746476325193,-2.2307530766149375,-2.0251084006983553,-1.1238179172085099,-0.7597542480205669,0.23307984412731914,0.588092289161813,-0.2388047881499549,0.25076602753232413,-3.042079924228516,-2.4387497400152958,-0.5426572288450985,-0.9713441787026209,-0.7676150032015784,0.43688342206817404,-0.6713659571954075,-0.48531069328130944,1.0020523513469648,-1.5995872832747748,-0.5023098977487692,-0.47423565005991475,0.13661606195734272,0.3291662570816143,-0.02237182082138723,0.08483516739971954,-0.0031511859711044377,-8.657699919087135E-4,-0.0086824866077591,-0.007495364088568387,103.51396609390508,7.248495648022486,14.73005174980805,8.309100908640206,16.46813544842718
429,18845.412466694495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222011441593495,0.0,-0.5879932661090562,-0.09833166741568951,0.5957258973137926,0.17622270990441358,0.11929078237117283,0.3321659842570089,-2.2307564078817004,-2.0251086364319715,-1.1238180563671079,-0.7597539553187652,0.2330797302018954,0.5880900792478403,-0.2388043032615756,0.25075987553248824,-3.042094998156323,-2.4387837227919613,-0.5426634537993912,-0.9713299067596007,-0.7676099070445676,0.43688272284369273,-0.6713305971857608,-0.4853109024656192,1.0020418060502922,-1.5995834207771258,-0.5023054910310895,-0.4742294128766126,0.1366161008228722,0.3291617437868134,-0.022372734149050614,0.08483497367336115,-0.0031511582990094043,-8.657612346163393E-4,-0.008687459225379954,-0.007500560493853949,103.48220716442022,7.245626091014185,14.723722803432848,8.303763537396378,16.464396004605163
430,18845.412026656883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222016550476545,0.0,-0.5879924315856269,-0.09833036411848184,0.5957250060750325,0.1762236072341743,0.11929128746314815,0.3321674286495755,-2.2307536779671855,-2.0251084044142424,-1.1238178661766007,-0.7597541960847574,0.23307981956052254,0.58809222450393,-0.23880472738753525,0.2507658515834178,-3.0420820777093667,-2.4387518893053537,-0.542657053495108,-0.9713434675700726,-0.7676147667626172,0.4368834679161351,-0.671365494751521,-0.4853118277342193,1.002052010651198,-1.5995869732587191,-0.5023097928302813,-0.4742355182361433,0.13661627157755815,0.3291663351757213,-0.02237127447778759,0.08483576216756984,-0.0031511819331463747,-8.657687064335137E-4,-0.008680187085566378,-0.007493264705300172,103.53771474313233,7.250798574023277,14.741739389863248,8.311751991213363,16.472854201246154
431,18845.411592870103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.52220112243585,0.0,-0.5879933216725233,-0.09833171426003731,0.5957259042956807,0.17622274934234378,0.11929076583157425,0.3321659682829426,-2.2307569637471585,-2.0251086369595113,-1.1238180034411063,-0.759753907311262,0.23307970726220456,0.5880900444044369,-0.23880424909183423,0.2507597831442023,-3.0420969460020078,-2.4387854110602847,-0.5426631935408812,-0.9713293892761492,-0.7676097404565418,0.43688277809642384,-0.6713306147859683,-0.48531203492310576,1.0020416103746221,-1.5995831634520659,-0.5023054462601277,-0.4742293663502999,0.13661630989048001,0.32916188337549623,-0.022372175233574574,0.084835571312604,-0.0031511546392671646,-8.657600688127962E-4,-0.008685091160262571,-0.007498389576929746,103.50639832419141,7.247969075223885,14.735500714309602,8.306488477538982,16.46916765088887
432,18845.411163693683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222016264187188,0.0,-0.5879924974715492,-0.09833042770637174,0.595725024690793,0.17622363356713128,0.1192912639126333,0.3321673930866933,-2.2307542669257074,-2.0251084117832248,-1.1238178166403623,-0.7597541435404745,0.23307979545190857,0.5880921592274625,-0.23880466674054568,0.2507656798096818,-3.0420841635887976,-2.4387539735938932,-0.5426568877213832,-0.9713427748371355,-0.7676145405326923,0.4368835117127582,-0.6713650445849949,-0.48531293445085266,1.002051691898461,-1.5995866747839562,-0.502309694509545,-0.4742353959879078,0.13661647523091616,0.3291664121923446,-0.02237074372798004,0.08483634028185379,-0.003151177976264386,-8.657674465729307E-4,-0.00867794424760698,-0.007491217122747229,103.56088854592322,7.253045819276371,14.753125478070952,8.31434050981065,16.477457388644847
433,18845.410740669584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222011009333871,0.0,-0.5879933756243895,-0.09833175980161898,0.5957259109255308,0.1762227871475392,0.11929074925101114,0.33216595224207257,-2.230757508577948,-2.0251086411941657,-1.1238179520647957,-0.7597538585993051,0.23307968475007101,0.5880900080390157,-0.23880419485635576,0.2507596923324877,-3.0420988328549714,-2.438787048543081,-0.5426629454269186,-0.9713288840956177,-0.7676095819552672,0.436882830974843,-0.6713306298506846,-0.4853131396748645,1.002041432100713,-1.5995829160375588,-0.5023054062189761,-0.4742293267425819,0.13661651300733263,0.32916201998579014,-0.02237163229346543,0.08483615220261317,-0.003151151049351117,-8.657589250655947E-4,-0.008682781896282203,-0.0074962726712758596,103.53000098330875,7.250255142813422,14.746974306515307,8.309148570897285,16.473822104432152
