Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_p.disability_lot,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,b_carD_t.full_purpose_HBR,b_carD_t.full_purpose_HBO,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_p.disability_lot,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,b_carP_t.full_purpose_HBR,b_carP_t.full_purpose_HBO,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_p.disability_lot,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,b_pt_t.full_purpose_HBR,b_pt_t.full_purpose_HBO,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_p.disability_lot,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,b_bike_t.full_purpose_HBR,b_bike_t.full_purpose_HBO,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_p.disability_lot,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_walk_t.full_purpose_HBR,b_walk_t.full_purpose_HBO,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_c,g_walk_vgvi,g_walk_stressJct,g_walk_speed,g_walk_speed_d
10,14102.332498123315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32582271450154227,0.0,0.16412490462002696,-0.7580968490095462,-0.5562740016849443,1.1478159596480353,-0.8763993808167174,0.7135204063116917,-0.7430156926417948,-0.08234196452706607,0.05873496212668247,0.0,0.32514247325168144,0.0,-1.0695282533510837,-1.0028127924002175,0.5557137779499985,-0.22006103001206337,0.30880334046313074,0.352883949764612,-1.0314415954255296,0.16953877697186526,2.778548996740681,-1.3659257877223543,-0.46304232454080346,-0.23752381477501547,-0.4797600739895758,-0.5393599306712787,-1.8689545807193895,-0.2817037920296321,0.08120447182105413,0.0,-0.5079618958959005,-0.9897338833761495,-0.5421695911408931,-0.23202689360687018,0.04959227700063745,-0.5509431025176028,-0.21504680033803286,-0.08500057819632542,-0.07858129692311455,-0.3905974451167777,1.795818799112077,-0.4446792947690603,1.2748085019523285,0.048242413568583824,-0.38688138591139953,0.23647454009417487,-0.015901432803293564,-0.1004311387225594,3.0156967325319277,-0.418549655452523,-0.30524059868236275,0.07196012084009176,1.372224918782437,0.19259309332894775,-1.2046261168037093,-0.30248713724508197,-0.6888527141998222,-0.3674677034254497,0.009608931859274345,-0.22048684433154248,0.12943290875327756,0.13913753520195693,0.11465045349050959,-0.38866263090629377,0.09807466696501695
11,13853.058683977537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34919329213831357,0.0,0.27167567412869903,-0.6856194362504009,-0.6971481282013423,1.0435796296655282,-0.7920406466984865,0.9826220170485407,-0.08113692773608194,-0.21711987940632846,-0.04836190008488252,0.0,0.20785302678423054,0.0,-1.4904643260155954,-1.3822003240130378,1.0033131340530708,2.2645416837629995E-4,-0.041514905067012,0.2793105604518804,-1.0479596133408076,0.06105380966543003,3.657708972140626,-1.4551413657299606,-0.6781203326130538,-0.1530477602415536,-0.2937484505491659,-0.7832381595937786,-2.0018998768157883,-0.40871924203560317,0.33568014346421304,0.0,-0.6344048538378738,-1.0175549288572086,-0.5806145284166516,-0.2802645185061633,0.5724952942663752,-0.7141198435025757,-0.3210084595755354,-0.07135195396491273,0.19733947908344845,-0.3719783804687932,1.73372918122897,-0.8357637911030191,1.3423653769067012,0.11627565527677566,-0.7630451917228736,0.4862636833556413,-0.029666586851809874,-0.24103355276300753,3.094323840092985,-0.2180651831085746,-0.39009814760929024,0.2276084045266078,1.3319637966078215,0.21632366689740912,-1.216833498356447,-0.2955934504654438,-0.6939129549422405,-0.36883699926250185,0.018410634460512013,-0.29147630606268554,0.6175313858536489,0.10598689658811525,0.2184398108711879,-0.36059127617310727,0.307235296546487
12,13645.535071031018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7732651275269253,0.0,0.4205646808190863,-0.44719350652472023,-0.787969826789298,1.3537969257341276,-0.5558571401678691,1.0397110941810628,0.624417147542558,-0.05474322166637213,-0.23579012918468417,0.0,-0.14253697799693602,0.0,-2.047788581667217,-1.7851508119646853,1.5526237615775278,0.2515674271135535,-0.4915410344222301,0.07606856873483162,-0.9482969534603031,-0.1323885693767092,4.345286858809965,-1.3524503619253758,-0.9450381527171248,0.012942059022788499,-0.028684177235257013,-1.0143218518891814,-1.8010758315576605,-0.42554835916447536,0.6866301720500917,0.0,-0.7629081096754255,-0.8767254708511807,-0.5429874443172691,-0.3119960000721139,1.369890992118365,-0.7796567230858901,-0.44431025266935753,-0.018655292294858898,0.589063736713533,-0.25904954776580824,1.8606867674454495,-1.0694242173239328,1.3883144215791585,-0.01349476561014068,-1.0409627378910251,0.45745658833371083,-0.24929850170076148,-0.25188987145469494,3.4790899243313214,-0.2507308113223997,-0.4844737561916581,0.3736989054985149,1.3834400749495281,0.3097567019912605,-1.1909203856574708,-0.2793297014962904,-0.770901521531846,-0.36870953195508577,0.03235241190863186,-0.301355741286481,0.5456164260548206,0.07091778779397606,0.35749761668080804,-0.31766930691808787,0.1402230940746559
13,13616.78499840427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2410312739650218,0.0,0.9690570605649205,-0.7163219254739097,-0.01850706775304034,1.3802073770891845,-0.7052971706477661,0.737096848958633,1.3854280701987223,0.4606497702198955,-0.40103258542271847,0.0,0.4210257505396121,0.0,-2.296554256209662,-2.2298019004449685,2.28873980212619,0.6567864550220434,-0.608956151078763,0.21709526755708375,-0.5715539870450765,-0.2919620984376239,5.004191342607458,-0.7231578723453,-1.3745258004171415,0.369244625371881,0.20592719160300776,-0.8496144051543455,-1.727192858579531,-0.5806246142879474,1.2559968805355475,0.0,-1.0638584021327209,-0.6688652188055157,-0.45974273300150204,-0.39593978581594214,2.7682426953632344,-0.8747221749044395,-0.7030972049181118,0.09251841348339035,0.9638281998510883,-0.04402818709428055,2.097657899816245,-1.5184752716371708,1.2629903501067605,-0.034603316052139656,-1.3604376817434196,0.09430304869777495,-0.24410899857454016,-0.3033242830513219,4.1314134704245475,-0.4913559396556292,-0.5708420556468731,0.528968057535592,1.321707585638211,0.3585148507795835,-1.1965547927950229,-0.29278505427032053,-0.8581422098442251,-0.37079448169912943,0.05674947655654625,-0.3638398361082244,0.6854131225092345,0.1631939491349252,0.6286338825213653,-0.44681267984525763,0.08445806714392111
14,13524.83618265188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4803294426802842,0.0,1.2467574033887094,-0.3619590845401311,0.04862444620331405,1.2730491649965152,-0.5476480075286093,0.5110166029903377,1.640628044321702,0.4497830010308883,-0.3300760830243605,0.0,0.6172949011602851,0.0,-2.309431423914906,-2.3463108126908097,2.5809480145307013,0.6792004866318206,-0.35678495802236576,0.31950017528644536,-0.47445041967870094,-0.31187003610790504,5.237575729714099,-0.3500115184298635,-1.598989111398156,0.5354910069303509,0.26194280170731254,-0.6357742284690313,-1.811509900997264,-0.6731120850194421,1.5020745695355167,0.0,-1.2141242396110656,-0.6202374279601014,-0.4325268365054617,-0.4664822422545282,3.4271949629967144,-0.8793430766487623,-0.852625336326898,0.16668649663704063,1.0375102249196537,0.04702472384910579,2.2820715062178136,-1.7520916247688794,1.2271338534530885,-0.13061297644966655,-1.3690481966867742,0.001158898727842153,-0.17980457737505223,-0.3986122099696965,4.428433615152592,-0.45232834863343135,-0.6191727518466722,0.6013642836176669,1.4199993762345564,0.3032015832158374,-1.1918653968032402,-0.3008993530605911,-0.8691203698164395,-0.37506965440862233,0.07063341685169548,-0.3563481465089797,0.6149693017965147,0.1947430006361701,0.7863795179440618,-0.48878564249288997,0.3302591956004001
15,13459.027442656872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5245705361663155,0.0,1.4786147055856957,-0.1961403665096486,0.32339679224036233,1.2514781767478131,-0.5154772004728565,0.3818648139986953,1.875523378500323,0.22202022411564384,-0.2528530653118362,0.0,0.46317596901189284,0.0,-2.395233487825632,-2.350029025576341,2.739773888557596,0.5729441481745078,-0.011292028072376226,0.2580836997134048,-0.48187989447850876,-0.3562853030330772,5.282643022194269,-0.08296813718097601,-1.7768983905417752,0.6499630480307075,0.3003730640578349,-0.44362142201141486,-2.007240273855987,-0.8151674750015868,1.669747672006873,0.0,-1.3342672129154474,-0.6350081912851595,-0.3557698239390179,-0.5996039578031127,3.854638335191132,-0.8276487107521171,-0.9845854825550552,0.2616580456319037,1.0490610236921238,0.07692582420810753,2.2987313688472684,-2.024218844315496,1.2301194381912957,-0.1802753924475323,-1.348349547005069,-0.024509016433843744,-0.2129233839909391,-0.3854898187486873,4.6946899400558735,-0.38961310892341744,-0.6551147408747517,0.6140688245073149,1.4843444737917861,0.22659506417188888,-1.1805679114465535,-0.3005562059072439,-0.8502671537673707,-0.3726540004514381,0.08474105596218268,-0.3672032886689625,0.6788550633455147,0.14419908091492672,0.9456376333304459,-0.4203802428469652,0.1869957510137547
16,13391.31557550031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6926410256647013,0.0,1.7642919739885659,-0.2020789709632974,0.6143107337652026,1.1852700560126683,-0.3246649750939483,0.3463420114250426,2.1044230626574936,0.4937680765625694,-0.3640963835469242,0.0,0.13999026066953052,0.0,-2.558862562232912,-2.254292826730657,2.8434930367097695,0.5134712465416598,0.5792757133895481,0.04613532835511125,-0.5895389573969917,-0.3959305304222817,5.416362093932738,-0.048361545415736104,-1.9865267917600773,0.7307037932557278,0.32878104552273313,-0.23981086655421405,-2.2881332351871113,-1.0534175324295674,1.7808507297282983,0.0,-1.3497561108932141,-0.6683829090504478,-0.14713940221682859,-0.879389678396097,4.123292308178807,-0.5699534857063326,-1.1448460001524936,0.4750699638773219,0.9929860180390132,0.06123010839900241,2.1559772606066354,-2.4450823999699294,1.3068462280922295,-0.1712672300409388,-1.259719536312071,0.02276953229420071,-0.2760358392441266,-0.4989389993764658,4.875027572398532,-0.39547865685642525,-0.5872332514648548,0.5698951241883143,1.3069427737519086,0.38579223898669457,-1.1761435719118931,-0.29781967975878554,-0.829986382302401,-0.36784468445284,0.11429622640542696,-0.34756399849107855,0.5543677264485685,0.1450688800922184,1.2402962826738189,-0.46521811474909225,0.3816815378075154
17,13286.759507978932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0536115298109086,0.0,1.9162468618696618,-0.05024185984773144,0.7362811021967346,1.3907453223278117,-0.17403766240282553,0.4055273881697596,2.2549053570996804,0.5187860981409,-0.48719097842062964,0.0,0.24574523664560494,0.0,-2.6880219086834543,-2.1148965693520254,2.9592876699428503,0.8438429316834669,1.0785462118841602,-0.030687980696625414,-0.5062201599293306,-0.5176868880726841,5.63958007738093,-0.19190406458268489,-2.170531416376645,0.8011440838315308,0.28748224710998366,-0.11331272673263856,-2.5881952456009394,-1.4557975980022095,1.8601279029536837,0.0,-1.1585102217490926,-0.6726348584152896,0.08613504176666995,-1.282012014830773,4.245974541963008,-0.19120860956151858,-1.3062406714483326,0.7497565032304593,0.792218948843002,0.0919862000850522,2.1013512772212977,-2.637913089766867,1.4198395430841395,-0.14171125051753083,-1.055494818528459,-0.06846375912049361,-0.19123896425125042,-0.5043533204397236,4.840263898945106,-0.10045216688526754,-0.46480937057017757,0.5730033597221351,1.13992030313627,0.6085560631621212,-1.1542295841911925,-0.2975206104138741,-0.7961360138862497,-0.3669788157729594,0.15925912055032626,-0.3452697501170227,0.5962901760786525,0.15314544499028532,1.6467629572266076,-0.4740727581067277,0.1894805904771019
18,13145.440624768906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3754634481109127,0.0,2.023138584673494,0.18661379787214835,1.1783169933115452,1.4917234705219498,-0.22255298905743084,0.7157488202200399,2.3859711258481964,0.37021388281220585,-0.5292495891825669,0.0,0.3859019901448596,0.0,-3.400166759804434,-1.941699466171412,3.2207566894234767,1.6194235818341058,1.5027096996877125,-0.05676824186532371,-0.1275166502184264,-0.8211632511072438,5.578874327435216,-0.5083909008678964,-2.4293086115637426,0.9214643242396805,0.1469473392591769,-0.19861695568886967,-2.9490818287500415,-2.1491296918768086,1.9408382357718976,0.0,-0.5579866847158457,-0.6315868728712924,0.27803300085078075,-1.9599009605690472,4.4011272598983915,0.41205208717883707,-1.5495972748232254,1.1628685775198555,0.4170592717101239,0.22787658134182745,1.808682667505531,-2.932363413058814,1.6835204934733923,-0.12143555840779838,-0.7044345624145686,-0.07595496991643841,0.05085516414137681,-0.6676555817465077,4.998785259163073,0.08224787806216405,-0.33522989624561467,0.5275565893517634,1.3328355254381559,0.2859292783254377,-1.0927487558052056,-0.27566930169243975,-0.7427370687488528,-0.35599820831287576,0.25378602308456977,-0.2909249448457932,0.30016523650335464,0.10018600606936237,2.4304306804322438,-0.4840247368514932,0.3530067948231882
19,13005.959624936297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.552703429262146,0.0,2.1066518189633436,0.3739234814153919,1.2056671897020472,1.3096123888280014,-0.0034099486658092926,0.6830496086968646,2.14288804725565,0.5244002751486938,-0.4260790781739616,0.0,0.4392843425381124,0.0,-4.001676835713468,-1.8130673796691994,3.5312411346991257,2.0807277168616594,1.8375101134441825,0.12968479419842954,0.12800179442377774,-0.999542849107947,5.499162026482337,-0.7699354458697736,-2.5948632935652487,0.969716538891933,0.07482483767397946,-0.3933354450459,-3.212122821209319,-2.7632958215084327,2.032212232783529,0.0,-0.02318588322451476,-0.6081648371028352,0.3041864806487251,-2.449388297155457,4.6046012024622796,0.6522620409792397,-1.718281303963652,1.370170959311659,0.26548076728805386,0.2818760756037903,1.5225698248848478,-3.02977084891063,1.7537208347346822,0.05389841646454446,-0.4253683152937901,0.06608924783800496,0.07062378879524557,-0.6729917893413117,5.168602149569893,-0.08274501037551515,-0.2996344179149144,0.441597647719786,1.4265039740299277,0.010467669637250432,-1.0320566375563058,-0.2550600573569306,-0.6918252897973636,-0.34339044846829375,0.3341512357519856,-0.30439507690228185,0.4379818814890103,0.037381297510588773,3.0457708514499253,-0.4497538432098446,0.19298297785620677
20,12777.345252475207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6826454272307068,0.0,2.289488139722473,0.3453753698000773,1.5028323862323663,1.586953457451491,0.2079848570836255,0.45273554275798333,1.7051283133846287,0.171366112390839,-0.03416668011607504,0.0,0.20603601264664823,0.0,-4.878529718518925,-1.5179200254705536,4.395491656791322,2.471147179814677,2.583067690747935,0.795723799157795,0.3544854297960488,-1.0955601929980643,5.540677210901106,-1.101259922886102,-2.8271454334707267,0.9466124799327538,0.09175594829387221,-0.8696156706517384,-3.4999437417293344,-3.692973107998119,2.1606809795848907,0.0,0.960112771134317,-0.6431140009141711,0.04431569792491319,-3.196294778331775,4.989924189469725,0.5197484563943177,-1.9197168380130516,1.3915521098384336,0.4800915664580321,0.11457603067704872,1.1415882520586593,-2.6162907489734044,1.7045363059136327,0.7168699132445213,-0.3417779269699832,0.1487997835424217,0.1883592794714054,-0.758882260493479,4.951628574182498,-0.2603377777268773,-0.3566340152022812,0.43338429346462276,1.393836871659357,0.06670250312667893,-0.9236276486364163,-0.22491384006397733,-0.5965713968458007,-0.3282556111894735,0.4984145858576835,-0.26572465862647626,0.16538632203322456,0.07419778798812007,4.137377711143059,-0.5813078415656511,0.2976325625870851
21,12611.533683074933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.582656265014042,0.0,2.236072219933462,0.46038758820009307,1.4800179508568923,1.6073738157375859,-0.23517877095409914,0.3133749656249093,1.746797684967567,-0.08648332572243322,0.02307399324115627,0.0,0.4893517348763924,0.0,-5.6161239227408695,-1.1047122234113549,5.257820992120227,2.5859239080083367,3.1369651839816264,1.1563037417016684,0.4023100219983808,-1.0596783011414181,5.420000352637418,-1.1068300933383695,-2.9416100372504568,0.8665601045659361,0.12199946316820728,-1.1760524588707129,-3.6762766143800714,-4.411246353270541,2.214045677169065,0.0,1.4292961507168767,-0.6382387423060735,-0.05298707495501406,-3.743064470335965,4.901781566428128,0.053234221310153984,-1.9793318148520476,1.2021350998513802,1.1093981214141349,-0.19138754746734535,1.0383224324759313,-2.136179485759819,2.108908635890878,0.3506940913616676,0.058466591151001335,0.512685609415106,0.060869015922355635,-0.7977999586981865,4.874757917729408,-0.659416619484898,-0.5658547500541897,0.43073131873939724,1.0551167499327148,0.5142500650484151,-0.8158930632369055,-0.19101525365228011,-0.4895663613287794,-0.3092493792695448,0.673385455645041,-0.2313610347814305,0.047705867350583714,-0.25128020076018864,5.056016074748861,-0.3019940119374678,0.45712948465018854
22,12321.380085386734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.18442718665809,0.0,2.24176021460274,0.2018542518927835,0.9950463678782916,1.499478150926785,-0.6238856835131055,0.11483839870138482,2.0954733149805085,0.038597689526560786,-0.27448200611641954,0.0,0.5773038640708164,0.0,-6.000847295209166,-0.4174646127522167,6.0740397191531255,2.665098656312064,3.7281579415498443,1.308287952454755,0.20554758831705475,-0.8550273987001913,5.596798272069669,-0.95379031039088,-2.974586188160213,0.7090925502896652,0.1568650386737424,-1.1278879956654744,-3.5543242701737485,-4.917508083563681,2.317967693752506,0.0,1.3657121906659453,-0.42390652547061436,0.047755875295312125,-4.171274427524008,4.392822541428877,-0.6505774842265075,-1.8972211882366576,0.8420328810707962,1.921321872047915,-0.30780109643965764,1.0513912106262335,-1.8141555124002346,2.6891700683106716,0.15278764193398037,0.28419973191928205,0.7312123475729068,0.2691870199125948,-0.6635786588390573,4.515068503070742,-0.7451098385709827,-0.8804927842052073,0.59608893885664,1.6814828547315317,0.21653368982785454,-0.6901619925743514,-0.16186668568793483,-0.40476518649150817,-0.29460484940838505,0.8892345346966183,-0.1943644060920596,-0.10793833890591176,-0.11638711997707513,5.984738501588349,-0.48120893359322303,0.2164010159471411
23,12074.492111093094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9014267145748573,0.0,2.3017388181756955,-0.3617610740483753,0.43110529727889424,1.4422020845388388,-0.23337886702911237,0.22841317885063586,1.997075759065329,-0.3914549065276366,-0.4094366359615063,0.0,0.966573431758907,0.0,-6.288507048585432,0.49682079398323264,6.327833211924009,2.866411837954323,3.787378870660294,0.9312265235350866,-0.0775298049646552,-0.5771117843914231,5.62359199621089,-0.6631352604665357,-2.9221331059375273,0.584126056618312,0.36519459323440195,-0.8896527500489271,-3.227946921374807,-5.042457344357331,2.561249744943299,0.0,0.7654676780065977,-0.08522530792578509,0.128034765715617,-4.353189999054968,3.80066026036111,-1.3176376058258348,-1.7235047318034151,0.42506808977728744,2.3141047521379416,-0.019765514500980685,1.0663779727419005,-1.5887371119289018,3.2716077557006504,0.4441187752083468,-0.023699601080043764,0.4950508579248297,0.015657824737729753,-0.6412830222297634,4.9483275552184125,-0.6611127439591126,-1.305992306546136,0.61731871133876,1.7132988685733803,0.019961074257189015,-0.5753443323093236,-0.13351415621875465,-0.367250109974749,-0.2764725797894462,1.102135761144663,-0.18320956346951736,-0.05237869856318892,-0.23612656338810906,6.659895867696698,-0.4054986009393321,0.3575400043499561
24,11897.290663776592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.621722700057641,0.0,2.147032609762724,-0.045699579716209915,0.2803811451339839,1.2108282895363487,-0.5436576797017441,0.6963275561643077,1.6125383237710271,-0.367565634211146,-0.4816090352995117,0.0,0.6387481772341046,0.0,-5.999390841862839,1.2001777238535847,6.313015598176671,3.2310642021689335,3.467668248167347,0.9244087315090352,-0.1776821116418848,-0.35192656213207374,5.864123517974539,-0.560601029468111,-2.805852188644691,0.5370000466947616,0.6864623500463938,-0.6410607811834692,-3.1884962524075395,-4.770404612830412,2.867733130653461,0.0,-0.13277959162246522,-0.1911467679243442,-0.1880805479612756,-4.31635708582265,3.6186470148908323,-1.8276330759759896,-1.6001411557328917,0.06136244278350361,2.0345587862685184,0.4508424873826292,1.1077525436499853,-1.556132867840832,3.377865110293104,0.5626478444632595,-0.40681234127926996,0.33246174964121245,-0.025596547315653646,-0.5567948130458082,5.185148670777258,-0.7469105440541497,-1.502492208220267,0.5280931683147877,1.5562601282215058,0.19238656767264706,-0.5049874338837218,-0.13600402362894728,-0.2762547318057855,-0.2623650236036803,1.2646364886118155,-0.16626420157846347,-0.08087566166635135,-0.2415953605885368,6.965646658599144,-0.42059464431540977,0.2692416391865914
25,11792.440897457665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4722522080615514,0.0,2.2212815984668017,-0.03912184042852536,0.1611931409169473,1.1513005851905627,-0.7808781723409202,0.8293003516630346,1.553161646089571,-0.48093376141672084,-0.33186777242352794,0.0,0.6606734277094343,0.0,-6.08854914271916,1.3367309097702496,6.098001045074642,3.041077869880549,3.270470090715089,0.9073893780073691,-0.5584109780719223,-0.23205644741542203,5.895522977795998,-0.9720581607321112,-2.728964963719975,0.44085510444247467,0.5013128269607339,-0.5715633525549737,-2.728405239397517,-4.179884469038452,2.967030169091054,0.0,-0.7074427108259983,-0.317267357237679,-0.4421841177430901,-4.11092811000357,3.9052769561944234,-1.7665779134167832,-1.5453266284340825,-0.06410059754676672,1.6452955069605975,0.9087928131535701,1.2573863935228078,-1.63566314935283,3.12810863057611,0.37242942598828255,-0.44610513451710704,0.4052243830398625,-0.0848194010188218,-0.4651310493698516,5.141634047517706,-0.7593480035196495,-1.478496729122861,0.4189684141601605,1.4854408611916046,0.3821274069157181,-0.45223392968547294,-0.11054778124391719,-0.30764982989154976,-0.25686097690210524,1.3630423358499046,-0.20111315955085685,0.11784089686524876,-0.0888198937884156,6.9807430486490185,-0.5968161213755675,0.23200225657972257
26,11690.646046889711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.458842221588593,0.0,2.1199080585329355,-0.32018708882191416,-0.01558794128348362,1.2034768314456517,-0.5952151579552274,0.7294732204291656,1.9962148334096539,-0.4554755970232504,-0.2639874043932833,0.0,0.6291339465780352,0.0,-5.956680556283385,1.1789234590006858,5.778760208358186,2.928654392269843,2.909133130949423,1.1334551576552876,-0.7629077385980423,-0.16615919168616017,5.590337616938063,-1.390126348140595,-2.5990879530346986,0.4404039346493929,0.22457018504918907,-0.5718035753317487,-2.8617545800187236,-3.3257262300926396,2.822703632103525,0.0,-1.4025468544203115,-0.8858274671202055,-0.9812314696352678,-3.830293836628657,4.165835164084772,-1.6625758648989377,-1.5773124553778928,-0.15117216027865976,1.204325301766469,1.0000665155677155,1.5419115378224035,-1.7388577132813876,2.806168216578595,0.09907410661209987,-0.6164666807187811,0.35024078614509063,-0.244982811788696,-0.36917069886898,5.0301287036858975,-0.710815962010249,-1.261761816840957,0.30463612356008357,1.5117732638588375,0.3981871474726676,-0.40162479986179145,-0.09171469479247787,-0.2050429031764614,-0.24786729736670568,1.4708342499656648,-0.20472538224191578,0.28724216863224783,-0.13856552991718363,6.822710763128369,-0.5198605786236058,0.2433088374413276
27,11597.88694471476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.496990380789685,0.0,1.7552691850710234,-0.29476736355014865,-0.06845960900863768,1.3122446313220755,-0.630369168279202,0.5868496906911516,2.1883621947848075,-0.42646966468371605,-0.21498301248630425,0.0,0.5596387451567686,0.0,-5.477027167558338,0.8232218687357713,5.531386076413211,2.647759207580758,2.7269603513964835,1.4310359217905222,-0.8389710883070685,-0.13802609262238186,5.535464507242635,-1.7791581554164724,-2.494898873282171,0.5105126443113727,-0.017387914246427993,-0.6252772151002144,-2.690434489922683,-2.2390244678199314,2.4123847134866896,0.0,-1.7640854637905845,-1.09837184072104,-1.1717484654913066,-3.479543458080078,4.280119757493717,-1.182949059094856,-1.6083627378388454,-0.04583015047148718,1.2087252322261737,0.6954255629861654,1.7124715979107081,-2.072737289862818,2.5602963956825784,0.06121110135221398,-1.0498196901763217,0.26557905144546423,-0.3056903273305256,-0.3183487181114264,5.198593635711307,-0.6559380910233021,-0.9508917848357159,0.2273285827622712,1.4508186343045635,0.22019449408621733,-0.36365819138528194,-0.08755715271692288,-0.21703113808485583,-0.24001840695518356,1.5679627827903613,-0.244469118978184,0.6014712086818381,-0.3408045249615402,6.547625793214159,-0.2906261179959802,0.2945485983134623
28,11528.436135908523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5032829159842345,0.0,1.6630826747858107,-0.204874136936053,-0.08867162098894253,1.304690460804123,-0.6705481862516453,0.556306486803812,2.194090898796652,-0.48281302992930264,-0.10985259218746402,0.0,0.6406027224180519,0.0,-5.053957923666559,0.49478460948281267,5.221495598008789,2.3632406091737184,2.3437300970826067,1.1858786971583464,-0.7442483249680196,-0.24419738808854044,5.505620959157213,-1.8800282857576591,-2.436638334413003,0.6576533220482906,-0.023076618950041265,-0.8407693051312737,-2.9017814076863853,-1.3661793338183803,1.9794824714529713,0.0,-1.9127441092533117,-1.233189080160318,-1.2642552729999523,-3.207731210706376,4.359983990393181,-0.8706571068078933,-1.6847362013337257,0.09138664784340979,1.368083307505312,0.15251209888974127,1.8084951306026424,-2.2674426906291414,2.1554293823983643,0.006089455844553865,-1.1183585443620723,0.31948356461072897,-0.5174541919066982,-0.26854875391380634,5.407214301695935,-0.5249629509104368,-0.7518239673615132,0.28693243267315716,1.364699323735142,0.13218371640832127,-0.335828093002364,-0.08078332984550995,-0.17826861828754015,-0.23508102757280389,1.6436567685339132,-0.26524649127958455,0.7759986203176548,-0.06034600081146685,6.253051714930825,-0.5755151755919018,0.2705913650792176
