Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,b_carD_t.full_purpose_HBR,b_carD_t.full_purpose_HBO,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,b_carP_t.full_purpose_HBR,b_carP_t.full_purpose_HBO,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,b_pt_t.full_purpose_HBR,b_pt_t.full_purpose_HBO,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,b_bike_t.full_purpose_HBR,b_bike_t.full_purpose_HBO,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_walk_t.full_purpose_HBR,b_walk_t.full_purpose_HBO,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_f,g_bike_stressLink_c,g_bike_stressLink_o,g_walk_vgvi,g_walk_stressJct,g_walk_stressJct_c,g_walk_stressJct_o,g_walk_speed,g_walk_speed_c,g_walk_speed_o,g_walk_aadt,g_walk_aadt_c,g_walk_aadt_o
10,13939.871192687451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5457731819665042,0.0,0.3035145877286819,-0.9042359905308528,-0.6840378192655182,1.2961512790027088,-1.1240294535008237,-0.4868458979947823,-0.23271627972416337,0.006694244493872515,0.0,0.34105897831138465,0.0,-1.1763590217882167,-1.1361562804243794,0.6359827526826439,-0.42555273863898474,0.580272879213524,0.4255383758854693,-1.434451874002818,3.5365267328758305,-1.9300174259636178,-0.5442654206346106,-0.3956898634872531,-0.6691279598456019,-0.637888762288848,-1.944073866436372,-0.4970861591875607,0.20148442063920363,0.0,-0.5999693232998746,-0.6636573436685177,-0.44281522915146376,0.2850483916131214,-0.631082177181383,-0.2372337572686323,-0.0869791850453158,0.019236188621312128,-0.36514490623692736,0.9079712035408806,-0.01549715313628866,0.9119861312982264,-0.6249386051133063,-0.3151290809184715,-0.5806684148164014,-0.7259332007349852,2.1468840422814783,-0.5291072587065422,-0.40389329538431673,0.03983674400420645,1.1026539379862235,-0.09006982410085068,-0.7117047940019499,-0.21898621600664325,-0.43964454640391304,-0.21400049285955153,0.012632572697043903,0.0635768688925192,1.2179603746733716,1.5368192377172438,0.821341827334665,0.24347617814947936,0.05536191951102433,0.012931475620901621,0.006379627387613428,-0.5089681441360435,0.36895711414853205,0.1111334227280117,-0.27600816407536893,0.1999103414102353,0.3203363303201192
11,13270.557207027967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4011625663509233,0.0,0.42434986645875317,-0.9227850195646906,-0.828383676015911,1.3174630312506845,-1.1668557049806503,-0.21400700826370556,-0.3413581393234846,0.007528927707040437,0.0,0.4897180870531162,0.0,-1.6480510920196318,-1.455820550010095,0.8463580832514593,-0.4833025469383181,0.5500594081842445,0.404846594005943,-1.7389840862361674,4.237385627443166,-2.3644305080197063,-0.6901613601095822,-0.46705965936435784,-0.7571385992579782,-0.8675865530402513,-2.4281422302839384,-0.6251486911624653,0.3060445775894378,0.0,-0.7755290741787454,-0.7987131566999142,-0.5662377525191088,0.4749075707862934,-0.8270975565450174,-0.3165552894147898,-0.10760413980440757,0.08562372279805937,-0.43949694371190096,1.0713972769824225,-0.06882958817531636,0.940285505627355,-0.611783013805584,-0.38048517183362773,-0.39745465853057294,-0.8354558766789627,2.3602975384339917,-0.4883609654164253,-0.49685062759010973,0.09831012875936439,1.1764965133830718,-0.09011692748307548,-0.5770698202784599,-0.1682828064821269,-0.19384576868014777,-0.19443108010483595,0.022414515764788555,0.48183270427899205,1.6020579098192447,2.055424769250576,1.1902992039739324,0.17537125131253595,0.07019930297725718,0.008110178648270972,-0.006188916306035701,-0.6386147352376054,0.2855581995199733,-0.08924312800511693,0.1367096714932527,0.004164015459659026,0.2907305013532758
12,13173.671624036788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38118755129431436,0.0,0.43178072285884245,-0.9247406694553089,-0.838652336123356,1.3050945176277153,-1.1714065265924118,-0.16806312881781751,-0.3454018819266935,0.0031284944359899116,0.0,0.497314101989581,0.0,-1.725850647592236,-1.4957135585296222,0.8724382774483511,-0.4882260544618741,0.53310575152029,0.38954415261683195,-1.7726517283953804,4.294035029620329,-2.4145210680108344,-0.7082002302359417,-0.473635602308549,-0.7627880526933609,-0.9005908912366648,-2.496826018562051,-0.6418914275089487,0.32011810837173277,0.0,-0.7992188626088778,-0.8185308341288867,-0.5858115842540428,0.5022128847871256,-0.8546566135626626,-0.3282173687936313,-0.11056424721115808,0.09394933678864077,-0.44989871469627635,1.0960379053121532,-0.09067623789213582,0.950492808505779,-0.6017906205973139,-0.39612257402144585,-0.35905160787702073,-0.837689064961134,2.401522494039161,-0.48872027779264715,-0.5077653143664173,0.10620548647992024,1.1863504918107723,-0.09042323181261415,-0.5512334158954245,-0.15943424124317077,-0.15352891186923168,-0.19070598950836348,0.024016004988741513,0.5574489272083148,1.6530076582431252,2.121876158295381,1.2406861097860977,0.20368754772822456,0.07398652875243313,0.008913908311865235,-0.006094329228196094,-0.6444432995652588,0.29806303829188474,-0.08331159166762982,0.1268599188708187,-0.014498066145445618,0.29902407754231747
13,12628.970768090847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32488526338970497,0.0,0.5025006644342325,-0.8622645116109724,-0.9817683626618567,1.0984945231670078,-1.106955153714311,0.5314215947634782,-0.36145625000134457,-0.09357640685881069,0.0,0.4862370809648085,0.0,-2.8920780817342244,-2.0614256819541232,1.2476209513044458,-0.5095597721479357,0.198549614485793,0.13109973620423948,-2.2016157733176627,4.896825829132875,-3.1122200444183807,-0.9596665299700222,-0.5531645975234498,-0.8040037745960822,-1.346808579261705,-2.1875481471832434,-0.6035661067575293,0.6340006261479644,0.0,-0.8603315138828581,-0.39725913102116794,-0.5677810086224421,1.2521718624035092,-0.902032504329233,-0.4289346626472744,-0.06209137442161769,0.547905367419492,-0.26100472149717646,1.2523899498479274,-0.49168153069753456,1.0826602763590636,-0.5414192538693732,-0.6050217596746273,0.09176407737517817,-0.9449776785689108,2.9554024297634545,-0.5738015389880933,-0.6694423284845658,0.20182184047554996,1.243172398578799,-0.1398556814653054,-0.40942306231711906,-0.07939984386837265,-0.144646561849222,-0.17553673177121082,0.032537445137026305,0.7395098047438875,1.9925104486204355,2.87907933526621,1.545359229019394,0.519050023666925,0.12084708995648731,0.022822374539062162,-0.009504453174665754,-0.8239803235476733,0.5225249506654512,-0.061689489718596065,0.034700112180089976,-0.27033345167725814,0.3785316451127924
14,12466.803913724636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.545717445214926,0.0,0.4228138101809025,-0.7559574259201559,-0.6075033131062225,1.4257622555030993,-1.0190049463933768,1.1111475082750872,-0.23487125909267567,-0.22766414974723145,0.0,0.18084645960970197,0.0,-3.1274451342743013,-2.3708203974468898,1.6539999324117232,-0.07966590110229521,-0.11750821633975678,0.4501938572972082,-2.1400843766554813,5.254165513878038,-3.3830003870236376,-1.1435509280800924,-0.4953802357264903,-0.5875966564606874,-1.422554894958662,-2.0584765460934866,-0.5358569123152939,0.9017902025035299,0.0,-0.8932406234656332,-0.03377711693208035,-0.6933720682338491,1.9818932429878262,-0.9580977623019015,-0.554705722407604,-0.02253645518086908,0.880374911838208,-0.10238700967008674,1.6447073415712283,-0.6722118333397473,1.2543930835908916,-0.3763965074805515,-0.9491607827013347,-0.1423769682246071,-0.6527472666935339,3.1862707471944174,-0.4368930018871101,-0.7263810850180545,0.35502019445362326,1.4500803884003963,-0.07873942238384465,-0.28747946976431205,-0.054610495617184104,-0.09833290563934557,-0.16902264817430604,0.04257471071194747,1.046884811403455,2.2249470438410612,3.4256603359290345,1.7044926380555032,0.6814679180914209,0.16816386376071726,0.023437468156988963,-0.012622497944921129,-0.8962035774177798,0.585323758608417,-0.050735865981913264,0.05158250491482749,-0.36440113943772673,0.28599564374589026
15,12323.35680332165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.862492393075605,0.0,0.4842352566130988,-0.5468612131044951,-0.4717382273271411,1.279148402901142,-0.7457992942528907,1.493350671305101,0.0024529676853008997,-0.277429677925421,0.0,0.3656956215204247,0.0,-3.1699675412130928,-2.565960161401172,2.0026277990316577,0.38000946714221284,-0.3191483284651131,0.8453862827657906,-1.9198234767463525,5.288399565033675,-3.510630591369176,-1.3097251451058551,-0.3730723596731441,-0.3349951007468267,-1.3310904737472407,-2.279130015233707,-0.5212221487345126,1.1138102355962936,0.0,-0.9618654916509832,0.1492245680626196,-0.9109846723939306,2.630687153743316,-1.0613263698608149,-0.7105311680648665,0.007060447715926826,1.0692160425641446,-0.02148757243013827,1.8031125023417751,-0.935635721226552,1.4131168720700806,-0.43722767018248315,-1.1784558430455152,-0.3339074272921225,-0.6583855749538322,3.663759530603993,-0.5363086254142752,-0.7972119673131836,0.37704170130877146,1.21908389110905,0.06309004624560668,-0.3008510676056939,-0.06870288289878056,-0.09742184234504385,-0.17064656184552693,0.04762580963905456,0.9958891598840757,2.430559769384129,3.8881734050739265,1.7325225965963635,0.6365613256498327,0.21354229805174793,0.024382748360145052,-0.019628420444849512,-0.8619730316244332,0.6636279648456274,-0.042567210404477814,0.09860781329137819,-0.44693565178894246,0.24485509076721232
16,12256.992470556752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9642934603036896,0.0,0.789502381556789,-0.44659251965983815,-0.25855428299781624,1.2259315174985081,-0.7814842484854021,1.8714922086997265,-0.2232425085253796,-0.20344452198988616,0.0,0.33710986125784437,0.0,-3.16006829019463,-2.652756381925316,2.2889184982261788,0.6265254644171183,-0.31098624962891647,0.9686753613702477,-1.690594044401919,5.227279092544321,-3.5806471557355857,-1.4792648698740505,-0.22126159418776242,-0.1220461454464363,-1.1271687794975527,-2.6379986482609943,-0.5235129756855909,1.2641873091116285,0.0,-1.0403648269289387,0.22802301780210504,-1.0890978380799676,3.1768084875938567,-1.138084677313517,-0.8691758752231169,0.048078717376688465,1.1432810649784142,0.036922869770172236,1.705957516128964,-1.2406615972644492,1.3973411148362511,-0.42932559773505496,-1.3720864960367136,-0.3134829046186875,-0.6390382363899333,3.852096078651363,-0.4586651671760248,-0.8575932022102319,0.41087058331470194,1.2295529850591214,-0.08290360658155171,-0.3789605307806069,-0.0948924934289062,-0.1360436500332242,-0.17942667792020783,0.0486007025238146,0.667490234813273,2.592468071402496,4.276719792403889,1.6518238447783113,0.6132693142377098,0.26774491690390073,0.025404425760283567,-0.02770563238318357,-0.8326581903872878,0.7368001830740549,-0.04294507875592002,0.07878587686986477,-0.47714659540667526,0.2150946862144753
17,12209.37636376452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1360115898588665,0.0,1.0627521383974166,-0.21367882607415303,-0.3027272756656919,1.2929559930236112,-0.6471515347208041,1.8371409619504682,-0.19372705767191975,-0.14871686108695667,0.0,0.2124751439627101,0.0,-3.140657686299407,-2.657733595425906,2.4718623891267484,0.6572526136997968,-0.11834865805335423,0.9026786207672154,-1.5393373755082593,5.214193704746798,-3.6231831648405963,-1.6415175823861512,-0.08132389693215417,0.011847267297720482,-0.9188748232401862,-2.866703199500571,-0.48127581275283526,1.3652726868413938,0.0,-1.077632842902827,0.3611521984591656,-1.185879394428719,3.6037988932455978,-1.1510140017009591,-0.9991098586972794,0.10327068561673397,1.2098489534828125,0.10022336531161402,1.6653410956875174,-1.4061291943359968,1.3511370915556256,-0.42369854219537467,-1.4212156034926346,-0.18228232900239316,-0.6448261818197798,3.9186942745108273,-0.39745617057974103,-0.8609944130400824,0.42459814058616957,1.3227771331902172,-0.1446152392263003,-0.3890855947071433,-0.10278083185511983,-0.1364517245909019,-0.18172570558304246,0.05335982930457477,0.6368492592143821,2.677683417586054,4.554924651153289,1.5398770174226322,0.5924164156695266,0.3211639919257156,0.020326086475162396,-0.03585503308240637,-0.7709817978270982,0.7289722368973878,-0.04321594223789172,0.04583131672236219,-0.4541932601701883,0.22550121172583204
18,12169.365372612365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2644946548104201,0.0,1.3093745052677142,-0.2684511020945029,-0.021700068990954557,1.3873617917934793,-0.6476708492887076,1.7286347347223925,-0.10478752778371164,-0.18430013322551014,0.0,0.2746528156076027,0.0,-3.2065672366615834,-2.638024699874792,2.6460864572436202,0.6390320543394467,0.12087307855998491,0.6875822376785841,-1.4010275777607235,5.163730585936513,-3.6769177781628266,-1.856428055181059,0.09744627302950329,0.11559770214853132,-0.7205597829324473,-3.113024085452802,-0.4059320023682703,1.4529159941133085,0.0,-1.1052922502490115,0.5761172416309606,-1.218089087603651,3.9949031323977096,-1.1029770439795943,-1.145908067416545,0.1974812452131841,1.2992074003103307,0.16398556974584066,1.606860923878008,-1.5469680561368897,1.3475344292153912,-0.41194395288870655,-1.411781674133146,-0.09273966561910305,-0.6794619054396028,3.9441472056033158,-0.38002463254684193,-0.8171446518445078,0.4148463338102749,1.3061130435846737,-0.026768380151388396,-0.3807767789309623,-0.10129943402213909,-0.12765249812539878,-0.18012214429096057,0.06099480172272556,0.6866582672863674,2.7347811547148253,4.862835706764714,1.3485009371492231,0.5409589065743501,0.39172307560747943,0.009290051621353821,-0.04828971578695264,-0.6935271138150617,0.6624511659099569,-0.0675414279328252,0.03294419614362117,-0.4191286645246254,0.24366912928890422
19,12123.026712743047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3842534775081368,0.0,1.3195661156467446,-0.05312803986315878,0.23515875310524087,1.2223965488835973,-0.52859296118977,1.7552145260974499,-0.12420455571191674,-0.32337619765449654,0.0,0.37546331717295583,0.0,-3.3778530297932226,-2.6230610960598515,2.923309928886426,0.6575437723076715,0.5204295740723566,0.4200071320296038,-1.2809664791890936,5.175408181661245,-3.821897153846978,-2.2797213644453582,0.4146067838955415,0.222804893763713,-0.5378139405152247,-3.657148871288407,-0.25753490876081137,1.523515854876211,0.0,-1.142765685493336,0.9206981392881792,-1.0950899019755993,4.202401430860436,-0.8827643128837391,-1.3737905037869846,0.4233252965045836,1.4228797446038077,0.21487127865816516,1.5574760253766624,-1.7236644368958032,1.5582311753503668,-0.47417855991399765,-1.2493560875086815,-0.19779877524454115,-0.5682262132287237,3.7454759240551403,-0.2749335365265524,-0.6774079553893213,0.4356565790760743,1.4523290535233606,0.25439193141652056,-0.40506984566071647,-0.10349068025049221,-0.13122533167275546,-0.18536068906423814,0.07372683746029363,0.619768038456669,2.7752109816133474,5.3580124705182826,0.8832984900405252,0.5750687791553009,0.5335484925305339,-0.013677327744020385,-0.07110026058053226,-0.6581720042048891,0.5320944352300073,-0.1076153241150889,-0.03232961940111203,-0.3041553518402115,0.2731591311555988
20,12076.551425955551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.442476803548462,0.0,1.3947226022438814,-0.08588271099883957,0.26139907787354005,1.258037098129681,-0.36629143249645935,1.7913659742897763,-0.13486628628888564,-0.3814385761294735,0.0,0.24441223153532127,0.0,-3.6702673691118717,-2.5804492701681774,3.144229333041693,0.8955830510921513,0.8172453538394578,0.28977483742523763,-1.1177417985869889,4.99432610233447,-3.9018554328566237,-2.8108206590802256,0.8246274499342081,0.3578254202958785,-0.5018781524764845,-4.266270704027604,-0.011729534927029661,1.6183215914916202,0.0,-1.160841705691483,1.265342211367032,-0.7863393636113469,4.097911905643826,-0.5050041433602078,-1.6204643219850694,0.7478619487762732,1.6135468759627476,0.30799128281610144,1.4037113886276522,-1.9175845943945584,1.715933713790806,-0.3075712271326396,-0.9986391316140777,-0.36894798872195783,-0.4927733556842744,3.8108539118974156,-0.4119268617908062,-0.5935210405537846,0.3882053514918845,1.542017281074748,0.2295513301475408,-0.41469003355343165,-0.1021099421345792,-0.12059629376194199,-0.18415219707125083,0.09313727224410909,0.6877568931645079,2.8343614365188303,5.955745614113406,0.2929765934365811,0.4987554885276426,0.714112502143122,-0.04701972024768061,-0.10574516036906562,-0.630162104779303,0.3441200268484168,-0.17581309815416463,0.02033893601309497,-0.18239583641360008,0.3420369727688166
21,12037.489795693595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4399434862828808,0.0,1.4517332859683072,-0.09406673908447777,0.2552808648794912,1.2567176115115408,-0.36881453400092484,1.6879113089972977,-0.11717313334570385,-0.3503367077254708,0.0,0.34006779098695716,0.0,-3.7834129757382757,-2.533221532875775,3.3287304593912976,1.1871497649260458,1.0423347702356829,0.3986401979220554,-0.9926684794637883,5.038911075818723,-3.950083705592826,-3.2557045075965623,1.1471196449843226,0.4365729902922329,-0.5141997696314659,-4.644683475701928,0.22622949091924988,1.7266856428167736,0.0,-1.1606206882409753,1.4874015861871879,-0.4732536264959355,3.9817230702449056,-0.19625777259697796,-1.8040632990388232,1.0089367850756408,1.7801816208005041,0.4324643495816118,1.2949193535727432,-2.029152329371379,1.7619620411052725,-0.09778141856728662,-0.8474425527169114,-0.2516889230044593,-0.3215709591057474,3.7761252967480843,-0.4244203620034012,-0.5789080734277808,0.38392692340350526,1.4800228961574362,0.16960230764416412,-0.41710761726349477,-0.10660313198568641,-0.12126960292873999,-0.18450760724036577,0.10956084684782814,0.7329035211246249,2.8965122578162483,6.440331216158976,-0.17510567417877126,0.5352131587976174,0.8711626648729449,-0.07636503909837436,-0.13216942340856794,-0.5863968716295207,0.1973299257620839,-0.17466117187757457,-0.04683128155450317,-0.11016664802433138,0.3525820465786143
22,12015.967293070995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4858497107745685,0.0,1.4100395418023939,0.016540047110571096,0.29068618748409014,1.351570584422727,-0.45631438752097586,1.6328830537479078,-0.16824858334919826,-0.30796908464434325,0.0,0.369124445647974,0.0,-3.934173104851743,-2.4524155762396878,3.393321396843618,1.3437299818351032,1.112948616122682,0.48202077297945983,-0.9269709492094624,4.947085434022209,-3.916481267350586,-3.5335497640599294,1.3416168253460787,0.4285080994435263,-0.5856107205211287,-4.838307802853096,0.39237714455709816,1.8234795135944921,0.0,-1.1612249615227312,1.547586075455814,-0.28116644437384486,3.944278647196061,-0.0783958638893677,-1.909636942085493,1.1298083708396784,1.8394745691367949,0.5423922151648639,1.2524771288557872,-1.9395603891037483,1.8393965026667127,-0.16071479735058286,-0.7858854466875225,-0.10934392768494597,-0.32990171970672283,3.779102342968962,-0.37496289100535096,-0.6339392656780992,0.4023803565111175,1.4152806164802758,0.15158337016116388,-0.4152207258007366,-0.10516150082258324,-0.119665090618177,-0.1847448169635111,0.12122461270901211,0.7648273069808655,2.9495010595011606,6.737168125297551,-0.4194183534282149,0.5224891636745209,0.973924449980977,-0.10057149138680398,-0.1481934495732354,-0.5761249075218507,0.09715267407720025,-0.13269483853565442,-0.05031086976689329,8.76298696418143E-4,0.3354057096447013
23,11998.600045228086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.51819435412756,0.0,1.4146249553512278,-0.07585462378656384,0.33192443797438126,1.3110540453487567,-0.37429893791060376,1.5875810412520333,0.015210267831664293,-0.30249478741389346,0.0,0.3476746285163964,0.0,-4.196164840684179,-2.2547927418094478,3.478699779458876,1.42423031497078,1.2193172743804608,0.692065933489487,-0.9327055155906373,4.815232990585737,-3.7988228697343134,-3.9499933977446213,1.5799342889618362,0.3096102833145665,-0.7169747095378391,-5.071280089343735,0.6671007376032927,2.0054967530296945,0.0,-1.1734936937390679,1.5143298495077195,-0.05637806361402528,3.961969207594632,-0.09871975358344792,-2.0413395685459648,1.1916315142557414,1.7880361775703713,0.7378017627804729,1.1701640962960522,-1.7012621649413968,1.8667775121586603,-0.13603791182771105,-0.824881079818979,-0.01592189422077224,-0.36075132772801416,3.6268198698273597,-0.30259995812482915,-0.7404985482655224,0.462403339601973,1.463137920483472,0.10417506752804653,-0.4366472115899993,-0.10487803229698418,-0.132818040615775,-0.1883474835042513,0.13893688125548082,0.6469986651012175,3.010835385748998,7.130943258819649,-0.6089531053815807,0.5328151703018389,1.1383982631297258,-0.14033718084748786,-0.17216089200487117,-0.618523762771762,0.004865094674759818,-0.0488664681630825,-0.05027949618258525,0.1500448847836696,0.2773432125002634
24,11969.700959736418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4522287380539474,0.0,1.4367002183126025,-0.08348354917895552,0.23634757203142742,1.3257358737265823,-0.37236878894841213,1.4746748886454053,-0.11823761127972518,-0.2817697035481215,0.0,0.4087089292482564,0.0,-4.46038120348729,-1.8079478494797137,3.6651459860411477,1.3774054326562888,1.3944833714704066,0.9103423424363647,-0.9668869172460177,4.6589875472219395,-3.4550371343963002,-4.568913864027746,1.873101853435528,0.11919400410313755,-0.7942625567042563,-5.226764305258013,1.2166025042566297,2.296742118881107,0.0,-1.1939110300371791,1.540021272521119,0.22605015138632387,3.997172603441628,-0.20900532885665407,-2.2070013176997336,1.2075771786219982,1.662441313845424,0.9808126220499976,1.163425911345808,-1.5288849825428728,1.9132611371055335,0.00673350354766189,-0.783616249034988,-0.1069178959731095,-0.22705867301073548,3.595731369439169,-0.355888970657787,-0.8476389382288423,0.4874273473661891,1.4379450669074125,0.2483868032127642,-0.428681336664419,-0.09922475965615689,-0.13895624668999398,-0.18953012835491206,0.1713896790764263,0.5271604115383106,2.950712523477867,7.59412003693289,-0.3821287892236278,0.5137345710969183,1.4040723068392114,-0.19582263698914454,-0.2168824625162708,-0.604364831744509,0.060150300928563834,0.009683773747089723,-0.06576224102969519,0.15170543490730293,0.24930289406125922
25,11938.76961134482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2742430554662003,0.0,1.3853659504976974,-0.10619980018369883,0.25302896710856515,1.2295000640582898,-0.45922016390305626,1.3836735101636606,-0.057885222449346345,-0.38836414664279145,0.0,0.20869940146973415,0.0,-4.579386076469306,-1.222700000869264,3.9440985128919372,1.491593988053585,1.4255035293281033,1.0076965083471332,-0.9824597629447951,4.753006101871926,-3.0097375355851685,-5.294060230785326,2.12488326594606,-0.01985345794748003,-0.7866638534983671,-5.377840828723033,1.9096453861814062,2.5669235775068686,0.0,-1.1715810689793094,1.5503940198980466,0.42817352026219824,3.9348896284206263,-0.39904611296293524,-2.3846660473535217,1.1558529618248,1.5520881219791407,1.1115861777677176,1.1277050238611694,-1.4193527183905321,2.0449148152541623,-0.11428434592146579,-0.6337290414610742,0.032531126060968446,-0.1678057559595439,3.563507853212329,-0.5523963129384195,-0.9239491927110254,0.45973144137632416,1.447460971042803,0.28907952564546385,-0.4402678483072051,-0.10428348198062867,-0.1475683236365048,-0.19080405564625413,0.213261923127509,0.3943247566401362,2.796039204993932,8.053072249920532,-0.1327553349502188,0.44693115820473195,1.727407651933113,-0.26078097331208483,-0.2773993876451587,-0.597476388776469,0.23537686263020505,0.00970920129248882,-0.035237923633859594,0.018338331196514734,0.26380672757794643
26,11901.238767895311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2539048727222204,0.0,1.4143171501579888,-0.24545402917530051,0.12092384327659408,1.2856090423682607,-0.33006234565508513,1.4759623721674753,-0.14266983208519715,-0.47201028350849716,0.0,0.259605273278642,0.0,-4.653257532347012,-0.6469249222148964,4.181968203021196,1.6656912379693478,1.3628010474029013,0.8504331858108221,-1.0128955077290946,4.928218977496015,-2.5837862985584095,-5.979474292328433,2.221659575625511,-0.07660423510572939,-0.7304119559282536,-5.483582508909887,2.546487968289079,2.7411776426120014,0.0,-1.0588657603267309,1.5874159227475328,0.4551463262126103,3.796282842146771,-0.6322534212490138,-2.5405712200556665,1.0298719624905877,1.5216442840994546,1.036903236530263,1.195837135368775,-1.164465695216239,2.1496024257624615,-0.1479020198698504,-0.6237180996871976,0.11833304709678387,-0.24378685368538539,3.555784708213838,-0.48723354136089403,-0.9819119455765405,0.46919633840354225,1.3570815171582777,0.24467574089405875,-0.4518768918466371,-0.10849460544579628,-0.15082228849976778,-0.1949720330869733,0.2582627162531702,0.3303167837159238,2.541008775304829,8.395687336584393,-0.09694684061197405,0.4637209135972812,2.0483204585192802,-0.33112603582248423,-0.3370292812240835,-0.6295136996396268,0.4408961048406352,0.047008351200921734,-0.0600714228672299,-0.09009021242722978,0.2690248870153971
27,11868.661108371763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1500486552661884,0.0,1.4916077493148296,-0.1392248377937343,-0.004454375344911415,1.1294160249753071,-0.6140663562973336,1.5720321574630018,-0.0190659277424092,-0.49941076161998205,0.0,0.32730591382744,0.0,-4.793193097615984,-0.09587945994370539,4.362935598294814,1.7377908934908486,1.4316116335035194,0.6987809156737746,-1.0635937038684733,5.039908008229599,-2.168737735087368,-6.751008544632101,2.1520908308831053,-0.06466371030678267,-0.7070945084926413,-5.549172842554869,3.156465481279276,2.9006414426748814,0.0,-0.8578826708106568,1.666910234074057,0.3821194665088704,3.662569036063073,-0.917135906911128,-2.7133800457600348,0.8467106349125071,1.5454556876233514,0.8108299484704204,1.249145453795412,-0.7761929451283134,2.1614709509588432,-0.06314979388554981,-0.8148638957980998,0.00242535413798968,-0.267319354608109,3.7171058622134834,-0.43084888944642885,-1.020359285898667,0.4734737242900172,1.3069113802263737,0.06960379903005118,-0.44739591335529266,-0.10518876449735912,-0.14040970360061816,-0.1948385703205273,0.31550531866723014,0.3620981342369765,2.1583491836540616,8.707847583276948,-0.2133601261287389,0.4488811577004876,2.4209159073256226,-0.42451117100120594,-0.4111099766907078,-0.6837581700920892,0.6360679344534863,0.0745808992902866,-0.015313810899717804,-0.2411645299645275,0.20633018109943962
