Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_vgvi,g_walk_vgvi,g_walk_speed
105,6215.901322136138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0738056444917343,0.0,-1.1014113393993414,-0.022172861144814333,0.4510608873146014,0.209432822857558,0.029802557979616395,0.49372412741773825,-4.132338795330764,-1.8960702460988073,-1.340696438000196,-1.2780595303673672,0.41318867727686154,0.8758623743240955,-1.1456228890899154,-0.18711432400634237,-2.022147022963454,-1.9122774253096075,0.07162874865632046,-1.3469485751112775,-1.2861415043607005,0.24292367215551938,-2.4758887903728306,-1.6196094887030072,0.8934298612736359,-1.7586101227527307,-0.2314631916623472,-0.5599485559187746,0.4294934544242962,0.12071951191996279,-0.6464148229556282,-0.6068501469752554,-0.0026274105603768597,-6.343875398909313E-4,-0.1438574235005936,-0.1697429073712585,43.39472224778547,1.320743885954492,0.09071755468303971,0.028813997406888045
106,6215.901262497546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.073791276173675,0.0,-1.101289544162707,-0.022154867337493788,0.4510847061788957,0.20945424880637994,0.029794369912524418,0.4937281629098189,-4.132435583981702,-1.8960585427170031,-1.3403204491415694,-1.2780834519080781,0.41309366830327154,0.8759931432408816,-1.1456520407206183,-0.18710475817399985,-2.022088194088324,-1.9119207392780073,0.07129317641141864,-1.3463294997289788,-1.2863937712162394,0.24292212353971948,-2.4771007951968684,-1.6208755227047835,0.8933508495297495,-1.7585621539008653,-0.2314532434786951,-0.5599262866900048,0.4295169621054889,0.12076270426225072,-0.6464154802703802,-0.6067963863920297,-0.0026275376085575144,-6.343996293244419E-4,-0.14384013509902288,-0.16980190359033115,43.41551653092054,1.3206773003905743,0.09029299765615671,0.028707425835694248
107,6215.901194792861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0737271242017656,0.0,-1.10085700890725,-0.022093892556832802,0.45114713251414196,0.2094737851488729,0.02976787197713485,0.49368594149777717,-4.132553830862226,-1.8958370524958597,-1.339182633963869,-1.2779713132263866,0.4127633488645937,0.8761740250337746,-1.1459325810117527,-0.18711982449305356,-2.022315399939025,-1.910614219863102,0.07020093673528094,-1.3435840197477327,-1.2865336360880204,0.24322793902608866,-2.4806531623662758,-1.6259736650569097,0.8931582622595747,-1.7583933850508817,-0.2314270420315767,-0.5598506699691498,0.42959611377324197,0.12081931826138315,-0.6464525832207135,-0.6066501370693559,-0.002628860614943779,-6.346914332113319E-4,-0.14374292541958458,-0.16991839969440595,43.47249572968656,1.3214605881365835,0.08911793193708943,0.029052843660224988
108,6215.900991417526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0737416874768204,0.0,-1.100987091068644,-0.022136142162385804,0.45114177935946825,0.20948139069928162,0.02976526494050639,0.49368812670341805,-4.132402893287827,-1.8956200368355733,-1.3400133229159674,-1.278043817203564,0.4130542457510501,0.8758106393618166,-1.1458984263392704,-0.18705887867158918,-2.022357476997933,-1.9110697545125392,0.07031054918838074,-1.3444272768847563,-1.2864058050941216,0.2432330962580343,-2.4792348819070438,-1.6237811416804917,0.8933297764537288,-1.7584569291557675,-0.23143985289125166,-0.5599493043008952,0.4295956444457498,0.12075319944282015,-0.6464851129192289,-0.606823333274524,-0.002628648008279553,-6.346894843976147E-4,-0.14371122352020527,-0.1699118039128664,43.47644639947867,1.3218328980787137,0.08921858740166158,0.0289705313949908
109,6215.900209653376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0737759475775897,0.0,-1.1013393152996187,-0.022254479673124043,0.45112583844583887,0.20943960402052147,0.029738691109399605,0.4936859275543198,-4.131702635169189,-1.8954862590377448,-1.3416706619123757,-1.2786313136956111,0.41373806664098683,0.8749750684697004,-1.1458711012145801,-0.18706173123154704,-2.0225732609354647,-1.9123989571884117,0.07035397787076376,-1.346386138160771,-1.2860751109361381,0.2435331016623483,-2.4745635430423576,-1.6166537582147773,0.8939392959421132,-1.7586741591221167,-0.23151129054398303,-0.5602283876393735,0.4295734729281889,0.12056394238488899,-0.6467257336650234,-0.6071400345974532,-0.002628473112587072,-6.348200928209704E-4,-0.14348623245305095,-0.1698832041037291,43.53084818847365,1.325366640632155,0.08963656606006298,0.028735450468148342
110,6215.898829124335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.073803877318947,0.0,-1.1016872303737941,-0.022385855471316017,0.4511249543637644,0.20942868565519102,0.02968855629761144,0.49365943204155577,-4.131115210385794,-1.8948494895501242,-1.3436874462078066,-1.2789641384974824,0.4145330411621035,0.8740112701589736,-1.1457074316316678,-0.1869501831403656,-2.02279244348809,-1.9136946137448658,0.07010132004901855,-1.3481031427216295,-1.2858229320295558,0.24415313662993446,-2.4692934886475943,-1.60908159776652,0.8946066923927617,-1.7589035445235641,-0.23159539666595208,-0.5605873732786193,0.4295642722409981,0.120359189557203,-0.6469810370505013,-0.6076716352214825,-0.002628538522331369,-6.350452617056574E-4,-0.14294494514338107,-0.16985809887617898,43.69291074759952,1.3345134164478392,0.090056053189765,0.02846548391949245
111,6215.897715084313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0737976866077457,0.0,-1.10165734210857,-0.022373045187118266,0.4511242339718647,0.20941114951575657,0.029681090599427296,0.493654109628653,-4.13103828406974,-1.895033077474453,-1.3434344134293768,-1.2791279046602282,0.4144895800776692,0.8740692209530924,-1.1457919392611835,-0.18698904994505444,-2.02272233097544,-1.9135777316373328,0.06994812276787594,-1.347886997104795,-1.2858732618178594,0.244267925194052,-2.4695304882959284,-1.6094506979654306,0.8946213622751489,-1.7589141283704448,-0.2316058771938933,-0.5605901966173671,0.4295594558928271,0.12035073961642177,-0.6470216967086099,-0.607585394145739,-0.0026287435619694083,-6.350937979920164E-4,-0.14269693051627522,-0.16983649642506632,43.77790851391162,1.3393622712710824,0.09017749664599531,0.028577828281770478
112,6215.896622379598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0738000316622425,0.0,-1.1016575521290448,-0.022372198933158546,0.4511278612521661,0.2094174723820383,0.029676904835128574,0.4936516422342771,-4.131088899871539,-1.894950809296647,-1.3434427502012842,-1.2790752619859964,0.41448772368349357,0.8740945188645405,-1.1457456139850382,-0.18697388990277114,-2.0226596999788677,-1.9135503694121667,0.06988661430077625,-1.3477945543429113,-1.2859419362364422,0.24433337651848408,-2.4694745595574554,-1.609402969673227,0.8946217481073091,-1.7589175220320166,-0.23160984229625084,-0.5605979118550108,0.42955992611617233,0.12035708439464785,-0.6470217160566624,-0.6076207920391253,-0.002628773179617237,-6.351024344685874E-4,-0.14243414531608597,-0.16982767009391342,43.87079577786451,1.3443671555904966,0.09019805567179219,0.028641692743062067
113,6215.895544250353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.073801485699098,0.0,-1.1016565737274628,-0.022368409336567103,0.4511278060405854,0.20941569553697884,0.02967471901843515,0.49365201029360695,-4.131081076218137,-1.894987356049054,-1.343404079525471,-1.2791166680200676,0.4144845810841681,0.8741065560809133,-1.145759920389158,-0.1869758266065071,-2.0225878850874754,-1.91353479730812,0.06984832180116042,-1.3477699669163687,-1.2859890428931178,0.2443535722253537,-2.469525514042571,-1.6094268478800398,0.8946243747003242,-1.7589226243368867,-0.23161142953979003,-0.5606004709823426,0.42955840062674255,0.12035459726508396,-0.6470289556531655,-0.6076053333257082,-0.002628795384704517,-6.351067902906789E-4,-0.14218181303585886,-0.1698173818433295,43.96108911795481,1.3492509282844214,0.09023598847394484,0.028706707672242066
114,6215.879572141522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0738307188852922,0.0,-1.1016385194008187,-0.022329461763146225,0.45113938323321734,0.20943864482183105,0.029670295547841688,0.4936562758563305,-4.13135838935632,-1.894890307454984,-1.3431099687027437,-1.2790246619370151,0.4143747117124679,0.874396047398163,-1.1456270595009084,-0.186942908965285,-2.0216195803991766,-1.9134101615387984,0.06949182817965614,-1.3472833041650576,-1.2866150348145322,0.24449133360827366,-2.4704701865857155,-1.6101779596816455,0.8945370488200995,-1.758927327902356,-0.2316170291405338,-0.5605750103837795,0.4295534007201432,0.12039984688509198,-0.6469980714395527,-0.6076363547023509,-0.002628905582021588,-6.351041046988547E-4,-0.1381635622693338,-0.16968020097580297,45.40882861403329,1.4269025572980578,0.0905871239842103,0.029722430193853195
115,6215.862310632749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0739004506167773,0.0,-1.1016426439313056,-0.022224770054897005,0.4511285376332738,0.20936044494335307,0.02967512444145042,0.4936656883828685,-4.13106162696279,-1.895397791098309,-1.3426680578211498,-1.2797826831983377,0.41434060011718604,0.8745743575961449,-1.1457672317498426,-0.18678470131958783,-2.0202629137677777,-1.9134903946535815,0.06947241959442596,-1.3464772773023534,-1.287665097487081,0.24464467997452385,-2.4712223519394487,-1.6097193489702923,0.8945337108866862,-1.7589678503983388,-0.23156675625460155,-0.5605782711273429,0.4295277936739768,0.12033924138507486,-0.6470327108017359,-0.607473737344158,-0.0026301051558590125,-6.354827712361631E-4,-0.1331837873961008,-0.16943607393884072,47.25399303790963,1.5269537506240676,0.09205186841596241,0.030673791494256378
116,6215.8532452678455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0739628344955783,0.0,-1.1016198181635335,-0.022122909309890634,0.451121649775969,0.20928979659769567,0.02968475481355515,0.4936707662578927,-4.130792346247496,-1.8958156272624929,-1.3422072961463423,-1.2804227579405936,0.4142799715564302,0.8747594580971255,-1.1458858125948925,-0.1866227823772743,-2.0191223232914512,-1.9134559623348044,0.06950958804767937,-1.345570962798262,-1.288613003769735,0.24477819846168083,-2.472052322299704,-1.6096404627145526,0.894499259614179,-1.7589863658429385,-0.23150754023939113,-0.5605717567838095,0.42951032164193076,0.12029196759250281,-0.6470514680957854,-0.6073318809120891,-0.0026313873841588608,-6.358812934345138E-4,-0.12951000957804348,-0.16925886294925355,48.64584410759417,1.602222685055978,0.09313119876979178,0.031372648082436796
117,6215.8526992142815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.074243072292002,0.0,-1.1012598069191342,-0.02156711791591447,0.4511070206145884,0.20893183825252984,0.029768117176307344,0.4936614464159669,-4.129335731368098,-1.8977038176484766,-1.3392534837488548,-1.283301202219111,0.4137287233035831,0.8758417092064628,-1.1465531515380838,-0.18568765021038147,-2.014208274771437,-1.912426676139369,0.07020909917832698,-1.3394938065549629,-1.2931088797670414,0.245318416575466,-2.4775682301532544,-1.6122539195979568,0.894074219560918,-1.7588970891466171,-0.23108697248796442,-0.5604404569646214,0.429465441243622,0.12011241965020919,-0.6470738612602603,-0.6065786132975362,-0.002639565860072881,-6.383761376005352E-4,-0.11994717857113975,-0.1687835428473945,52.59007747567074,1.814348689405618,0.09619872817469319,0.0333842853179433
118,6215.835384049334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0742151897108885,0.0,-1.1011086971295525,-0.021548664399542956,0.4511198394834988,0.20894890303553962,0.02979031543577636,0.49364466261576256,-4.129324376700261,-1.8975938397715455,-1.3387991639619652,-1.2829993477470205,0.41354020067570596,0.8759899544122315,-1.1465856413111237,-0.18564386017043913,-2.0145369243487266,-1.9119756684550206,0.07054215150723762,-1.3387898018101956,-1.2929581119672489,0.2451379563475069,-2.478666472697477,-1.6143685043512797,0.8938991749624036,-1.758774610906195,-0.2310137038271905,-0.560353386959083,0.4294899612008039,0.12017351669591025,-0.6470164820739838,-0.6065304027870099,-0.00264054872156227,-6.38639321637451E-4,-0.126069148375058,-0.1690841284845169,50.4957672549525,1.6999721572070365,0.09445705020556226,0.032324166554653616
119,6215.826134010211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0742660054677473,0.0,-1.1012589545966054,-0.021601518313947764,0.4511505534440261,0.20906638257142188,0.029813464009482357,0.4937083934775093,-4.130094755495911,-1.8968310162527913,-1.3396421173861384,-1.2820474255399172,0.41331708155560454,0.8761834804225481,-1.1457694645218188,-0.18592800914372523,-2.013848030736299,-1.9117997824251924,0.07035865807611927,-1.3408142281992323,-1.2930511440154286,0.24527988345642282,-2.479349022063966,-1.6150210286013071,0.8938972378880824,-1.7589580095309036,-0.23121335157236497,-0.5603218899562677,0.42948912896334024,0.12032682007681815,-0.6468189428763267,-0.6068587336714105,-0.0026384438733891113,-6.378923311774204E-4,-0.1236828683281421,-0.16907190228448257,51.67166822696803,1.7598153567581105,0.09423547227355192,0.0325194447436951
120,6215.818970880324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0742623419658277,0.0,-1.1013514434304086,-0.021647242863709913,0.45115094345996615,0.20911900426663016,0.029785800513824474,0.4937377274913343,-4.130398638545043,-1.8968858437266296,-1.3396874450842962,-1.2820727283535456,0.4134498433505736,0.876138506440675,-1.1458869061522665,-0.18606148756646493,-2.013644458747529,-1.9120189335390652,0.0701985809534941,-1.3417363478802036,-1.292741644423772,0.24517068876981402,-2.4794906353452264,-1.6149646738027026,0.8939511931883306,-1.759003252906503,-0.23126881316938422,-0.5603551985039814,0.4294769198882504,0.12036504328272404,-0.6468267271850688,-0.6067701419496679,-0.002637019343435493,-6.374374952054346E-4,-0.12170659202556736,-0.16905116404314502,52.6519994496605,1.8097109247974286,0.09430194283469179,0.03258101018778028
121,6215.813127076218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0742413562027444,0.0,-1.1013887135517444,-0.021695016577412955,0.45114935947719315,0.20916548524740097,0.02978847562619642,0.493742739382666,-4.130660244033057,-1.8967152811914654,-1.3398672325871603,-1.2817536551580522,0.4134451280276662,0.8761599037669997,-1.1458199960173185,-0.1861796814324805,-2.0136321147157914,-1.9122425819371576,0.07005964418167322,-1.3422492461964124,-1.2924562741177075,0.24502245561774716,-2.479589494377078,-1.615193267630189,0.8939390124437838,-1.7590009582260278,-0.23131132772936538,-0.560331866297263,0.4294767584988141,0.12041198762426238,-0.6467916234637151,-0.60681892146674,-0.0026360974844236106,-6.371382413842075E-4,-0.12013443470864617,-0.16905334874461594,53.46544169640947,1.8505951530129479,0.09424385975054927,0.03256566700142337
122,6215.808193034078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.074214501884488,0.0,-1.1014081088271945,-0.021734058682225745,0.4511435689258362,0.20919464316361266,0.029786518332120843,0.4937457885490962,-4.13081525639634,-1.8966773917712485,-1.3399433051527883,-1.2815176010397282,0.41345348980652086,0.8761269490060871,-1.1458461722164057,-0.18626621687859418,-2.013651968741324,-1.912515685406886,0.06992394093190824,-1.3429211171364925,-1.2921212481213638,0.24486819460183468,-2.479628280742125,-1.6154103431924511,0.8939299099214812,-1.758989845208736,-0.23133840531283756,-0.5603161398884133,0.42947233418193953,0.12043762000523757,-0.6467721885381715,-0.606806897747026,-0.002635338096010502,-6.368972845828511E-4,-0.11885047259919004,-0.16905578699061327,54.153621231832645,1.8850832859282152,0.09424356216114019,0.03249207601254833
123,6215.803915651515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0741882359452055,0.0,-1.1014163683536429,-0.02176869213929976,0.4511387917867959,0.20922100191808973,0.029789103345181776,0.4937463998632277,-4.130948201774029,-1.896612526742582,-1.3400312757187267,-1.2812702994917737,0.4134529299960375,0.8761092930568517,-1.1458389657205275,-0.18633891122666418,-2.0137083605749613,-1.9127570488976429,0.06981772998559559,-1.3434706702863204,-1.291843669802368,0.2447253253834357,-2.479615829470098,-1.6156272289223113,0.8939119790023018,-1.7589699364719313,-0.23135614909750118,-0.5602935929349874,0.42947148826713416,0.12046213419968146,-0.6467494440292668,-0.6068196987816068,-0.0026347355923747907,-6.367074738600275E-4,-0.11774249744725551,-0.16906968012270268,54.764743897254185,1.915438645138881,0.09417803033220795,0.032382810309369944
124,6215.8001717889865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0741629786066937,0.0,-1.1014195912620577,-0.021798172963016497,0.45113261403118615,0.2092371219337651,0.0297921236254075,0.4937465682368054,-4.131039502401667,-1.896585033760409,-1.3400935319956055,-1.2810682999584706,0.4134455393265667,0.8760805130965058,-1.1458531068796856,-0.18639922439974155,-2.0137666854486973,-1.9129925984330591,0.06973987905325489,-1.3439940368316934,-1.29155986984868,0.2446025349198187,-2.4796085844174063,-1.6158567844010492,0.8938934448969343,-1.7589520572475101,-0.23137400690308274,-0.5602729211419606,0.4294686619577995,0.12048104032020462,-0.6467291247532837,-0.6068133849660184,-0.0026342175763695236,-6.365453254723866E-4,-0.11676903437015343,-0.1690678398580763,55.30887236636449,1.9427067847651776,0.09427636690386174,0.03225382012563278
125,6215.796829948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0741414926197095,0.0,-1.101411911267922,-0.021819860021215304,0.45112930676032126,0.20925610587649343,0.029795247206007992,0.49374599675902753,-4.131132629568417,-1.8965460197797763,-1.3401147675716458,-1.2808822147092507,0.4134337452561309,0.8760748969880366,-1.1458578470008054,-0.1864455462244357,-2.013813954105986,-1.9131604535104985,0.06964699809050261,-1.3443992194321799,-1.2913640315316184,0.24449583818893536,-2.4796564073281244,-1.616164216063503,0.893867815893624,-1.758928850128226,-0.23138090591827568,-0.5602529787344575,0.42946962041997533,0.12049918566107311,-0.6467092180237548,-0.6068137326639353,-0.0026338265213351345,-6.364203180552414E-4,-0.11588404242668929,-0.16908710664387086,55.81696915436723,1.9677652406647022,0.09417915747441738,0.03213908835347457
126,6215.7938090226335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.07412277950087,0.0,-1.1014081665551527,-0.02183932538447066,0.4511256078817796,0.20926787018215448,0.02979772311562375,0.49374552650756326,-4.131192488577847,-1.896528120407006,-1.3401463274496312,-1.2807394822942195,0.41342494391273127,0.8760586533182586,-1.1458659560862958,-0.18648614245711498,-2.013851658652933,-1.9133319335739758,0.06957648565452253,-1.3447642533650503,-1.2911816627105166,0.24440879522192185,-2.479662327007467,-1.6163481648029643,0.8938530238264758,-1.7589114840310314,-0.2313887415178027,-0.5602348676105879,0.42946908194806993,0.12051270199263985,-0.6466957304519562,-0.6068090231319943,-0.0026334959261657344,-6.363163612675023E-4,-0.11507865964302157,-0.16910031518590493,56.28576120424801,1.9909563112421482,0.09414647560301093,0.03201800653568029
127,6215.7910605817415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.074105590200368,0.0,-1.1014075166505937,-0.02185797143963361,0.4511211083862881,0.20927597856469599,0.02980096470320432,0.49374507953795277,-4.1312441291837025,-1.8965085463222608,-1.340188749976108,-1.2806083446619616,0.4134163250513175,0.8760388402200269,-1.1458732461296601,-0.1865224917240839,-2.013889860442311,-1.9134960625723667,0.0695298028569551,-1.345117108894697,-1.2909890124416366,0.24433830704365028,-2.4796460494810186,-1.6165121425449351,0.8938391640839792,-1.7588993014499146,-0.23140106513258352,-0.5602212156946053,0.42946704075906333,0.1205250411600446,-0.6466805910883386,-0.6068053564186372,-0.0026331776460515564,-6.362174309880725E-4,-0.11434560914318477,-0.16909754705670027,56.715040649661546,2.0124641579979765,0.0942671337561177,0.031885559910837066
