minute,arrival_HBW,arrival_HBE,arrival_HBA,arrival_HBS,arrival_HBR,arrival_HBO,arrival_NHBW,arrival_NHBO,duration_HBW,duration_HBE,duration_HBA,duration_HBS,duration_HBR,duration_HBO
897,0.00028499342605919,6.56740089363236e-05,0.0012914062691433,0.00123464523089695,0.00103493238670841,0.00121354061965506,0.00138974203753912,0.00174442385701972,4.66170710908757e-05,4.69858757589844e-06,3.21228379641387e-06,8.04042555932276e-07,3.01780452377369e-05,2.98733201589261e-06
898,0.000283336606428692,6.47579629160657e-05,0.00129422964521123,0.00122807096954963,0.00103150885627914,0.00120981535563801,0.00139005449708466,0.00174466741565669,4.59658862972615e-05,4.48650390724319e-06,3.14755583418036e-06,7.76012011746204e-07,3.00282470749918e-05,2.86529667388245e-06
899,0.000281688854900867,6.34892838084746e-05,0.00129696112556792,0.0012214579168654,0.00102811787833594,0.00120605161280291,0.00139038864401563,0.00174485299746966,4.53237704517713e-05,4.27033435369222e-06,3.08607821806606e-06,7.46900207652152e-07,2.98769689399257e-05,2.74718958099657e-06
900,0.000280050522778539,6.19054592724682e-05,0.00129959976962124,0.00121480826153788,0.00102476041279607,0.00120225025538571,0.00139074453303692,0.00174497890796114,4.46905201095792e-05,4.05195330890797e-06,3.02962477284263e-06,7.16723762802361e-07,2.97244546243631e-05,2.6334226334058e-06
901,0.000278422994341596,6.00661688198183e-05,0.00130214468633446,0.00120812420401951,0.00102143741573343,0.00119841216345488,0.00139112220326242,0.00174504348431207,4.40659998991922e-05,3.83250831445624e-06,2.97858873097606e-06,6.85830559040165e-07,2.95708775694421e-05,2.52400574168537e-06
902,0.00027680743853506,5.79810237345659e-05,0.00130459503481359,0.00120140795376878,0.00101814983895639,0.00119453823184183,0.00139152167825336,0.00174504166720655,4.34511144806129e-05,3.61333116285866e-06,2.93328192856792e-06,6.54388649686298e-07,2.94163869089406e-05,2.41923303967954e-06
903,0.000275203932098676,5.57297235481477e-05,0.00130695002484944,0.00119466172653492,0.0010148986295909,0.0011906293690756,0.00139194296605414,0.0017449734192179,4.28444963284078e-05,3.39559238132863e-06,2.89506206161429e-06,6.22525303525663e-07,2.92611478664411e-05,2.32017702329826e-06
904,0.000273613664291182,5.33713034980395e-05,0.00130920891741353,0.00118788774168422,0.00101168472966918,0.00118668477393175,0.00139238605922513,0.00174483883357345,4.22459804634625e-05,3.18028345041303e-06,2.8631133048869e-06,5.90467032396086e-07,2.91054420974383e-05,2.22642467058911e-06
905,0.000272039423840968,5.09588307772181e-05,0.00131137102510736,0.00118108732899999,0.00100850907572436,0.0011827067319803,0.00139285093487226,0.00174463639847014,4.16554101053967e-05,2.96916098843744e-06,2.83707001569744e-06,5.58382227841057e-07,2.89494577166329e-05,2.1380632133845e-06
906,0.000270482847518751,4.856517909636e-05,0.00131343571256461,0.00117426244864173,0.00100537259839172,0.00117869667518527,0.00139333755467299,0.00174436464205965,4.10728260597691e-05,2.76253070644692e-06,2.81751686573679e-06,5.26449335754032e-07,2.87933840815409e-05,2.05550334161863e-06
907,0.000268944365298209,4.62504088406405e-05,0.00131540239680576,0.00116741686554283,0.00100227622201663,0.00117465555779471,0.00139384586489864,0.00174402213390764,4.04987990956855e-05,2.56115757818315e-06,2.80287563898778e-06,4.9483502393073e-07,2.86374499988781e-05,1.97938398449525e-06
908,0.000267425660865602,4.40913239510752e-05,0.00131727054754477,0.00116055278546551,0.000999222744955222,0.00117058434230979,0.00139437579643258,0.00174360748641096,3.99322617213902e-05,2.36687628899829e-06,2.79238062068003e-06,4.63657926795643e-07,2.84818597972977e-05,1.90904160604007e-06
909,0.000265930920256445,4.21202943304333e-05,0.00131903968744754,0.00115367240445585,0.000996211791880458,0.00116648399847417,0.00139492726478431,0.00174311935617107,3.93730895117649e-05,2.17947566358825e-06,2.7857805795104e-06,4.33093185061664e-07,2.83267982771214e-05,1.84452158539622e-06
910,0.000264461405057857,4.04045883821334e-05,0.0013207093923418,0.00114677790652026,0.000993243767462604,0.00116235550227638,0.00139550017009917,0.00174255644532137,3.88211647171473e-05,1.9993278464725e-06,2.78145363944232e-06,4.03304477414104e-07,2.8172451115659e-05,1.78647832751597e-06
911,0.000263017493577813,3.89935584454996e-05,0.00132227929137843,0.0011398714613689,0.000990319565857811,0.00115819983496652,0.00139609439716352,0.00174191750280682,3.82766757332091e-05,1.82808407725703e-06,2.77854422723456e-06,3.74323188220003e-07,2.80190744390093e-05,1.73463451185782e-06
912,0.000261600961150915,3.78867106323387e-05,0.00132374906714382,0.00113295522222865,0.000987440073020761,0.00115401798208809,0.00139670981540528,0.00174120111465933,3.77399224196876e-05,1.66530565200295e-06,2.77613521522652e-06,3.46279015211687e-07,2.78669045245836e-05,1.6885383044348e-06
913,0.000260217223449769,3.71519510553997e-05,0.0013251184557234,0.00112603111811278,0.000984606166363033,0.00114981093252619,0.00139734627888987,0.00174040025605985,3.72100765318665e-05,1.51089636425715e-06,2.77321600173887e-06,3.19374589450339e-07,2.77160319634393e-05,1.64810330219303e-06
914,0.000258866233834884,3.67804016569171e-05,0.00132638724671627,0.00111910139382743,0.000981818714420595,0.00114557967757292,0.00139800362631134,0.00173951975134923,3.66870456985096e-05,1.36615311898915e-06,2.76899831411365e-06,2.93533863337866e-07,2.75666251072318e-05,1.61416516840632e-06
915,0.000257548098149635,3.67525954141527e-05,0.00132755528320092,0.0011121685905527,0.000979078576530667,0.00114132521001109,0.00139868168097867,0.00173855855924033,3.61707425558685e-05,1.23062224251375e-06,2.76242166974611e-06,2.68815481855165e-07,2.74188498522535e-05,1.58559962230713e-06
916,0.000256264298677654,3.71257972008315e-05,0.00132862246165232,0.00110523476857877,0.000976386602518148,0.00113704852321699,0.00139938025079745,0.00173751569111861,3.56614818124333e-05,1.10374885713826e-06,2.753219364993e-06,2.45482720717596e-07,2.72731578172214e-05,1.56222407458721e-06
917,0.000255021143562143,3.78294228524631e-05,0.00132958873181031,0.00109830196137465,0.000973743632391812,0.0011327496258071,0.00140009912824668,0.0017363902119798,3.51593311590472e-05,9.86398883396513e-07,2.74083032551763e-06,2.23350645322308e-07,2.71294388854832e-05,1.54414755988337e-06
918,0.000253816535394069,3.88405725945304e-05,0.00133045389311753,0.00109137217389481,0.000971150496050422,0.00112843024229592,0.001400838090351,0.00173518124130762,3.46636552592505e-05,8.78231061775241e-07,2.72449577609717e-06,2.02438034551621e-07,2.69878329643838e-05,1.53135611904079e-06
919,0.00025265024184051,4.0168008425131e-05,0.00133121740731128,0.00108444738096961,0.000968608012998918,0.00112409173747558,0.00140159689864831,0.00173388795389027,3.4174384813826e-05,7.78313280399619e-07,2.70457510605657e-06,1.82951831024205e-07,2.68484722109723e-05,1.5230486715162e-06
920,0.000251523152887885,4.17192608346715e-05,0.00133188018324191,0.0010775295257805,0.000966116992074788,0.00111973509788082,0.00140237529915291,0.00173250958057445,3.36914538578469e-05,6.87088186051286e-07,2.68083141808376e-06,1.64731748426599e-07,2.6711710073047e-05,1.51897563576927e-06
921,0.000250441989560544,4.34590081665238e-05,0.00133244238294769,0.00107062092334236,0.000963678231184727,0.00111536130630072,0.00140317302231445,0.00173104540895592,3.32152867992823e-05,6.04377776280577e-07,2.65304615483489e-06,1.47727192167877e-07,2.65776142716685e-05,1.51934828659747e-06
922,0.000249402266186807,4.53343775519912e-05,0.00133290422033995,0.00106372395141109,0.000961292517051647,0.00111097134101943,0.00140398978297259,0.00172949478400537,3.27457409412592e-05,5.29002178248207e-07,2.62196758612218e-06,1.32065082530621e-07,2.64461362886236e-05,1.52352778971264e-06
923,0.000248403451255954,4.72668136448397e-05,0.00133326596078512,0.00105683986964815,0.000958961334234566,0.00110656617508111,0.00140482528030792,0.00172785435641818,3.22823397291868e-05,4.61051307148475e-07,2.5877251447515e-06,1.17645683413047e-07,2.63173709838278e-05,1.53103691180925e-06
924,0.000247445675646865,4.91914770157032e-05,0.00133352792064107,0.0010499704716045,0.000956687187997661,0.00110214677558006,0.00140567936979446,0.00172612211002518,3.18250282545737e-05,4.00504072898307e-07,2.55065639454036e-06,1.04353784304538e-07,2.61914809195556e-05,1.54162872561311e-06
925,0.00024653551450423,5.10361634498054e-05,0.00133369046674856,0.00104311751255035,0.000954468458792343,0.00109771410297607,0.00140655186668398,0.00172430173442086,3.13737534154047e-05,3.46080475132809e-07,2.51164186969878e-06,9.22424592909371e-08,2.60688486720452e-05,1.55535226576908e-06
926,0.000245666263550946,5.27466214979694e-05,0.00133375401587838,0.00103628270850378,0.000952305884397603,0.0010932691104357,0.00140744208340602,0.00172239282121584,3.09290350531472e-05,2.97622526753139e-07,2.47117599883483e-06,8.12745759481233e-08,2.59491743181574e-05,1.5714334089835e-06
927,0.000244837182648291,5.42340491775337e-05,0.00133371903413499,0.00102946773534668,0.000950200190262963,0.00108881274319981,0.00140834965467916,0.00172039502158382,3.04905324425947e-05,2.55226149142884e-07,2.42999134244135e-06,7.12895810677864e-08,2.58325126983811e-05,1.58957525932221e-06
928,0.000244047937325371,5.54682750171076e-05,0.00133358603631747,0.00102267422802768,0.000948152089320215,0.00108434593797761,0.00140927419926081,0.00171830804646369,3.00579032719653e-05,2.17647545693738e-07,2.38888884328463e-06,6.22826265930867e-08,2.57189095064635e-05,1.60960119088895e-06
929,0.000243303486529359,5.64259930620017e-05,0.00133335558523868,0.00101590469088541,0.000946162281805341,0.0010798696223675,0.0014102153198803,0.00171613166669275,2.96310994198116e-05,1.8459125470144e-07,2.34869135560113e-06,5.42684190065188e-08,2.56087667048638e-05,1.63117862010654e-06
930,0.000242596478407165,5.70203817943904e-05,0.0013330282910034,0.00100916150886715,0.000944231455090487,0.00107538436703274,0.00141117260317028,0.00171386571307094,2.92100733213095e-05,1.56218822904423e-07,2.31026632757797e-06,4.70642417717202e-08,2.55018724577794e-05,1.65386123630617e-06
931,0.000241925757517113,5.73034920640469e-05,0.00133260481024663,0.00100244471039976,0.00094236028352586,0.00107089135885637,0.00141214561959698,0.00171151007635609,2.8795426605949e-05,1.31425520532359e-07,2.27419915425498e-06,4.06273492574311e-08,2.53981224799719e-05,1.67737331868606e-06
932,0.000241290791354356,5.72683674372858e-05,0.0013320858453328,0.000995755749531115,0.000940549428291387,0.00106639167303319,0.00141313392338962,0.00170906470719025,2.83866302034883e-05,1.0987222122314e-07,2.24157740408446e-06,3.5007442034229e-08,2.52975245024838e-05,1.70149182920949e-06
933,0.000240694081788733,5.69013758160172e-05,0.00133147214351715,0.000989096036581214,0.000938799537257933,0.00106188619341649,0.00141413705246949,0.00170652961595735,2.79834583621675e-05,9.17395365685892e-08,2.21312643221213e-06,3.00215235407401e-08,2.520024003355e-05,1.72585770237314e-06
934,0.000240129014376175,5.62820760908537e-05,0.00133076449607029,0.000982466937878175,0.000937111244857895,0.00105737579217062,0.00141515452837922,0.0017038994889409,2.75858638489731e-05,7.61207113127855e-08,2.18915693101286e-06,2.56190438279788e-08,2.51064239659214e-05,1.75021426655342e-06
935,0.000239593973380344,5.54324033987877e-05,0.00132996373736702,0.000975869775573398,0.000935485171964923,0.00105286132936304,0.0014161858562127,0.00170117816296077,2.71937991074789e-05,6.27381793288759e-08,2.17093136272811e-06,2.18351900221441e-08,2.5015729778273e-05,1.77431705053635e-06
936,0.000239088255306931,5.4401616064834e-05,0.00132907074394072,0.000969305827534328,0.000933921925782541,0.00104834365258375,0.00141723052454609,0.00169836754082364,2.68079335671494e-05,5.16387601476755e-08,2.158796068838e-06,1.85360309988485e-08,2.49281326320134e-05,1.7978641397822e-06
937,0.000238612332685151,5.32614402737023e-05,0.00132808643350432,0.000962777626363009,0.000932422099741387,0.00104382359659194,0.00141828800537063,0.00169546788096999,2.64275618784395e-05,4.22500036891126e-08,2.15277796408836e-06,1.56676975335601e-08,2.48436012395904e-05,1.82070421057908e-06
938,0.000238160750232204,5.20583867758387e-05,0.00132701176393937,0.000956287473629997,0.000930986273404791,0.0010393019829896,0.00141935775402763,0.00169247949971427,2.60525615153239e-05,3.43232499157333e-08,2.15418014464603e-06,1.32376325315876e-08,2.47625215794271e-05,1.84265871057465e-06
939,0.000237731730942223,5.08529543254304e-05,0.00132584773225417,0.000949834302141165,0.000929617492343128,0.00103477961992208,0.00142043920914628,0.00168940277068215,2.5682882318057e-05,2.78372521927166e-08,2.16279621847273e-06,1.11712113211652e-08,2.46844567462418e-05,1.86344494041636e-06
940,0.000237324477961448,4.96919199706037e-05,0.00132459537351259,0.000943419202123138,0.000928315105455566,0.00103025730180507,0.0014215317925848,0.00168623812418388,2.53184968938955e-05,2.24547290995648e-08,2.17837016960002e-06,9.41359769757775e-09,2.46093148764203e-05,1.88291275925671e-06
941,0.000236938174218268,4.86359004226588e-05,0.00132325575973464,0.000937043220179666,0.000927078428893526,0.00102573580907788,0.00142263490937559,0.00168298604652528,2.49600573044412e-05,1.79773256838826e-08,2.20203225589789e-06,7.95972448415113e-09,2.45370418235241e-05,1.90102334202595e-06
942,0.000236568742376211,4.77104491660413e-05,0.00132182999877041,0.000930707359631671,0.000925907983779247,0.00102121590798262,0.00142374794767491,0.00167964707925734,2.46067698774617e-05,1.43612940617161e-08,2.23292994701833e-06,6.77543099774132e-09,2.44677890269356e-05,1.91767050267547e-06
943,0.000236214562506474,4.69434512467965e-05,0.00132031923314855,0.000924412580919396,0.000924804276999612,0.00101669848015755,0.00142487027871769,0.00167622181836582,2.42585807687853e-05,1.14195957754311e-08,2.27050817040387e-06,5.81312415043218e-09,2.44014901706746e-05,1.93249654175592e-06
944,0.000235874892920711,4.63908867414399e-05,0.00131872463890085,0.000918159802064174,0.000923767801156167,0.00101218428249764,0.00142600125677812,0.00167271008729328,2.39154352487089e-05,9.00878787422379e-09,2.31541184807207e-06,5.06546361656345e-09,2.43378574060223e-05,1.94566060116116e-06
945,0.000235548463348167,4.60362303972494e-05,0.00131704742436441,0.000911951469216626,0.000922799034520899,0.00100767397589045,0.00142714021913657,0.00166910758470937,2.3577388013149e-05,7.08611087046949e-09,2.36618078840436e-06,4.52609305674942e-09,2.42768227255806e-05,1.95713258247365e-06
946,0.000235232593410345,4.59029722781889e-05,0.00131528882896259,0.000905789748608274,0.000921898440997383,0.00100316826545465,0.00142828648605354,0.0016654210124423,2.32448698274341e-05,5.55396656426132e-09,2.4219365487436e-06,4.15790761517646e-09,2.42183428965319e-05,1.96678668510555e-06
947,0.00023492610044704,4.60131316871649e-05,0.0013134501219666,0.000899672668926991,0.000921066470086843,0.000998667841364548,0.00142943936075111,0.00166165118511253,2.29172111705221e-05,4.31695748727914e-09,2.48246754685034e-06,3.95676038439329e-09,2.41626639200911e-05,1.97447870092253e-06
948,0.000234628524023772,4.6334438804391e-05,0.00131153260123889,0.000893600974430331,0.000920303556858721,0.000994173378780882,0.00143059812940276,0.00165779896658628,2.25943537715834e-05,3.34225753459379e-09,2.54596304173561e-06,3.93865021473114e-09,2.41093495457186e-05,1.98042733273589e-06
949,0.000234338850068653,4.68813683235982e-05,0.00130953759195997,0.000887575370304457,0.000919610121925296,0.000989685537803628,0.00143176206113182,0.00165386526882417,2.22762386736892e-05,2.58197020001442e-09,2.61123133057229e-06,4.07583017119025e-09,2.40583266152518e-05,1.98464900829151e-06
950,0.000234055653609467,4.76355508401784e-05,0.00130746644534031,0.000881596523442502,0.000918986571419897,0.000985204963446393,0.00143293040801955,0.00164985105068247,2.19629922149785e-05,1.97724892154394e-09,2.67689554689811e-06,4.37007488191258e-09,2.40095218981964e-05,1.98697817039514e-06
951,0.000233778382706657,4.85581692099989e-05,0.00130532053731854,0.000875665063262385,0.000918433296978263,0.000980732285631582,0.00143410240512315,0.00164575731666895,2.16548439996315e-05,1.50624710189979e-09,2.7413245390053e-06,4.85706799294162e-09,2.3963071929859e-05,1.98756706000957e-06
952,0.000233507147061615,4.96434154451972e-05,0.00130310126724776,0.000869781582561219,0.000917950675722572,0.000976268119205701,0.00143527727050445,0.00164158511565554,2.13512423383839e-05,1.14687661826963e-09,2.80306460598512e-06,5.51792860550246e-09,2.39187919609054e-05,1.98657369086845e-06
