Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_vgvi,g_bike_stressLink,g_bike_stressLink_f,g_walk_vgvi,g_walk_speed
193,10920.074215497567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6828994534902297,0.0,-0.855365896195424,-0.5792003006013573,0.8405641960387883,0.22883915257414014,-0.30577570405665383,-0.37403807066833283,0.07063306740204331,-3.0246262796557386,-0.5192654189775574,-0.7552436645280041,0.08300619080333387,0.5985917479950588,-0.6712444177917187,-1.1328648978501072,-0.9734858401799463,-3.7040893225107987,-0.4848213981382398,-0.832765414441366,-0.2557083744444908,0.575297976500089,-1.1141679839836638,-1.2779782541803355,1.2873497328305852,-3.4392638818675274,-0.7177999801453436,-0.9606861964893776,0.1879542585366494,0.6987365646702614,-0.49913603007864316,-1.2425404227458667,-0.0032006402193086375,-9.648301066210671E-4,-0.05761755448257527,-0.01618528585326095,0.19371480511120365,1.2888336739191222,1.4880619541518272,2.8219489294334186,6.582188682728177
194,10920.074215488476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6828994727297966,0.0,-0.8553659430415596,-0.5792003108370182,0.8405642210499208,0.2288391815866286,-0.3057757022509258,-0.374038062259094,0.07063328766234556,-3.024626098680504,-0.5192654403669031,-0.7552437149645406,0.08300612986830956,0.5985917325159104,-0.6712444411634895,-1.132864905942214,-0.9734827376125401,-3.70409183115418,-0.48482163715962295,-0.8327663755264904,-0.25572313393325463,0.5752980074225885,-1.1141683886917437,-1.2779792685009608,1.2873491319112726,-3.4392636023049046,-0.7178000380843859,-0.9606861459852398,0.1879537921489615,0.698736695363757,-0.49913617519336295,-1.2425406565894799,-0.0032006412287692476,-9.648304085107023E-4,-0.057616649571005235,-0.01618573959152911,0.19374546066481196,1.28885038546876,1.4880260264958092,2.821835497831193,6.58199038032016
195,10920.07421548603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682899855174156,0.0,-0.85536587946514,-0.5792003271982443,0.8405647727991792,0.22883931489448614,-0.30577568242740266,-0.37403797735721245,0.07063327429716086,-3.024627793874464,-0.5192653684923654,-0.7552437190184175,0.08300604378370208,0.5985917510465436,-0.6712442405391675,-1.13286498175316,-0.9734832382240675,-3.7040918860473253,-0.4848215911288776,-0.8327661691631443,-0.2557215812965097,0.5752981153423063,-1.1141680836812,-1.2779789188345254,1.2873495259473515,-3.43926485888863,-0.7178000386017982,-0.9606863562037331,0.18795411204955573,0.6987363033995777,-0.49913632621642817,-1.242540639585891,-0.003200641007869782,-9.648303664783049E-4,-0.05761677004327561,-0.016185876094954258,0.19374152754879487,1.2888477556519218,1.4880306727949224,2.821805846765459,6.581938403854491
196,10920.074215485773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682899954893784,0.0,-0.8553658727087985,-0.5792003283994003,0.8405649255335901,0.22883932599806897,-0.3057756854152342,-0.37403798986306924,0.07063327869181336,-3.024628502921698,-0.5192653300406452,-0.7552436836594641,0.08300603592439575,0.5985917514947414,-0.6712441824792461,-1.1328650331913854,-0.9734837615718197,-3.7040909901153203,-0.48482147636820844,-0.8327659124798291,-0.25572008239617405,0.5752980723359598,-1.1141677950293782,-1.2779783693118016,1.2873497904820839,-3.439265356029679,-0.7178000954968726,-0.9606863726593189,0.18795431004932578,0.6987360760322989,-0.49913636945692863,-1.2425406111063644,-0.003200640863332389,-9.648303354797367E-4,-0.05761689004997138,-0.016186006806392733,0.19373765152670444,1.2888449921898821,1.48803459204346,2.821775520265276,6.581884407975113
197,10920.074215484738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6828998886511104,0.0,-0.8553658984139663,-0.5792003125294825,0.8405648364439962,0.22883930368777206,-0.30577570329064013,-0.3740379836765276,0.07063327557786178,-3.024628227568064,-0.5192653385476546,-0.7552436830492681,0.08300605196580901,0.5985917444120306,-0.6712442125607342,-1.132865000299103,-0.9734834734397005,-3.704091040422175,-0.4848214937215359,-0.8327659716995873,-0.25572078357700867,0.575298060895362,-1.1141678686155803,-1.277978461499614,1.2873499544328735,-3.4392652100846255,-0.717800081764292,-0.9606863651781674,0.18795419739749394,0.6987361115489985,-0.4991362542594462,-1.2425405254605928,-0.003200640884114618,-9.648303387312907E-4,-0.0576168464744375,-0.016185778260146628,0.1937390118964971,1.288846345224079,1.488032926391439,2.821831569010908,6.581981479183617
198,10920.07421548461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682899882367793,0.0,-0.8553658965321331,-0.579200314856876,0.8405648222125924,0.22883929857243004,-0.3057757022094665,-0.3740379914373321,0.07063327587589563,-3.0246282469066745,-0.5192653371640531,-0.7552436809847913,0.08300605583781033,0.5985917434039851,-0.6712442153974788,-1.1328650030346923,-0.9734834180675832,-3.704090860717834,-0.4848214804263412,-0.8327659537503924,-0.2557209379266663,0.5752980450348122,-1.114167838094893,-1.2779783827997686,1.287350055693921,-3.4392652230930008,-0.7178001026309377,-0.9606863974665556,0.18795418845234554,0.6987360975179858,-0.4991362406769931,-1.242540498218765,-0.0032006408731382456,-9.648303355337187E-4,-0.05761684725348527,-0.016185696558271942,0.19373897014199387,1.2888465316050342,1.4880323014988162,2.8218523470055525,6.582016413988572
199,10920.074215484332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682899844894065,0.0,-0.8553658909141952,-0.5792003233695948,0.8405647501973388,0.22883929968118938,-0.3057756850855002,-0.3740380064539057,0.07063328616505064,-3.024627947201901,-0.519265358904177,-0.7552437048240052,0.0830060521893417,0.5985917400161384,-0.6712442437992746,-1.1328649992514683,-0.9734832243877679,-3.704091261066508,-0.4848215152873373,-0.8327660483367361,-0.2557215980916359,0.5752980532116599,-1.114167922924874,-1.277978556427598,1.2873497755537464,-3.439264932296249,-0.7178001189995811,-0.9606864026432013,0.18795414157645424,0.6987362024869023,-0.4991363051321629,-1.2425405837052672,-0.0032006409563478475,-9.648303540721247E-4,-0.057616795383374844,-0.016185784836578454,0.19374064131153426,1.28884771962478,1.4880303246312647,2.8218296263114713,6.581978383349395
200,10920.074215484066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6828998602750556,0.0,-0.8553658962148094,-0.5792003229808171,0.8405647721410794,0.22883930964293503,-0.3057756837199629,-0.37403799533266,0.07063328440683521,-3.024627982252425,-0.5192653577165293,-0.7552437104861406,0.0830060477970233,0.5985917428161763,-0.6712442384537375,-1.1328649961030537,-0.9734831450669712,-3.7040913695336,-0.4848215207470963,-0.8327660559904507,-0.25572178144798074,0.5752980655409249,-1.1141679335234744,-1.2779785796901568,1.2873497619275585,-3.4392649375992703,-0.7178001127701988,-0.9606864087925984,0.18795413261308141,0.6987362067363773,-0.4991363039088636,-1.242540589348614,-0.0032006409568506628,-9.648303547175105E-4,-0.057616791203707045,-0.01618579276415758,0.19374075012802514,1.2888480283110506,1.488029795049967,2.821827484074534,6.581975014158063
201,10920.07421548395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682899857702946,0.0,-0.8553658954714811,-0.5792003238820406,0.8405647685413176,0.22883930835967498,-0.30577568316168496,-0.3740379972250732,0.07063328408284547,-3.024627971555675,-0.5192653584247555,-0.7552437102732562,0.08300604830733255,0.5985917432790957,-0.6712442399482897,-1.1328649966618596,-0.9734831221520213,-3.704091369250491,-0.4848215201638917,-0.8327660550017998,-0.2557218243014745,0.5752980636807596,-1.114167934089561,-1.2779785801570795,1.2873497592042384,-3.439264932738397,-0.7178001111961677,-0.9606864059612782,0.18795412994029598,0.6987362098564844,-0.49913630396039793,-1.242540590819231,-0.0032006409552178673,-9.648303540281591E-4,-0.05761679175565038,-0.01618579577376927,0.19374071851106395,1.2888481107898049,1.4880296648771594,2.8218266799804326,6.581973770013575
202,10920.074215483915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6828998571621785,0.0,-0.8553658953809498,-0.5792003240243754,0.8405647678206168,0.22883930810821085,-0.3057756831026769,-0.37403799754112227,0.07063328396033917,-3.0246279693516955,-0.519265358567287,-0.7552437102443836,0.08300604837768039,0.5985917433719504,-0.6712442402503453,-1.1328649967090259,-0.9734831116841126,-3.704091370103661,-0.48482151985476774,-0.8327660544101643,-0.25572184348404264,0.5752980631856476,-1.1141679340346877,-1.277978579936144,1.2873497581314308,-3.4392649314607024,-0.7178001106714066,-0.9606864047638881,0.18795412893387936,0.6987362106448063,-0.4991363037194648,-1.242540591029766,-0.0032006409543879123,-9.64830353744324E-4,-0.05761679203880038,-0.016185797102992415,0.1937407031920778,1.2888481478669562,1.48802960643435,2.8218263246591153,6.581973222472796
203,10920.074215483783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6828998777268023,0.0,-0.8553658953564389,-0.5792003206594915,0.8405648003203826,0.22883931685712355,-0.30577568597094645,-0.3740379867018516,0.07063328329579403,-3.024628052791714,-0.5192653538894471,-0.7552437105458538,0.08300604336542966,0.5985917441470786,-0.6712442288984198,-1.132864995117284,-0.9734830838745521,-3.704091451232864,-0.48482152291291114,-0.8327660534923258,-0.25572189132288103,0.575298075216879,-1.114167931427082,-1.277978594358434,1.2873497283050124,-3.4392649832315154,-0.7178001068869353,-0.9606864013215645,0.18795414047280873,0.6987362042294333,-0.49913631725841606,-1.2425406066671092,-0.0032006409507670556,-9.648303541965153E-4,-0.05761679366395236,-0.016185843176330077,0.1937406402215467,1.2888482370147842,1.488029577345892,2.8218150209629806,6.581953308265392
204,10920.074215483724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682899881123287,0.0,-0.8553658948138876,-0.5792003201900509,0.8405648059519654,0.22883931806898342,-0.3057756865711357,-0.3740379850938819,0.07063328331119112,-3.0246280671328742,-0.5192653530411294,-0.7552437101810081,0.08300604244281114,0.5985917443611598,-0.6712442268543422,-1.1328649951358993,-0.9734830704359616,-3.7040914646551624,-0.484821523083081,-0.8327660524288694,-0.2557219110798583,0.575298076812865,-1.1141679305038998,-1.2779785967559731,1.2873497106183796,-3.4392649904076356,-0.7178001062803792,-0.9606863972754474,0.1879541437811261,0.6987362055101151,-0.4991363233569445,-1.2425406132888546,-0.003200640950231532,-9.64830354319753E-4,-0.05761679438314148,-0.016185862587465478,0.19374060882064267,1.2888482853287586,1.4880295504382421,2.821810228681676,6.581944872980179
205,10920.074215483679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682899883354466,0.0,-0.8553658944138617,-0.5792003198696678,0.8405648096865775,0.22883931883868192,-0.3057756870008169,-0.37403798403621596,0.07063328335450457,-3.0246280766680487,-0.5192653524649532,-0.7552437098802383,0.0830060418210194,0.5985917445031559,-0.6712442254870155,-1.1328649951684155,-0.9734830600114753,-3.7040914733144583,-0.48482152310978854,-0.8327660515435112,-0.25572192611863725,0.5752980777928792,-1.11416792977599,-1.2779785981877312,1.2873496966003057,-3.4392649946461926,-0.7178001059622673,-0.9606863940007859,0.18795414619744766,0.6987362067862669,-0.49913632803263885,-1.2425406183406473,-0.0032006409499238304,-9.648303544208631E-4,-0.05761679492365488,-0.01618587746305487,0.19374058483197887,1.288848323317387,1.4880295288143568,2.8218065538507218,6.581938402692028
206,10920.074215483639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6828998851932893,0.0,-0.8553658940539477,-0.5792003195951102,0.8405648127906197,0.2288393194534923,-0.3057756873826463,-0.37403798316173736,0.07063328341624008,-3.024628084618017,-0.519265351974956,-0.755243709585786,0.0830060412966937,0.598591744621082,-0.6712442243418167,-1.132864995209325,-0.9734830501514142,-3.7040914803099994,-0.4848215230629384,-0.8327660506650229,-0.2557219401593217,0.5752980785464291,-1.114167929077566,-1.2779785992404848,1.2873496831758204,-3.4392649977526686,-0.7178001057682961,-0.9606863908239371,0.18795414837510924,0.6987362081791455,-0.49913633240490396,-1.2425406230482043,-0.0032006409497045752,-9.648303545199856E-4,-0.05761679542092674,-0.016185891374609553,0.19374056246968221,1.288848359608425,1.4880295077877572,2.8218031156266,6.581932347507393
207,10920.074215483632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682899885455515,0.0,-0.855365893998088,-0.579200319554118,0.8405648132374153,0.22883931953808012,-0.3057756874416351,-0.37403798303639385,0.07063328342931956,-3.02462808576703,-0.5192653519025534,-0.7552437095362828,0.08300604122002213,0.5985917446380428,-0.671244224175603,-1.1328649952172913,-0.9734830485343486,-3.7040914812824286,-0.4848215230446771,-0.8327660505149712,-0.2557219424366009,0.5752980786449144,-1.114167928961367,-1.2779785993679407,1.2873496809547829,-3.439264998130545,-0.7178001057524483,-0.9606863902929452,0.18795414871577892,0.6987362084339346,-0.49913633311308325,-1.242540623808363,-0.00320064094967889,-9.648303545367055E-4,-0.057616795500179625,-0.016185893628615448,0.19374055885920394,1.2888483656141192,1.4880295042480687,2.8218025583284976,6.581931365786638
208,10920.074215483626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682899885417805,0.0,-0.8553658939747005,-0.5792003195455154,0.840564813203364,0.22883931950342004,-0.3057756874671852,-0.37403798304855834,0.07063328345959476,-3.024628085718951,-0.5192653518936803,-0.7552437094876776,0.0830060412170785,0.5985917446367366,-0.6712442241783542,-1.1328649952310856,-0.9734830471590175,-3.7040914809398244,-0.4848215229582726,-0.8327660503476475,-0.2557219442137287,0.5752980785625135,-1.1141679288501998,-1.277978599167068,1.2873496789696555,-3.4392649975756147,-0.7178001058477066,-0.9606863897859614,0.1879541488905561,0.6987362088212504,-0.4991363336457488,-1.242540624364984,-0.00320064094972403,-9.6483035455364E-4,-0.0576167955504784,-0.016185895331805845,0.1937405562303371,1.2888483710917225,1.4880295005771151,2.821802135747019,6.581930619582696
209,10920.074215483623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6828998854032435,0.0,-0.8553658939741074,-0.5792003195363102,0.8405648131905885,0.22883931948970013,-0.30577568748246947,-0.3740379830469221,0.07063328347696715,-3.0246280857338843,-0.5192653518851672,-0.7552437094627826,0.08300604121516626,0.5985917446370946,-0.6712442241792994,-1.1328649952336007,-0.9734830462059403,-3.7040914806967846,-0.4848215228977157,-0.8327660502335265,-0.25572194550377375,0.5752980785136736,-1.1141679287665867,-1.2779785989892407,1.2873496777901787,-3.43926499721265,-0.7178001059242023,-0.9606863895003501,0.18795414898342536,0.6987362090581413,-0.49913633395679713,-1.2425406246917963,-0.003200640949744926,-9.648303545628199E-4,-0.057616795575602106,-0.016185896338364314,0.19374055475155563,1.2888483749410904,1.4880294977499586,2.8218018861065084,6.581930177651956
210,10920.074215483619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682899885380861,0.0,-0.8553658939723887,-0.5792003195318673,0.8405648131644837,0.22883931947254274,-0.3057756874930414,-0.3740379830532925,0.07063328349159338,-3.0246280857191565,-0.5192653518791216,-0.7552437094390572,0.08300604121606035,0.5985917446400493,-0.6712442241861553,-1.1328649952391463,-0.9734830452237616,-3.70409148042896,-0.4848215228365226,-0.8327660501198417,-0.25572194686843674,0.575298078458997,-1.1141679286826958,-1.2779785988008834,1.2873496767216717,-3.4392649968639835,-0.7178001060010322,-0.9606863892489788,0.18795414905811333,0.6987362092876481,-0.4991363342496782,-1.2425406250000843,-0.00320064094975506,-9.648303545679418E-4,-0.05761679559701067,-0.016185897253752562,0.1937405533785884,1.2888483789421745,1.4880294946969395,2.8218016593400446,6.58192977518211
211,10920.074215483619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682899885377956,0.0,-0.855365893972488,-0.5792003195310753,0.8405648131611465,0.22883931947031996,-0.30577568749462963,-0.3740379830538969,0.07063328349351791,-3.0246280857187453,-0.5192653518781644,-0.7552437094358125,0.08300604121608156,0.598591744640475,-0.6712442241870312,-1.1328649952397452,-0.9734830450694699,-3.7040914803920604,-0.4848215228272867,-0.8327660501026597,-0.25572194708611645,0.5752980784510267,-1.1141679286698092,-1.2779785987719734,1.2873496765722665,-3.439264996815362,-0.7178001060129123,-0.9606863892150834,0.18795414906759103,0.6987362093203815,-0.4991363342919065,-1.242540625044626,-0.003200640949755029,-9.648303545682672E-4,-0.057616795599941116,-0.016185897382495016,0.19374055317769018,1.2888483795727126,1.4880294942047194,2.8218016274885556,6.5819297185038055
std.err,,,,,,,,,,0.08930147074204713,,0.09677516328430374,0.10538767447318792,0.08230507910801471,0.13409207396796635,0.09488763813030605,0.11642594607128993,0.06806816403807171,0.42835626646143615,0.05148781664683762,0.06499627970974306,0.0464645895495094,0.06745923578377562,0.05520529994500557,0.07939955951317416,0.14078454172349938,1.0336987231990593,0.11795502530593663,0.15688312931860368,0.20167608982438684,0.1345262440655244,0.14810619309456496,0.19997404693246498,0.16391374403833067,0.6599972790456148,0.14320867799061862,0.16805274213990526,0.12350915520341163,0.16679363706204425,0.1501471809963347,0.21982362297621258,9.516103787914893E-5,3.09780394768374E-5,0.012801033144484058,0.0149558850276291,0.38754671577110283,0.3657925910952482,0.6899008587067992,3.8630276951446523,6.437491999566584
t.test,,,,,,,,,,-30.04317692737312,,-8.838692335342433,-5.495901892003812,10.212793940189457,1.706583489229856,-3.22250288361818,-3.21266861619373,1.037684569456163,-7.061010477807601,-10.085208223915972,-11.61979905324643,1.7864365535315052,8.873384610509332,-12.159054019373347,-14.267900252667994,-6.9147012388717295,-3.5833375791824054,-4.110223549779407,-5.308193772776228,-1.2679834645187291,4.276474694192854,-7.522763939779475,-6.390722288095569,7.853823876240813,-5.211029054223816,-5.012266826874376,-5.71657669480516,1.5217831322547923,4.189225809977776,-3.3243137232399396,-5.652443573724026,-33.63394327224265,-31.14562350821719,-4.500948864800658,-1.0822426992848382,0.499915352894177,3.5234403619648798,2.1568743906102554,0.7304637321226589,1.0224369550978776
p.val,,,,,,,,,,0.0,,0.0,3.887185839879237E-8,0.0,0.0878994961521129,0.0012707588663378733,0.0013150792876512885,0.29941693111016043,1.652900039061933E-12,0.0,0.0,0.0740286015164977,0.0,0.0,0.0,4.688471832992036E-12,3.3923173271488416E-4,3.9527625568691604E-5,1.1071690453334782E-7,0.2048038556593741,1.8987612924181718E-5,5.3734794391857577E-14,1.6510393052726613E-10,3.9968028886505635E-15,1.877960360552322E-7,5.379254039983294E-7,1.0869142474945193E-8,0.12806342932093107,2.7990776310549137E-5,8.863642460508192E-4,1.5818273579881748E-8,0.0,0.0,6.765078102155542E-6,0.27914469982321366,0.6171346813351604,4.259829518906688E-4,0.031015452830373436,0.46510677409016155,0.3065741372919386
