Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_45_64,b_carD_age_gr_65up,b_carD_female,b_carD_shopping_trip,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_45_64,b_carP_age_gr_65up,b_carP_female,b_carP_shopping_trip,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_45_64,b_pt_age_gr_65up,b_pt_female,b_pt_shopping_trip,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_45_64,b_bike_age_gr_65up,b_bike_female,b_bike_shopping_trip,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_45_64,b_walk_age_gr_65up,b_walk_female,b_walk_shopping_trip,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_grad_shopping,g_bike_stressLink,g_walk_grad,g_walk_vgvi,g_walk_speed,g_walk_speed_c
446,15400.843175031048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4937251347975191,0.0,-0.5337448914873265,-0.22309374942318075,1.0589606617499872,-0.3606420165221304,0.3332389518120966,0.08590150661837984,0.2673614040756661,-2.657813448061795,-2.009588403549309,-0.5731213533890396,-0.1882523771056239,0.4484987245536237,0.3076385334920128,1.203105362912981,-0.5575202536918855,-0.7121485756265703,-2.082628195645291,-1.7021472607001575,-0.20337594022441963,-0.5214012678809592,-0.5649329389826347,-0.4034596356392451,0.4477179936961107,-0.6623434930769958,-0.9426388899481981,1.4412954244642993,-1.4478355324544236,-0.19507760808592728,-0.19520188034898145,0.26762524574374136,-0.6024744593642014,0.6959231121825082,-0.2371497586013346,-0.2676205407112188,-0.0021644957933690686,-5.475025637950038E-4,-0.017400476432211036,-0.02878106976710131,371.1942774311323,-100.61229241376219,11.132940284961721,33.97752782098438,4.0196195514507025,0.0,1.007363273935171
447,15400.843136185615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4937242617283442,0.0,-0.5337315925539214,-0.22309401914309068,1.058960110342282,-0.3606442708007474,0.33322936832756433,0.08590289316544537,0.26736403346587745,-2.657893687429227,-2.0095859940185816,-0.573125573595699,-0.18825712747081036,0.4485229897785642,0.3076589988054265,1.203113062989044,-0.5575170636462132,-0.7121566144407255,-2.0828058503661646,-1.7021157915877538,-0.20339087277261822,-0.5213903426273192,-0.5649193045652409,-0.40340588582901116,0.4477153644697289,-0.6623606669677969,-0.94261840233596,1.4413089848721103,-1.4478075232653913,-0.19509039904349565,-0.1952102678102869,0.2676343512024042,-0.6024770648012888,0.6959197830811898,-0.23715744275002876,-0.2676201917529938,-0.0021643372189068615,-5.474352824271998E-4,-0.01738925343805447,-0.02877735331459835,371.2634100103135,-100.63631043609708,11.134858406401761,33.98088889328372,4.020191038272153,0.0,1.0075622309631522
448,15400.843097468218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.493724793074086,0.0,-0.5337448936350123,-0.22309363389391498,1.0589607461537929,-0.360642649717989,0.33323873178855856,0.08590160601550875,0.2673612781981508,-2.6578154412638315,-2.009589384416061,-0.5731214432879768,-0.1882523210090013,0.4484986621769763,0.3076387088305164,1.203105534095873,-0.5575203647146695,-0.712148971152839,-2.082619285055463,-1.7021466079697969,-0.2033746059619016,-0.5213987880256751,-0.5649325454337752,-0.4034701501126384,0.4477174427101437,-0.6623423415332558,-0.9426404929388481,1.4412889816224674,-1.4477755531322973,-0.195077131412146,-0.19520180416917363,0.26762494402258713,-0.6024727504897549,0.6959230442756651,-0.2371501027794466,-0.26762106988193196,-0.0021644898645618326,-5.47500641349868E-4,-0.017399732594872132,-0.02878014619389877,371.2192565336584,-100.62635156303115,11.133631860973816,33.97854230854565,4.019776667575656,0.0,1.0076521588521448
449,15400.843058835679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.493723934356209,0.0,-0.5337316390465533,-0.22309391881761095,1.0589602106291194,-0.3606448897597916,0.3332291772277144,0.08590298774810864,0.2673639076670544,-2.657895394959934,-2.0095869239236,-0.573125656608053,-0.18825705365567055,0.4485228634525527,0.3076591148702061,1.2031131915005466,-0.5575171906206727,-0.7121569541282923,-2.0827963577249244,-1.7021152416795116,-0.2033895514670334,-0.5213879549609313,-0.5649189636463938,-0.4034165851746903,0.4477147876768587,-0.6623595344639821,-0.9426200495436438,1.4413025121480527,-1.4477476335792347,-0.19508992329536742,-0.195210161212204,0.2676340077875783,-0.6024753199936694,0.6959197351586044,-0.23715776562924173,-0.26762072750394494,-0.0021643318049016343,-5.474335753419496E-4,-0.01738855607641935,-0.028776459618822414,371.28775835534947,-100.6501591818165,11.135532098502471,33.981856843200156,4.020343189501654,0.0,1.0078489468798553
450,15400.843020324617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4937244732461252,0.0,-0.5337449095707797,-0.22309355066540462,1.0589608572683724,-0.36064326790764456,0.3332385155868678,0.08590170486665415,0.26736116669946625,-2.6578173108929453,-2.0095902707125513,-0.5731215473820961,-0.18825226279588972,0.4484986162334163,0.30763888245448057,1.2031056713261994,-0.5575204980475289,-0.7121493022123334,-2.0826102080968094,-1.7021459787727253,-0.20337338560452994,-0.5213964419542436,-0.5649321739205097,-0.403480728833033,0.44771684329545397,-0.6623413201518915,-0.9426420482546122,1.441282560244811,-1.4477157043023814,-0.19507672259771827,-0.1952017139466728,0.2676246168903034,-0.6024709891651433,0.695923000145854,-0.2371504455747277,-0.2676216125796259,-0.0021644841358048218,-5.474987905723051E-4,-0.017399024360435215,-0.02877926820900637,371.2432157909242,-100.64008098907712,11.134294244179753,33.97946968725084,4.019925910859542,0.0,1.007937374396544
451,15400.84298189771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4937236209955294,0.0,-0.5337316952260489,-0.22309384118047507,1.0589603276679447,-0.3606454973088092,0.3332289880762153,0.08590308252160081,0.267363791362001,-2.6578970052564124,-2.0095878079056013,-0.5731257539113025,-0.18825698643279046,0.4485227588152496,0.3076592299553686,1.2031133037202584,-0.5575173426688389,-0.7121572481762138,-2.082786780588061,-1.7021146911599587,-0.20338832098541185,-0.5213856804188944,-0.5649186269391481,-0.403427308002644,0.44771420036004766,-0.662358492483958,-0.9426216215933791,1.441296070677009,-1.4476880543835489,-0.19508949132375172,-0.19521004532433156,0.2676336546329318,-0.602473544612364,0.695919707594866,-0.23715808441516353,-0.2676212761241711,-0.002164326608751323,-5.474319426431394E-4,-0.017387892473212718,-0.028775609701151318,371.3111202929585,-100.66368906626647,11.136177565321109,33.9827404294716,4.020487745500724,0.0,1.0081319757181375
452,15400.842943587302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.493724161653025,0.0,-0.5337449305586284,-0.22309347974056287,1.0589609765127141,-0.3606438773212852,0.3332382995791184,0.08590180373791352,0.26736106042870056,-2.6578190996692346,-2.009591140996063,-0.5731216606462656,-0.1882522143961138,0.4484985887535126,0.30763905263698804,1.2031058030725703,-0.5575206498414945,-0.7121496040828272,-2.0826011114782785,-1.7021453256095025,-0.2033722341342231,-0.5213941921802804,-0.5649317946902359,-0.40349129411969437,0.4477162577610495,-0.6623403575298789,-0.9426435144619801,1.4412761813520971,-1.447656300302978,-0.19507633881094946,-0.1952016204352485,0.26762428947853684,-0.6024692183595001,0.695922972413957,-0.23715078294692726,-0.2676221676177472,-0.0021644786390872806,-5.474970163387886E-4,-0.017398348640913042,-0.028778432428742666,371.26621857454296,-100.65350116942031,11.134929266940068,33.98031552789521,4.020067800455273,0.0,1.0082188904148723
453,15400.842905380861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4937233029248331,0.0,-0.5337317609563417,-0.22309377554581614,1.0589604428648467,-0.3606460995115033,0.33322880342341693,0.08590317848208481,0.26736367277591583,-2.6578985349691906,-2.009588731624254,-0.5731258737922823,-0.18825693273376798,0.4485226656731031,0.30765934583142035,1.2031134250490467,-0.5575175357196309,-0.7121575268217637,-2.0827772456570663,-1.7021141203991255,-0.20338713904577013,-0.521383495330696,-0.5649182739725944,-0.40343797683724447,0.4477136718155406,-0.6623574610698173,-0.9426230911962402,1.441289679983395,-1.4476291611909167,-0.19508905307103314,-0.1952099283897729,0.26763331502120546,-0.6024717780117305,0.695919692310397,-0.23715839439194164,-0.26762184007901557,-0.0021643216816625327,-5.474304033085828E-4,-0.0173872637695468,-0.028774802990809093,371.3335011918999,-100.67690157614675,11.136794959142257,33.98354024148476,4.020624774394536,0.0,1.0084110418956878
454,15400.84286728746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4937238385743428,0.0,-0.5337449625915173,-0.22309341670554017,1.0589610880433684,-0.36064448513699227,0.33323808941958594,0.08590190429211504,0.2673609469829406,-2.6578208280382554,-2.009592096093492,-0.5731218043038705,-0.1882521818376548,0.44849856848478614,0.30763923189767134,1.2031059631379235,-0.5575208542552463,-0.7121499110220288,-2.0825921146555646,-1.7021446367502726,-0.20337110900744598,-0.5213920107701849,-0.5649313839213276,-0.4035017664056377,0.44771575852343337,-0.6623393607248995,-0.9426448731950454,1.4412698853670274,-1.4475977699324245,-0.19507592853918132,-0.1952015330525157,0.2676239847355332,-0.6024674759668401,0.6959229535591672,-0.23715111045662382,-0.26762274174073775,-0.0021644734683791238,-5.474953517756818E-4,-0.017397707308810555,-0.028777638792743056,371.2882614862855,-100.66661249559529,11.135536847135963,33.981078360126865,4.020202371555196,0.0,1.0084962832924955
455,15400.84282927206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4937229918448425,0.0,-0.5337318204041369,-0.22309370449957694,1.0589605584864723,-0.3606466954550885,0.33322861479970356,0.08590327247344982,0.26736355675033063,-2.6579000137270685,-2.0095896359723917,-0.5731259828874588,-0.18825688355453743,0.4485225776885986,0.3076594539069235,1.2031135475772212,-0.5575177139170877,-0.712157802523846,-2.0827677912124267,-1.702113489493428,-0.20338599699837642,-0.5213813782414666,-0.5649179055751793,-0.4034485732083475,0.4477131531622908,-0.6623564591992089,-0.9426244987332376,1.441283369912154,-1.447570796878693,-0.19508863163416443,-0.19520982384555666,0.2676329753491392,-0.6024700325050406,0.6959196861753222,-0.2371587036298516,-0.2676224178291503,-0.002164316986614608,-5.474289317674176E-4,-0.0173866636091513,-0.028774034968522943,371.35499984569174,-100.68983061400375,11.137387114915509,33.98426445518664,4.020755051232228,0.0,1.008686429580884
456,15400.842829245388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4937240721336613,0.0,-0.5337581452689546,-0.223092986973059,1.058961851512231,-0.3606434685874148,0.3332471319681918,0.08590072838469578,0.2673581261708389,-2.6577449369898645,-2.009596273946961,-0.5731178449137917,-0.18824740500819495,0.4484745101678435,0.3076193169601158,1.2030986423323065,-0.5575243012688068,-0.7121425919669598,-2.082398474155601,-1.7021743088796348,-0.20335407732228294,-0.5213984461203642,-0.5649440526922589,-0.40357582890542465,0.44771728488718887,-0.6623204219979533,-0.942667916822191,1.4412439115636826,-1.44750823151092,-0.19506248661449313,-0.19519308412927971,0.2676143500311754,-0.6024614491050255,0.6959262034215801,-0.23714417823939948,-0.2676242305183366,-0.002164619929191907,-5.475585356751936E-4,-0.017407525240416992,-0.02877973141081581,371.2638845796907,-100.66906033048166,11.134852350632604,33.979275024606075,4.0199054991699015,0.0,1.0088541415743337
457,15400.842715372668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4937227551619556,0.0,-0.5337354498571145,-0.22309351956428286,1.0589608866821052,-0.3606470096859569,0.33323087522474004,0.08590304712148819,0.26736268229383103,-2.6578808484574883,-2.009591623468573,-0.5731250071983532,-0.18825554039642156,0.4485159691214191,0.30765415940154817,1.2031116797957095,-0.5575188133950167,-0.7121560809547348,-2.0827057322309943,-1.7021208782314623,-0.20338029089925067,-0.5213811089864745,-0.5649209767866226,-0.4034792053016356,0.44771301616969655,-0.6623503938610875,-0.9426321454010413,1.4412700852737979,-1.4474886098409987,-0.19508459249686272,-0.19520743410489813,0.26763001623256927,-0.6024666660116558,0.6959205743341674,-0.23715713401197255,-0.2676234110918111,-0.0021643522531421904,-5.474446677404189E-4,-0.01738876598810175,-0.028773881441192882,371.3688325186983,-100.70308166446291,11.137763501616982,33.98441379569977,4.0207966411144165,0.0,1.0090548191477962
458,15400.842638658325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4937229026533207,0.0,-0.53374459463414,-0.22309321904068338,1.0589614230027737,-0.36064632537084257,0.33323713355440904,0.08590223023690093,0.2673607196116966,-2.6578281840324776,-2.009594539737399,-0.5731222711834576,-0.18825223230483903,0.44849928224339125,0.30764033244767747,1.2031065884122067,-0.557521210843942,-0.7121509978831416,-2.0825711939811336,-1.7021412838294894,-0.2033684844478736,-0.5213855217893152,-0.564929680015326,-0.4035310879761462,0.4477140962407813,-0.6623372157113042,-0.9426480345906761,1.4412517727861478,-1.4474236667634535,-0.1950752675141991,-0.19520157489955384,0.26762331393939914,-0.6024623864214046,0.6959228414898898,-0.2371523406982736,-0.2676244950028473,-0.00216445379968599,-5.474884800669288E-4,-0.017395573119955505,-0.028775344681563723,371.35188954925843,-100.70514814558146,11.13728622737056,33.983091316427654,4.020588289153529,0.0,1.009314428334854
459,15400.842601812847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.493722065863069,0.0,-0.5337316552944714,-0.2230935040504231,1.0589609052037348,-0.3606485089514385,0.3332278003669694,0.08590357890191608,0.2673632890444788,-2.657906106893294,-2.0095921145429454,-0.5731263826356989,-0.1882568635640487,0.44852292353548656,0.3076602380320388,1.2031140563212015,-0.5575181237029397,-0.712158761558942,-2.0827439472122804,-1.7021105690459086,-0.20338316616540794,-0.5213750905257696,-0.5649163850228333,-0.40347891266697555,0.44771152309685963,-0.66235405976385,-0.9426279536115062,1.4412649747625024,-1.4473963285156235,-0.1950877793605513,-0.19520974184895604,0.2676321581479764,-0.6024648804306052,0.6959196354583617,-0.23715982292864923,-0.26762420278298754,-0.002164299871405972,-5.474231299695285E-4,-0.017384722239693867,-0.028771823748641272,371.41707420725743,-100.72798487344718,11.139092410947194,33.986160639450375,4.021127537276998,0.0,1.0095039025313453
460,15400.842565077312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4937226101372687,0.0,-0.533744608026443,-0.2230931567285598,1.0589615385408917,-0.3606468978983889,0.33323691921845233,0.08590232424129887,0.2673606221927289,-2.6578296498466503,-2.009595338358479,-0.5731223720760246,-0.18825220550037636,0.44849927193272826,0.3076404752939092,1.2031067182336128,-0.5575213621481339,-0.7121512564526782,-2.0825624401614213,-1.7021404787850025,-0.20336754622293385,-0.5213836560864136,-0.5649292437559426,-0.40354119370795527,0.44771358242066,-0.6623363849741161,-0.9426492231000009,1.4412458116788736,-1.4473678168408113,-0.19507493627629854,-0.19520151344930078,0.2676230019506245,-0.602460727819425,0.6959228570589474,-0.23715266389597037,-0.26762509567701015,-0.0021644494435898182,-5.474870662738955E-4,-0.01739505304161182,-0.028774705996432275,371.3703525477037,-100.7170067703299,11.137791764430022,33.98357892895353,4.020695790420335,0.0,1.0095740017709387
461,15400.84252840876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4937217763999073,0.0,-0.5337317059248625,-0.22309343959960123,1.0589610215110572,-0.3606490714103176,0.3332276123428263,0.08590366667735208,0.26736318358912214,-2.657907330056829,-2.0095929163062394,-0.5731264745962595,-0.18825682559422413,0.4485228445234733,0.30766032054121106,1.2031141617458772,-0.5575182827845522,-0.7121589961223419,-2.0827348100361034,-1.7021098175179252,-0.20338219833927046,-0.521373267221518,-0.5649159730669768,-0.4034891138102795,0.4477110300811814,-0.6623531804212149,-0.9426291613059605,1.441259003681716,-1.4473407782106213,-0.19508741528707424,-0.1952096596650293,0.2676318219414314,-0.6024632197215463,0.6959196615500216,-0.23716012299023898,-0.2676248062015774,-0.002164296000262594,-5.474219162793672E-4,-0.017384239809544483,-0.028771207742970782,371.4350557208929,-100.73968190564013,11.139584335760736,33.986615456801765,4.021231246856936,0.0,1.009761534478855
462,15400.842491848849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4937223198005543,0.0,-0.5337446287193014,-0.22309309239734573,1.0589616527884187,-0.36064746188656593,0.33323671032111085,0.08590241383872525,0.2673605226806204,-2.657831019761436,-2.0095961278964722,-0.5731224730826893,-0.1882521794828789,0.44849924564864974,0.3076405979341302,1.2031068381976808,-0.5575215118239466,-0.7121515066716707,-2.082553754749089,-1.7021396360891778,-0.20336662683711165,-0.5213818334762564,-0.5649287936817612,-0.403551238103654,0.44771309393625536,-0.6623355478654774,-0.9426503597868449,1.4412399035129855,-1.4473124548639782,-0.19507460383905584,-0.19520145290594274,0.26762268637707287,-0.6024590815226387,0.6959228785894008,-0.23715297997347673,-0.26762570191795604,-0.002164445310504969,-5.474857317023641E-4,-0.017394557162541534,-0.02877409809183426,371.38811464400345,-100.72863893868366,11.138277268207124,33.98401117149906,4.020797884064517,0.0,1.009830445213138
463,15400.84245535388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4937214891118031,0.0,-0.5337317604218081,-0.22309337421880862,1.0589611363634621,-0.36064962690397384,0.33322742850485115,0.08590375185062255,0.2673630774751993,-2.6579084720467936,-2.0095937066133374,-0.5731265637543167,-0.18825678822740458,0.44852275542576125,0.30766038725832795,1.2031142607150285,-0.5575184394395495,-0.7121592239751677,-2.0827257105580834,-1.7021090429645354,-0.20338125169277088,-0.521371491548761,-0.5649155522647344,-0.40349926382385326,0.4477105547361013,-0.6623523018074883,-0.9426303334480897,1.4412530887954973,-1.4472857141332973,-0.19508705231508167,-0.1952095798773163,0.2676314836898742,-0.6024615747580017,0.6959196935608613,-0.23716041850009847,-0.26762541545262697,-0.0021642923401443558,-5.474207754724268E-4,-0.017383781630436534,-0.02877062154151846,371.4523589931989,-100.75115947886931,11.140056874191165,33.987017321352816,4.021329719882262,0.0,1.0100160812587025
464,15400.842418962162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4937220315177846,0.0,-0.533744652175124,-0.22309302782976406,1.0589617656485215,-0.36064802000324553,0.3332365051733079,0.08590250177137523,0.26736042308116553,-2.6578323166714655,-2.0095969068488397,-0.5731225708244442,-0.18825215416652089,0.44849921141719995,0.30764070816948286,1.2031069542657435,-0.557521659805996,-0.7121517508833177,-2.0825450853425913,-1.7021387785964588,-0.2033657290171258,-0.5213800599309826,-0.5649283363332502,-0.40356123936027344,0.4477126189551296,-0.6623347134323244,-0.942651469897775,1.4412340499887664,-1.4472575650466262,-0.19507427282818912,-0.1952013948693031,0.267622369398654,-0.602457452045203,0.6959229060539806,-0.23715329245622177,-0.2676263139172072,-0.0021644413854458853,-5.474844680864827E-4,-0.01739408593648023,-0.02877351957298384,371.40521111011583,-100.74005717539356,11.138743744148414,33.984391834317655,4.0208948209139335,0.0,1.0100838864159187
465,15400.842382633471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.493721204156548,0.0,-0.5337318211271295,-0.22309330871469796,1.058961250053925,-0.3606501761138362,0.3332272509236401,0.08590383520244312,0.26736297071697124,-2.6579095223441582,-2.0095944873134326,-0.5731266486709684,-0.1882567502922054,0.44852265230349603,0.3076604371104467,1.20311435441537,-0.5575185954604961,-0.7121594439085882,-2.08271657583349,-1.7021082654256996,-0.20338032248730142,-0.5213697677904507,-0.5649151288341927,-0.4035093855337805,0.44771009238801407,-0.662351421855161,-0.9426314877316213,1.4412472253069213,-1.4472311345009277,-0.195086687386487,-0.19520950027843356,0.2676311418011407,-0.6024599464065306,0.6959197321840466,-0.23716070848063908,-0.2676260300574461,-0.002164288927128197,-5.47419722282789E-4,-0.017383350904881828,-0.028770065237253825,371.4689891652355,-100.76241930511283,11.140510191331247,33.98736808964706,4.021422970462968,0.0,1.0102675713549454
