Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_16_24,b_carD_age_gr_40_54,b_carD_age_gr_55_69,b_carD_age_gr_70up,b_carD_female,b_carD_shopping_trip,b_carD_recreation_trip,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_16_24,b_carP_age_gr_40_54,b_carP_age_gr_55_69,b_carP_age_gr_70up,b_carP_female,b_carP_shopping_trip,b_carP_recreation_trip,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_16_24,b_pt_age_gr_40_54,b_pt_age_gr_55_69,b_pt_age_gr_70up,b_pt_female,b_pt_shopping_trip,b_pt_recreation_trip,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_16_24,b_bike_age_gr_40_54,b_bike_age_gr_55_69,b_bike_age_gr_70up,b_bike_female,b_bike_shopping_trip,b_bike_recreation_trip,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_16_24,b_walk_age_gr_40_54,b_walk_age_gr_55_69,b_walk_age_gr_70up,b_walk_female,b_walk_shopping_trip,b_walk_recreation_trip,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_grad_shopping,g_bike_grad_c,g_bike_grad_e,g_bike_stressLink,g_bike_stressLink_c,g_bike_stressLink_e,g_walk_vgvi,g_walk_speed,g_walk_speed_c,g_walk_speed_e
389,28836.15605241656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6225871907607021,0.0,1.1178520379230388,-0.3596395942110592,-0.19418205147306072,0.060524990042453326,0.9394654243072079,-0.3142012731344111,0.0521636953889079,0.32884760561134563,0.05694530553922028,-0.012865182344545341,-2.799075756588813,-2.1736696728626757,1.397349307519406,-0.5194765718988341,-0.1685776725437888,0.023419543707028888,0.4210662523136515,0.37124046191367893,0.7797488299763715,1.0381339640100036,-0.5519490857238105,-0.9550568943468497,-3.3463076444862043,-0.48699244616078263,0.24012918191330387,-0.1852140728743516,-0.33775827966890337,-0.9680235379510242,-0.5064103459064256,0.21663065623884215,1.7891179636257037,0.5423070380875932,-0.3727020404848184,-0.636530669238912,1.2039212769744407,-1.5930738233035642,0.40763806217361254,-0.22639721322020384,0.047557887852231764,-0.11937591100084295,0.26252513005052264,-0.5878396636893005,1.603105340258269,0.5139979263648629,-0.1438728303488318,-0.07766918908248134,-0.0024780570100501158,-6.276697713556332E-4,-0.051723790491736706,-0.08240024466363699,13.360091330090802,43.410836317085135,5.014847787575776,32.12487979737549,0.08417387905075038,2.4196591033313735,-0.2009694877355135,0.5291533523189148,-0.11560952187684745,0.6867833316470131,0.16644702112965676
390,28836.15471799568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6226584682676335,0.0,1.1179771443408226,-0.35967538944236915,-0.19420934854212485,0.06058689984421256,0.9396061246744375,-0.314229926047333,0.052023449408582126,0.3288571592012007,0.056987702047441524,-0.01282121785707276,-2.7994954555680236,-2.173908998746959,1.3973545217794943,-0.5194250768163357,-0.16871435910563728,0.023222482113844384,0.4209536618007335,0.3716262730013491,0.7805655379469694,1.0382507550666733,-0.5517489141050245,-0.9549233591822529,-3.34573307524806,-0.48811248889543635,0.24002375101097473,-0.1853754857894425,-0.3378423052398323,-0.9676873184831076,-0.5063656404690862,0.2160223913000773,1.7889467262459144,0.5423408438646823,-0.37268586860692465,-0.636429488259724,1.2038568275535229,-1.5931206517564178,0.40763081123683487,-0.22639993068617584,0.04768466399277688,-0.11916382305920305,0.2625395227797931,-0.5878219423742038,1.6031357922954537,0.5140401062519119,-0.14385188440206395,-0.07754204206547824,-0.0024780174251376034,-6.276728551476536E-4,-0.05188395852154664,-0.08236171000637499,13.35137932606635,43.26603678447886,5.010661466248318,32.02341486138555,0.08201968059334759,2.413196974268823,-0.20002830080982179,0.5298173185171939,-0.11541072329595814,0.6872060932057054,0.1667955663423534
391,28836.153721128856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6226217161575198,0.0,1.1179130850738224,-0.35965694853923613,-0.19419515990716665,0.0605551155917848,0.9395337798756778,-0.31421528265246024,0.052095313362165704,0.3288523417630657,0.05696588815619375,-0.012843842750622086,-2.799283142214322,-2.173786367938549,1.3973519361901885,-0.519452298066091,-0.16864335881153897,0.023323636524552258,0.42101130171446144,0.3714281392260082,0.7801443972797164,1.0381905959881164,-0.5518519598077547,-0.9549929421657238,-3.346040895269587,-0.4875292797612717,0.24007675011949636,-0.18529201916735688,-0.3377949031985832,-0.9678521024293406,-0.50638578887378,0.21636525727998465,1.789033775807165,0.5423241714017017,-0.37269165878486543,-0.636479560718953,1.2038863590904838,-1.5930886278182,0.4076333616702337,-0.2264004398573809,0.047617063243128484,-0.11927458439602454,0.26253244344947424,-0.5878270491243792,1.6031163285225303,0.5140183784588032,-0.14386254871082554,-0.07760971164100555,-0.002478020695133668,-6.27665690803587E-4,-0.05179529160275904,-0.08237277695897029,13.35577644670558,43.351872797832534,5.021649824350507,32.087280182683536,0.08326757585124765,2.4167019623976738,-0.20060365951748732,0.5296263846421556,-0.11546582936428386,0.6870724451324243,0.1666331512754821
392,28836.153070507735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6226946683536199,0.0,1.1180408698008721,-0.3596933890397202,-0.19422294777507393,0.06061868493028276,0.9396773789825748,-0.3142443692420873,0.051951870192365655,0.3288621374990152,0.05700920615213718,-0.012799053163921024,-2.799715284505329,-2.1740308665779953,1.3973567059726635,-0.5193985627889749,-0.16878333374602686,0.023122872327857712,0.4208963501980626,0.37182317293864203,0.7809810099538983,1.0383098395839738,-0.551646526137481,-0.9548550342427717,-3.3454578211390036,-0.4886752250020013,0.2399674440970112,-0.1854574181806656,-0.33787872092939764,-0.9675017421902851,-0.5063396003616216,0.21575618052971274,1.7888586230619565,0.5423584958105513,-0.372674531675741,-0.6363758918398168,1.2038184096991693,-1.593132796182732,0.4076252428541863,-0.22640370175964353,0.04774690706485467,-0.11905713581717271,0.26254738835693636,-0.5878064780187189,1.6031467100460703,0.5140613755336437,-0.14384118296938947,-0.07748063666503667,-0.002477970721365516,-6.276661364740103E-4,-0.0519566516123602,-0.08232903731956788,13.346785009255894,43.208906412538056,5.021626355910241,31.98890069298057,0.08112689028365806,2.410161064316092,-0.19968163267079536,0.5303801251527047,-0.11523928421905584,0.6875460511246151,0.16699928173393427
393,28836.1520133353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6226315907802908,0.0,1.1179306347433877,-0.359661899117896,-0.19419898492590082,0.06056378219500189,0.939553364258154,-0.31421913714181365,0.05207562561016143,0.32885377342009386,0.05697163777578116,-0.01283793042553007,-2.7993469233727164,-2.1738191357450245,1.3973519450521474,-0.519444032345906,-0.16866264054958913,0.02329663013199629,0.42099568610375665,0.37148259770385,0.7802595461761018,1.038206620194846,-0.5518229840957195,-0.9549728420177018,-3.3459679063430854,-0.48768875458548705,0.2400587558714454,-0.18531573496153533,-0.3378022315805662,-0.9677905649980217,-0.5063781865980307,0.21630827459536917,1.7890091082562944,0.5423284434741311,-0.37268750439213516,-0.6364646256362306,1.2038713704102348,-1.5930855349383544,0.4076306567549781,-0.22640250855778882,0.04763648161328811,-0.11924248285722053,0.2625349489360625,-0.587819195961015,1.6031175638627173,0.5140241077908219,-0.14385971264498154,-0.0775946729533727,-0.0024779959601665745,-6.276602335358049E-4,-0.05181280213219499,-0.08235685140816408,13.354350485558573,43.34234138099171,5.031027030569451,32.08481868463377,0.08309287632525206,2.415910348053443,-0.2005607359445515,0.5299007617610145,-0.11538267506708688,0.6872331459137918,0.16670814040827137
394,28836.15105947258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6226742492906854,0.0,1.118005570439434,-0.3596832049676377,-0.19421513854773448,0.06060099732994892,0.9396373808371069,-0.3142362729549878,0.05199161829257568,0.3288595252555588,0.05699704123230945,-0.012811680820568775,-2.7996001991412687,-2.173962873985816,1.3973550405597193,-0.5194137313580792,-0.16874387498180607,0.023178880601242426,0.42092829369190526,0.3717135187444262,0.7807471466633408,1.038276318009622,-0.5517034804123714,-0.954893576792295,-3.3456338443714255,-0.4883520416378688,0.23999511828402703,-0.18541160751990723,-0.33784965589562593,-0.9675850162319749,-0.5063495852504495,0.21596482468663625,1.7889062674666378,0.5423492391192191,-0.3726762925441534,-0.6364028351614036,1.2038312396991508,-1.5931088436527747,0.40762565076551643,-0.22640527232141766,0.04770992894862426,-0.11911761299175584,0.26254374226926913,-0.5878060792067735,1.603133627508021,0.5140492775539205,-0.14384710869113368,-0.0775199417981971,-0.002477960862464828,-6.276584037942515E-4,-0.051904063659002776,-0.0823285117576382,13.349110883236357,43.26356021571348,5.034063585271642,32.031940979960495,0.08190314986488936,2.4121878584433634,-0.20005897622613852,0.5303890696374934,-0.11523484625893526,0.6875363210713443,0.16692523518295788
395,28836.150548596077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6225909392727964,0.0,1.1178598647527023,-0.3596414788674902,-0.19418333101503116,0.06052866978564465,0.9394733826034742,-0.3142028070790945,0.05215499041731854,0.3288485214355805,0.0569473812642675,-0.01286310958871471,-2.799116096147182,-2.173682905525145,1.3973484951081392,-0.5194729298429751,-0.16858451094183338,0.023408870930870677,0.42105949965246553,0.3712641687675008,0.7797956641713376,1.0381399988219382,-0.5519358549953108,-0.9550482081572033,-3.346311201765001,-0.48704888290292175,0.24011469598202922,-0.18522473114741675,-0.3377471357188719,-0.9679619900581481,-0.5064000535858298,0.21670366038911376,1.7891049402948291,0.5423094738430746,-0.37269291395637094,-0.6365198518232735,1.2038996648441167,-1.5930439633042537,0.40763231041430276,-0.2264040434011503,0.04756389473989057,-0.11936224766261051,0.2625274807650841,-0.587821226347437,1.603094366036524,0.5139999869708708,-0.14387159363744276,-0.07767120059482907,-0.0024779871439231647,-6.276485984711348E-4,-0.05171222631050567,-0.08236218630663443,13.359051348723085,43.44354293208804,5.049507387785775,32.16253025154806,0.08454580847340444,2.4198345280508318,-0.20124963789016362,0.52980863862959,-0.11540755392155055,0.6871520295354362,0.16654724793618628
396,28836.149335164737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6226587432321282,0.0,1.1179787160921013,-0.35967550519879676,-0.19420935759785166,0.06058755543903975,0.939607057669955,-0.31422998731638746,0.05202176243685223,0.32885757437167573,0.05698768904725555,-0.012821403448061578,-2.7995149460059103,-2.1739105538619805,1.3973531459471276,-0.5194238257658232,-0.16871462036279603,0.023221747476119825,0.4209526737009442,0.3716308291600174,0.7805719257989547,1.0382508338496537,-0.551745636206111,-0.954920943008299,-3.3457641415220896,-0.4881149232663863,0.24001431662222747,-0.1853781965785579,-0.3378268914480193,-0.9676415450859926,-0.5063577644042818,0.2161248151432799,1.788942180026035,0.5423413434564126,-0.37267768781120336,-0.636423705754356,1.2038382873160334,-1.59308787037827,0.4076253552655688,-0.22640656811243784,0.04768515376724192,-0.11915999381969569,0.2625411759426457,-0.5878040975311659,1.6031236993416547,0.514040027019099,-0.14385174152292565,-0.07755041429165001,-0.0024779493504590543,-6.276515399838584E-4,-0.051864666430236385,-0.08232529384432709,13.350753765722116,43.30580143909929,5.0456800350047075,32.066078830638205,0.08249629470752531,2.413682541449627,-0.2003544495768273,0.5304445473355566,-0.11521760264644917,0.6875569063978803,0.16687993857273503
397,28836.14836532572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6226201470634452,0.0,1.1179115049382293,-0.3596561552411535,-0.19419444645742753,0.0605541569867719,0.9395311740457493,-0.31421463441669445,0.05209716914914137,0.3288525293684196,0.056964776412184705,-0.012845114506777252,-2.7992920785469946,-2.173781657041652,1.3973505525151286,-0.5194523566141817,-0.16864009173897768,0.023327844920115606,0.4210131030865281,0.37142290260648225,0.78013007556162,1.038187784506141,-0.5518536988881527,-0.9549939918642697,-3.3460867323666483,-0.48750301016705205,0.2400699238905425,-0.18529073547182282,-0.33777741537293654,-0.9678149288724593,-0.5063790724457999,0.21648331899770415,1.7890336276539742,0.5423238820713399,-0.3726838567410837,-0.6364764607650464,1.2038693137883756,-1.5930548061988405,0.40762808158841235,-0.22640704652375482,0.04761422501438611,-0.11927620204533594,0.2625337345361952,-0.5878097006224511,1.6031032688915519,0.5140172486928554,-0.14386292147609353,-0.07762133961403773,-0.002477953549827033,-6.276442487879925E-4,-0.05177190239062361,-0.08233731380896965,13.355375504877525,43.3953268093424,5.056759932218684,32.13252207569213,0.08379955175327589,2.4173538543514175,-0.20095375741764218,0.5302372021093483,-0.1152774575252702,0.6874126349409467,0.16670873094284736
398,28836.1477827163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.622696900371725,0.0,1.118045794503208,-0.35969449410470855,-0.19422377553079534,0.06062100661172789,0.9396821145861177,-0.31424518008969954,0.05194644567603589,0.32886279267840873,0.05701033679321559,-0.012798097812828547,-2.7997459291089113,-2.1740389532859914,1.3973552760325547,-0.5193957986571964,-0.1687874596150425,0.023116880130306654,0.4208924435481175,0.3718381111800516,0.7810095128043969,1.038312982903933,-0.5516378479068005,-0.954848754591994,-3.345471816855951,-0.48870947609814985,0.23995502714893835,-0.18546463929618362,-0.33786573443718565,-0.9674464848733401,-0.506330821524934,0.21583999409156945,1.7888494681892781,0.5423596819794134,-0.37266611657716336,-0.6363675233210233,1.2037980164637965,-1.5931010501429863,0.40761957323930453,-0.22641032277975293,0.04775165660785513,-0.11904682626133102,0.26254943236675193,-0.5877880987374177,1.603135801333326,0.5140624139927571,-0.1438405201690379,-0.07748556563421793,-0.0024779022137029726,-6.276451406852838E-4,-0.051942185616010474,-0.08229165779357786,13.345915423721388,43.2440631703256,5.056248137545479,32.02821907395443,0.08153671283267892,2.410454542428586,-0.19997716401263785,0.5310242944867832,-0.11504155693357858,0.6879081127236438,0.16709395624521958
399,28836.146667490946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.622632265197048,0.0,1.117932979225392,-0.3596622458661701,-0.1941991603611314,0.06056476052652976,0.9395551892863794,-0.3142193938782275,0.05207308249071533,0.3288542547468693,0.05697186269920142,-0.01283782656400765,-2.7993688552629683,-2.173822006731584,1.3973506846668446,-0.5194424873451543,-0.16866370915828133,0.023294628016088625,0.42099397399404737,0.37148945938120087,0.7802708680760605,1.038207465516582,-0.5518184681840022,-0.9549696755209491,-3.345994952924893,-0.4876979499981682,0.24004868807230345,-0.1853195286558091,-0.3377875415326767,-0.9677430711896657,-0.5063701428640986,0.21640575634814896,1.7890035534390227,0.5423291605937324,-0.3726792745910415,-0.6364583624000558,1.2038523650305337,-1.5930532203532224,0.4076251771816715,-0.22640914730235706,0.047637865156043464,-0.11923723604498454,0.2625366811911783,-0.5878013935315801,1.6031056057092556,0.5140243043399394,-0.1438594392139418,-0.07760225405669777,-0.0024779282094571876,-6.276390919807918E-4,-0.051794719052832526,-0.08232040118372409,13.353680213823031,43.38074512801897,5.065681226822232,32.126384884073445,0.08355134795072548,2.4163511427960684,-0.2008774003137205,0.5305287814687143,-0.11518934501503526,0.6875847907711705,0.16679449790486994
400,28836.145707444186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6226719194475425,0.0,1.1180025587413824,-0.35968203375344204,-0.19421419768858775,0.06059936957477426,0.9396331877423447,-0.3142352872470354,0.05199507133506012,0.3288595841181001,0.05699547481616314,-0.012813487814384955,-2.7996042049251866,-2.173955700797683,1.3973533936856464,-0.5194143227752959,-0.16873922415052717,0.023185345216794478,0.42093146489583255,0.37170394679437463,0.7807237046520602,1.0382720999716368,-0.5517075195972527,-0.9548959365927542,-3.3456848455827073,-0.48831406582818143,0.2399895203054226,-0.18540850895893912,-0.3378313503039079,-0.9675515230752136,-0.5063434957208216,0.21608762797115894,1.7889079610585727,0.5423483960479787,-0.37266881399952356,-0.6364008340854972,1.203814958126335,-1.593074173516188,0.4076204531411047,-0.2264117653629314,0.047706257590788455,-0.11912109849804603,0.2625448662882222,-0.5877888983788174,1.6031205785685139,0.5140476532837481,-0.14384775450423476,-0.07753295588499773,-0.0024778947503552645,-6.276371491100293E-4,-0.05187926547231931,-0.08229358235928862,13.348806908419196,43.3080212896155,5.068922535183986,32.077763999455726,0.08245203939216836,2.412899565484578,-0.20041499332879698,0.5309911125877006,-0.11504953509721863,0.687871493354416,0.16699737828606573
401,28836.14513702386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.622594281822704,0.0,1.1178669466626974,-0.3596431561458962,-0.1941844624276057,0.06053199288176201,0.9394805183397045,-0.31420417095910147,0.05214711176106321,0.32884937369700346,0.056949214318074745,-0.012861296712647125,-2.7991538593218714,-2.1736947713016064,1.3973476243234009,-0.5194695710830777,-0.16859058497091586,0.023399366016960944,0.4210534318472215,0.3712856068779853,0.7798377361306573,1.0381453357762904,-0.5519238075504195,-0.9550402647241051,-3.3463175989802427,-0.487098407913567,0.2401008878916238,-0.18523446052524803,-0.33773572056090895,-0.9679028522094986,-0.5063901544994948,0.21677843775427297,1.7890929744208417,0.542311691354534,-0.37268401343485386,-0.6365097453561737,1.2038785371207898,-1.5930138712752637,0.40762663010944955,-0.22641080074535094,0.047569265248562496,-0.11934974634316403,0.26252973593348194,-0.5878029842408615,1.6030833724801203,0.5140018015641818,-0.14387048799778063,-0.07767389630435892,-0.0024779180081516447,-6.27627573379968E-4,-0.05169994094314413,-0.08232458271431167,13.358078642509552,43.476564950260375,5.0837354913943855,32.2002067250626,0.08492597933347383,2.420046691324648,-0.20153070372649992,0.5304566580089775,-0.11520784553478763,0.6875165227564971,0.1666451026198143
402,28836.144025220558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.622659028816609,0.0,1.117980291790768,-0.3596756261290891,-0.19420937296667298,0.06058821597448409,0.9396080095776091,-0.31423005450746533,0.052020062836350696,0.32885798562772967,0.056987683371297365,-0.012821579823093144,-2.799534356554906,-2.17391214286647,1.39735177400006,-0.5194225703511481,-0.16871490877655682,0.023220991402425232,0.42095168340872896,0.37163540844937754,0.7805783916552332,1.0382509253203633,-0.5517423507799223,-0.954918514359943,-3.3457947318815626,-0.48811694849346804,0.24000494974356565,-0.18538093300899805,-0.33781171511871155,-0.9675962704486398,-0.5063499968933247,0.21622547651503235,1.7889376755177793,0.542341851877812,-0.37266962144842497,-0.6364180328674024,1.203819854531353,-1.5930551907345774,0.4076199329300493,-0.2264131566596048,0.04768568845287667,-0.11915613008449678,0.2625428176788089,-0.5877863691613652,1.6031117248117313,0.514039957426057,-0.1438515999082625,-0.07755871310604744,-0.002477881780311931,-6.276303864117556E-4,-0.05184558173616988,-0.08228912373098365,13.350145922841303,43.34503602321337,5.080230632807035,32.10817103355963,0.08296861039982954,2.414167530835094,-0.2006760107716041,0.5310680866309506,-0.11502562899379815,0.6879057841609271,0.1669638908519927
403,28836.14308333603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6226185437125034,0.0,1.1179098588842578,-0.35965534437642754,-0.19419371521326326,0.06055316734937522,0.9395285050628234,-0.3142139793619692,0.052099089299714775,0.3288527089230617,0.05696364833807177,-0.01284639725479151,-2.799300688657853,-2.1737768424734436,1.397349192809718,-0.5194524660087482,-0.16863674925794123,0.023332136536277567,0.4210149555772773,0.37141746213230153,0.7801153284689226,1.0381849264859937,-0.551855557083674,-0.9549951483138172,-3.3461325928222556,-0.487475445818598,0.24006325591281572,-0.18528935751491454,-0.337760107133271,-0.967778541733838,-0.5063724556891718,0.21660014295939164,1.7890336191570022,0.5423236098260468,-0.37267615821588573,-0.6364735107273232,1.203852441441506,-1.5930210880822073,0.40762284528297066,-0.22641361149361441,0.04761125728510244,-0.1192780033717043,0.26253500405391766,-0.5877924962205612,1.6030902739304635,0.5140161067729424,-0.14386330253344276,-0.0776329659206308,-0.002477886901463258,-6.276229509229873E-4,-0.051748574945993664,-0.08230212956144525,13.355000783630382,43.43839161148319,5.091410584676304,32.177292802939505,0.08432929216576086,2.4180111169664746,-0.20130019593910423,0.5308437490015812,-0.1150903592267746,0.687750505437893,0.16678353733530035
