Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_16_24,b_carD_age_gr_45_64,b_carD_age_gr_65up,b_carD_female,b_carD_shopping_trip,b_carD_recreation_trip,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_16_24,b_carP_age_gr_45_64,b_carP_age_gr_65up,b_carP_female,b_carP_shopping_trip,b_carP_recreation_trip,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_16_24,b_pt_age_gr_45_64,b_pt_age_gr_65up,b_pt_female,b_pt_shopping_trip,b_pt_recreation_trip,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_16_24,b_bike_age_gr_45_64,b_bike_age_gr_65up,b_bike_female,b_bike_shopping_trip,b_bike_recreation_trip,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_16_24,b_walk_age_gr_45_64,b_walk_age_gr_65up,b_walk_female,b_walk_shopping_trip,b_walk_recreation_trip,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_c,g_bike_stressLink_e,g_walk_vgvi,g_walk_speed,g_walk_speed_c,g_walk_speed_e
177,28851.64903879368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7254052454037654,0.0,1.2248904983286275,-0.1736458286465508,0.07545756180428512,0.9351647494398673,-0.31451380049293165,0.04585241526979775,0.3198915816910253,0.057032368419793165,-0.007368117978238614,-2.960464734905303,-2.1227749583431192,1.5502419469114823,-0.23405708842269765,0.16552914450653677,0.4201528429203978,0.36871986845979404,0.7680617351039003,1.0331735464903817,-0.5434787682304113,-0.9284946293487603,-3.2480737853117585,-0.5093361244620459,0.38691830909678054,-0.08206961332013846,-0.5940704751966908,-0.4970933677654822,-0.04607626284402023,1.760972781296171,0.5568717485902093,-0.3753751245403554,-0.6433451760115038,1.115987688384793,-1.6247449187655876,0.5380343072910652,0.026818680103053143,0.054516418994190255,0.2630038329865793,-0.5877220280205889,1.5949841495067774,0.5152841551417903,-0.1424299842410314,-0.08949952888404904,-0.002434568195149146,-6.147768842705635E-4,-0.04013223684085953,-0.05253541215691677,38.229465600040946,0.9331696443428836,7.202034602600028,0.1821815661516444,0.9225888808944471,0.7138962274856829,1.1456275464063488,0.35048186580659235
178,28851.64882745264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7254192409854852,0.0,1.224890495940163,-0.17365164092695742,0.07545941808035203,0.9351725704064046,-0.3145041151556617,0.045856269446807985,0.31989167901665627,0.057036862491461386,-0.0073586382191340805,-2.96048503160618,-2.1228317811768895,1.550176867757828,-0.23388614811910285,0.1653836100500445,0.42003288249492565,0.3687513014098622,0.7680466002305162,1.0332324028180588,-0.543535369914204,-0.9284992727937474,-3.2482011465322747,-0.5085256168627569,0.3868261950644703,-0.08201834739201792,-0.5941078146614116,-0.497189893561874,-0.04597952184269063,1.7610278033943354,0.5568315293251186,-0.375427066558448,-0.6435759984870104,1.116078682260312,-1.625116205885652,0.5380480667195991,0.026828171220243793,0.05448204197606245,0.2629916808570405,-0.5877529899169603,1.5949753802824473,0.5152950059447982,-0.14242828986601436,-0.08947244539194708,-0.0024343830626246082,-6.14698409489583E-4,-0.040114173378734526,-0.052526255101407855,38.238716523388234,0.934249790588701,7.214954766331049,0.18201441232673576,0.9230344745252549,0.7140781930623542,1.1452210848445035,0.35051387280843455
179,28851.648729842847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7254136436454355,0.0,1.224892515037529,-0.1736502097344052,0.07545765578829022,0.935166146498265,-0.31450657289430217,0.04585921165997603,0.3198917003664744,0.057035579842361364,-0.007363523170387715,-2.9605283392485315,-2.122806981999941,1.5502085538139119,-0.2339547831727115,0.16544527117299446,0.42006048570486465,0.36874699831324487,0.7680574418023052,1.0332263927925405,-0.543504835606064,-0.9284936143553093,-3.2482292294450765,-0.5079836527593001,0.38688320702958345,-0.08202700174669784,-0.5941179277845092,-0.49716365434196913,-0.04601016603747443,1.7610091149521607,0.556858191807908,-0.37541627180335535,-0.6434831308930403,1.116136807938604,-1.6255142828149716,0.538055398378789,0.026826728112551757,0.054385819499556926,0.26300242643903926,-0.5877670985418243,1.594966568355708,0.51528994236248,-0.1424243954671895,-0.08946898919639794,-0.002434260713985928,-6.1466421187244E-4,-0.040102940505588,-0.0525374220759734,38.273993861413075,0.9345150553235191,7.222841289412258,0.1820498340107487,0.9226830067735599,0.7138425762816453,1.1440529083325333,0.3502854843059576
180,28851.648698680303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7254012549181539,0.0,1.2248861726606068,-0.17365021328359823,0.07545206508739155,0.9351557959575709,-0.314509513020482,0.04586290369460649,0.3198933953425883,0.05703128900109787,-0.007372125919460556,-2.960565114913172,-2.122763045332826,1.5502655012871331,-0.23412140360259273,0.16557725730806636,0.4201584211311637,0.368707402059907,0.7680688865482567,1.0331540818663556,-0.543470354664787,-0.9284987480130613,-3.2481531972156428,-0.5077000907049302,0.3870060466064379,-0.08204787609483402,-0.5941149907136646,-0.49708729723227923,-0.046035062567884866,1.760968882842195,0.556898806877499,-0.375382018918782,-0.6432805513897818,1.1161377505097803,-1.625674852509415,0.5380486571888009,0.026817002673683803,0.05440506097431261,0.2630198013971858,-0.5877556589814765,1.594965989925695,0.5152784689137275,-0.14242475648551917,-0.08949290797968466,-0.0024340467529324946,-6.146160969048606E-4,-0.04008156395686734,-0.052536801951342665,38.34155101491765,0.9356011218362055,7.230202092855314,0.18203029710672655,0.922729746800038,0.7138369219313422,1.14352517350893,0.3503118445926683
181,28851.64869436922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7254008513263985,0.0,1.2248872288939938,-0.17364949223828108,0.07545349392193997,0.9351585649046203,-0.31451196808071313,0.045857831074367895,0.319892202141086,0.05703228508681418,-0.00736961929081902,-2.9605578882957158,-2.1227672201651107,1.5502538272723536,-0.2340739906355134,0.1655526488578547,0.42013072123263323,0.3687217796319217,0.7680631982602537,1.0331723254201872,-0.543460308764322,-0.9284915376465708,-3.248212130710459,-0.507736052948081,0.38697051159767765,-0.0820517888455641,-0.5940452009984265,-0.4970868871611079,-0.04603194596651447,1.760992205717172,0.5568981900400393,-0.37539310400043957,-0.6433321990852708,1.1161267053479342,-1.625499505680018,0.5380475299547507,0.026817434137766227,0.05437162243395736,0.2630125368058904,-0.5877527795963605,1.5949668847098397,0.5152773863589419,-0.14242653105571035,-0.08948992153294084,-0.002434120126533503,-6.146345602108922E-4,-0.04009025200330981,-0.05253801454383685,38.319605305349995,0.9350169525615376,7.227761742966252,0.18227708911644047,0.9226442825498047,0.7138297657108226,1.1439023394815369,0.35024886463735433
182,28851.648691480143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7253994361941676,0.0,1.224886823776483,-0.17364915236681078,0.07545316429357593,0.935156610156899,-0.31451189915935535,0.045858544977593785,0.3198922885799847,0.05703187945345218,-0.007370924501999636,-2.960566376343532,-2.122762168200198,1.550263223113238,-0.2341028079890426,0.16557090553149417,0.4201485398615334,0.3687141764456287,0.7680655456992358,1.0331630373918517,-0.5434622564119733,-0.9284947200244124,-3.2481889852161734,-0.5076876187209745,0.3869926692866964,-0.08205347578150973,-0.5940880174593077,-0.4970724537157692,-0.04603312247966952,1.7609838923344856,0.5569024659381706,-0.3753897550775233,-0.6433051542857778,1.1161290357514746,-1.6255579513168896,0.538048041851238,0.02681672308836729,0.05438265437293245,0.26301686643626015,-0.587751808694296,1.5949656738320503,0.5152766894219615,-0.1424254253778635,-0.08949205349705278,-0.002434071918305787,-6.146224814008248E-4,-0.04008599746359017,-0.052536891976711304,38.33066258430832,0.935287350440622,7.229219566412882,0.18212208434047883,0.9226855333081159,0.7138625255035411,1.1437768221356883,0.35027128474321706
183,28851.64869028194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7253994296923252,0.0,1.2248862552295814,-0.17364967432590797,0.07545314343591254,0.9351570430153857,-0.3145120963057211,0.04585806335694759,0.3198923035714814,0.05703219791675941,-0.0073700936049408495,-2.960563547610539,-2.1227636076187926,1.5502584526424967,-0.2340920845751867,0.1655639296623109,0.42014210320569867,0.36871611715089997,0.7680643780582532,1.0331652464749,-0.5434615128331561,-0.9284933845311129,-3.2482029021491186,-0.5076952685466125,0.3869846054962621,-0.08205355616590429,-0.594051996400575,-0.4970714308294555,-0.0460338237550575,1.7609889937524617,0.5569020222795803,-0.3753929601435925,-0.6433169326333751,1.11612754949369,-1.6255350363341512,0.5380476842736094,0.0268170847968668,0.05437844138664021,0.26301525215061566,-0.5877521984033893,1.5949662805712712,0.5152764708003564,-0.142425669638856,-0.08949092984713373,-0.0024340827796386485,-6.14624684878065E-4,-0.040086586463952835,-0.052537580558293655,38.330789770370636,0.9351990030543027,7.228927927825524,0.18225644139686878,0.9226421808851972,0.7138622689066881,1.1438188404833722,0.35026125122970136
184,28851.648685952983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.725398781502934,0.0,1.224885641789206,-0.1736498707202793,0.07545338187734651,0.935157418337124,-0.31451298309061676,0.045856513735088936,0.3198921022002536,0.057032647362419586,-0.007368694234365047,-2.9605645111441845,-2.1227639425714973,1.550254083246901,-0.23407675245985574,0.16555745307185502,0.4201322326378128,0.36872086656644243,0.7680619083917958,1.0331699467987245,-0.5434565690758334,-0.928490571680276,-3.2482145633414974,-0.5077067511786356,0.3869764730615974,-0.08205355789257064,-0.5940421376469481,-0.4970640791726545,-0.04603462553633496,1.7609972728599965,0.5569025300714695,-0.37539984116545,-0.6433363101607124,1.116127091996521,-1.6255004486924247,0.5380479365653654,0.02681763268242468,0.05436743952957318,0.2630131431214542,-0.5877526174239341,1.5949660918166186,0.5152759790703861,-0.14242571320334005,-0.08948898394642411,-0.002434089753526484,-6.1462526295506E-4,-0.04008704388632022,-0.052537626850025776,38.331142610093075,0.9351420235428517,7.2286804014292665,0.182281336555786,0.9225889910654376,0.7139177321258489,1.143902315973157,0.3502404679673165
185,28851.6486855752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7253987006012823,0.0,1.224885427404462,-0.1736499624311718,0.07545338186043875,0.9351574306021441,-0.3145130330479891,0.04585631342267568,0.31989212537048983,0.057032745256679875,-0.007368412647444398,-2.9605646701602173,-2.1227641405919306,1.5502533955489797,-0.23407534020712398,0.16555658773600784,0.42013155482209574,0.36872107749368344,0.768061641231125,1.033170240066978,-0.543456580671355,-0.9284903802472985,-3.24821728418095,-0.5077075899322149,0.38697526210622774,-0.0820534940714273,-0.5940357577464336,-0.49706231699109477,-0.04603454975732276,1.7609987678173513,0.55690260896562,-0.3754012007018174,-0.6433398427319178,1.1161271491055977,-1.6254968877301341,0.5380480749944208,0.026817850422556563,0.054366042695330526,0.2630129682092394,-0.5877527350772124,1.5949660213917818,0.5152759810019752,-0.1424256256844035,-0.08948853458436173,-0.002434089020244406,-6.146249162344119E-4,-0.04008692208229088,-0.05253757390267822,38.33185051244209,0.9351372762385681,7.228677588925946,0.18230455222982794,0.9225772905227156,0.7139347881481103,1.143912505560037,0.3502375056643821
186,28851.6486846502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7253985739768354,0.0,1.2248855582563645,-0.17364957339378603,0.07545329532020635,0.9351568429541918,-0.3145127492555593,0.04585682060398342,0.31989211116410304,0.05703257078183462,-0.007369003118671362,-2.9605679056868497,-2.1227623965692906,1.5502574986316944,-0.23408786885740343,0.16556443427010908,0.42014031057192347,0.36871791331603615,0.7680628488401319,1.0331667818947283,-0.5434576416846544,-0.9284914329936397,-3.2482124805384527,-0.5076813154917236,0.38698336921220505,-0.08205407084069961,-0.5940366413757644,-0.497059283198361,-0.046034964386135024,1.7609954089876863,0.5569039086160711,-0.37539876861706295,-0.6433267801562478,1.1161267053193449,-1.625519687567904,0.5380486401549056,0.026818146183126786,0.05437141073892983,0.26301473283703947,-0.5877532338744035,1.594965938378055,0.5152758973724729,-0.14242506763361687,-0.08948867349877784,-0.002434074163865249,-6.146216492039785E-4,-0.040085602210779614,-0.0525393248443404,38.335225982218105,0.9352100517282473,7.229224671546696,0.18230453763708965,0.9225109711083989,0.7138959860435812,1.1438129353217292,0.35023010994539916
187,28851.6486845897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.725398734367661,0.0,1.2248854321534415,-0.17364968055028243,0.075453175767999,0.9351568966749112,-0.3145126668186318,0.04585699070877945,0.3198922939067084,0.05703254106446744,-0.007368996652704433,-2.960567824414328,-2.122762270490392,1.5502576371169763,-0.23409002949421318,0.16556548408809044,0.42014223938795014,0.36871718475343096,0.7680631244860466,1.0331659377734146,-0.5434579748964603,-0.9284915119281691,-3.248212607129895,-0.5076794279722956,0.3869831355337901,-0.08205401287776538,-0.5940399405633392,-0.49706041147782704,-0.04603396954423664,1.7609953843658608,0.5569038312230575,-0.37539878524156406,-0.6433280145860533,1.1161281172408133,-1.6255230648071628,0.5380482809948738,0.026817841327401268,0.054369983897865466,0.2630149430570562,-0.5877527262199385,1.5949657728828845,0.515276092005178,-0.14242516995856824,-0.08948920710346212,-0.002434074064328251,-6.146218440256675E-4,-0.04008569598159793,-0.0525381022092034,38.33454023700096,0.9352101962565319,7.229230358199636,0.1822953030124215,0.9225627974302449,0.7139207174039395,1.1438326077595242,0.3502368013755005
188,28851.64868448359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7253987144915945,0.0,1.2248855744856473,-0.1736496336109671,0.0754530693075047,0.9351567361089209,-0.31451255118458427,0.04585724474164254,0.3198923571165464,0.05703243115514632,-0.0073693757972756345,-2.9605677329106155,-2.122761645054694,1.55025970657846,-0.23409584817307091,0.1655686520843505,0.4201455370669371,0.36871584017468867,0.7680639932857505,1.0331642986239336,-0.5434588355072956,-0.9284925473580768,-3.2482100428265395,-0.5076689557593143,0.38698591218798484,-0.08205410112407827,-0.5940518836082767,-0.4970614499353531,-0.046033205687804044,1.760993877943781,0.5569041293148128,-0.3753972022297608,-0.643322976748395,1.1161286951648062,-1.625533314981507,0.5380487180714191,0.02681803635798959,0.054370117475260986,0.2630156811624512,-0.5877530627914264,1.594965806253075,0.5152763198522444,-0.14242498037039647,-0.08948924505552881,-0.0024340721427424444,-6.146218661965313E-4,-0.040085828442668475,-0.05253872782562043,38.33334155110492,0.9352186651706557,7.229320258111245,0.18225445757858977,0.9225367526559516,0.7139126263033659,1.1437919598527866,0.3502318179605438
189,28851.64868431547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7253988187323555,0.0,1.2248856486019113,-0.17364963168211806,0.07545304372195284,0.9351567038595404,-0.3145124543129006,0.04585756334362447,0.3198923471972235,0.05703233865398974,-0.007369579342482624,-2.96056771827214,-2.1227613248255452,1.5502603313750982,-0.23409685370201178,0.1655695717214476,0.42014618878937704,0.36871563073702135,0.7680640638463989,1.0331638392321463,-0.5434584935622835,-0.9284926243978323,-3.2482078380707473,-0.50766624866829,0.3869868169690968,-0.08205421027183492,-0.5940508408660204,-0.49706293444305333,-0.0460330033840557,1.760992520666505,0.556904004354571,-0.3753961091368404,-0.6433204629699871,1.1161288166702303,-1.6255400724059421,0.5380487116076453,0.02681806619923329,0.05437230492082291,0.2630158441228866,-0.5877533819273979,1.5949659085573784,0.5152763122077139,-0.14242498877291448,-0.08948937401385282,-0.0024340723719441237,-6.146220359096756E-4,-0.04008591618486973,-0.05253900507125115,38.3322413032241,0.9352314145199637,7.229361164506057,0.18225756351621994,0.9225302641036214,0.7139020262909732,1.1437702938242327,0.3502336787348907
190,28851.64868426321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7253988452669138,0.0,1.224885727129804,-0.17364960970104268,0.0754530219102412,0.935156659405702,-0.314512426962543,0.045857702095128655,0.3198923562105239,0.05703229461325535,-0.007369735612319828,-2.9605677011602234,-2.1227611047877986,1.5502608107832565,-0.23409837228324076,0.16557043703845556,0.42014710795244653,0.3687152093000036,0.7680643335451488,1.0331635001375585,-0.543458575950785,-0.9284927211412225,-3.248205501259848,-0.5076634571646657,0.38698775751371634,-0.08205428697275437,-0.5940576721485535,-0.4970635390135347,-0.04603306758887792,1.7609915852847489,0.5569041319915712,-0.37539541545647254,-0.6433185844471391,1.1161293767731129,-1.6255448067227056,0.5380487615884219,0.026818125972381396,0.05437174786436973,0.26301607471586763,-0.5877535051672874,1.5949658965854343,0.515276354880101,-0.14242493603916867,-0.08948934327679665,-0.0024340720983955086,-6.146220876691324E-4,-0.040085979837551196,-0.05253899875029866,38.331579278152745,0.9352408176050436,7.229399121201442,0.1822332118434716,0.9225288991081662,0.7139059978768195,1.143759254475123,0.35023293258338584
191,28851.648684174783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7253988625023162,0.0,1.2248859470318032,-0.17364948678884887,0.07545305811372378,0.9351565956290612,-0.3145124122758035,0.04585780922805669,0.31989230477992303,0.05703224380071717,-0.007369986548721882,-2.960567450099516,-2.122761089550592,1.5502611609503205,-0.23409963965150266,0.16557086943969487,0.420147673128223,0.36871478617691705,0.7680647142688488,1.033163473995473,-0.5434589855595963,-0.9284927706263358,-3.2482007942815168,-0.5076623283047457,0.38698914063683765,-0.08205443090101747,-0.5940729250347276,-0.497064222924569,-0.046033604380486204,1.7609901130578276,0.5569043855021294,-0.3753943424385807,-0.643315474856926,1.1161297897055615,-1.6255490177518566,0.5380487765776653,0.02681816402685677,0.05437084288741413,0.2630163013096453,-0.5877535688674508,1.5949659111439451,0.5152763240929745,-0.14242489232160666,-0.08948930641821365,-0.0024340722187236137,-6.146222224074366E-4,-0.040086033702947464,-0.05253912956203816,38.33091883681063,0.9352589314956951,7.22944067091069,0.18217632353170254,0.9225253365298939,0.7139031339022698,1.1437464382890006,0.35023119783113227
192,28851.648684169148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7253988820338784,0.0,1.224885957460638,-0.17364947454572638,0.07545306035027137,0.9351565882362868,-0.3145123883103499,0.04585784036294984,0.31989230218048015,0.05703223465102551,-0.007370005005311935,-2.9605673959031718,-2.1227611191130267,1.5502612163940228,-0.23409977158894246,0.16557091555513612,0.42014774452637715,0.36871475275697835,0.7680647315323912,1.0331633971970933,-0.5434590890356168,-0.9284928324368938,-3.248199795469246,-0.5076631681001125,0.3869893141474445,-0.08205444189436957,-0.5940761256326499,-0.49706440742059804,-0.046033547987728636,1.7609899518680476,0.5569043699727965,-0.3753942598512213,-0.6433152681723786,1.1161297976269446,-1.6255496267882157,0.538048790570897,0.02681818321795696,0.05437107255425514,0.2630163134598408,-0.5877536043024211,1.5949659286918993,0.5152763281636535,-0.1424248919880097,-0.08948931099229415,-0.0024340722280458624,-6.146222422436517E-4,-0.04008602324544144,-0.052539183210479394,38.33080331794084,0.9352651504082923,7.2294445328710095,0.18216290827096052,0.9225235309484617,0.7139017139184753,1.14374404121047,0.3502311276866272
